episode,reward,avg_reward_100,std_reward_100
0,22.568973540049225,22.568973540049225,0.0
1,4.73725983040683,13.653116685228028,8.915856854821197
2,2.9593450492625477,10.088526139906202,8.854807384430803
3,12.814290578301797,10.7699672495051,7.758788328024025
4,14.998208051892039,11.615615409982487,7.142794992196026
5,21.277282178873318,13.225893204797627,7.448573004239853
6,25.51413251914427,14.981355963990003,8.126822588996967
7,16.25091983068342,15.14005144732668,7.613532656653065
8,22.253061906074848,15.930385942743145,7.518128434109083
9,11.883603359974149,15.525707684466246,7.2349091266637044
10,5.209994353035054,14.587915563427048,7.508655899342073
11,5.075051184449675,13.795176865178933,7.654695838342112
12,8.340639942159141,13.375597101869717,7.496644276268647
13,6.732388465146974,12.901082199246664,7.423782727325535
14,9.441369741336048,12.670434702052624,7.223790953174615
15,3.648832273647832,12.106584550277322,7.327387897919345
16,11.420362235551288,12.066218531764026,7.1104439156024135
17,4.799034882766045,11.662486106819694,7.10778515283263
18,19.738266251779542,12.08752716708074,7.14937120096064
19,13.357792831516816,12.151040450302542,6.973842409062293
20,14.527981057322862,12.26422809825589,6.82457173001802
21,2.4697176715325004,11.819023078859374,6.972811597249017
22,4.725237591344954,11.510597622880487,6.971295566309083
23,5.389465880956704,11.255550466966994,6.933262819059211
24,2.294774337795555,10.897119421800136,7.016457476873116
25,6.357174357396552,10.722506150092308,6.935375467197003
26,12.344759402326858,10.782589603878773,6.81262305952605
27,65.43136566044701,12.734331605899067,12.149291429330304
28,20.59440225739306,13.0053685249161,12.023824401475778
29,8.413994855851096,12.852322735947268,11.850423713453678
30,3.216056825933425,12.541475448527468,11.781393859183035
31,4.330587927728304,12.284885213502491,11.683522477646614
32,48.14780941526722,13.371640492343847,13.044591854716076
33,33.969907235486666,13.977471867142166,13.31422828738702
34,5.924609346624723,13.747390080841667,13.19104753123456
35,29.70065861508466,14.190536429015083,13.268140483701316
36,5.788015143850103,13.963441259145759,13.158351638508323
37,27.454408383388284,14.318466709783719,13.162425205907402
38,23.213553398693954,14.546545855653212,13.068431723609255
39,25.439716470088605,14.818875121014099,13.01563198403669
40,26.682481334678812,15.108231370127875,12.98552607155189
41,27.146956646538868,15.3948676862329,12.960617592547132
42,3.6032038520382885,15.120642945902791,12.9317252954191
43,27.17764364798997,15.394665689132045,12.909595352716295
44,64.80038145686291,16.49257048397051,14.696650165414836
45,32.564252243647445,16.841954870050444,14.72376254025674
