episode,reward,length,avg_reward_100,std_reward_100,policy_loss,entropy,episode_time_s,cumulative_time_s
0,7.99010911468057,12,7.99010911468057,0.0,-83.73709106445312,4.926271001497905,0.0101,0.01
1,18.645367647982248,18,13.31773838133141,5.327629266650839,-46.066688537597656,4.20736371146308,0.0123,0.02
2,5.877838848773983,9,10.837771870478933,5.587744642681515,-68.10335540771484,3.858271757761637,0.0069,0.03
3,12.306776263251608,15,11.205022968672102,4.880756883028926,-69.3990707397461,4.6172062714894615,0.0105,0.04
4,5.496463570331163,9,10.063311089003914,4.926606769947168,-63.56629943847656,3.5240667131212025,0.0066,0.05
5,12.908636316797649,18,10.53753196030287,4.620675173819524,-59.92400360107422,3.9371920029322305,0.0123,0.06
6,11.86209719951313,17,10.726755565904337,4.302950290775902,-67.53048706054688,4.264229872647454,0.0119,0.07
7,4.298947706947747,7,9.923279583534761,4.551919829477517,-68.81681060791016,3.7904368128095354,0.0054,0.08
8,21.74094379656693,20,11.236353384982781,5.675478592168475,-44.5240364074707,4.676310443878174,0.015,0.09
9,4.76032926346672,9,10.588750972831175,5.724024063818006,-67.34720611572266,3.6789806418948703,0.008,0.1
10,14.000296040562668,16,10.898891433534038,5.545064114899634,-57.53493881225586,4.191745534539223,0.0111,0.11
11,6.273661832985808,10,10.513455633488352,5.460731912238882,-73.738525390625,4.219018983840942,0.0076,0.12
12,5.163894513075051,8,10.101950931918099,5.436709630174229,-71.625732421875,4.04322350025177,0.0074,0.13
13,5.815643680846896,9,9.795786128270155,5.353981590964843,-66.5744857788086,3.7535489400227866,0.0093,0.14
14,4.940369357834602,9,9.472091676907786,5.312344522063375,-80.02922821044922,4.413449870215522,0.0086,0.15
15,4.062417531698984,7,9.133987042832235,5.3077219882712985,-75.91564178466797,4.137588432856968,0.0078,0.16
16,4.6063663455491985,9,8.867656413580292,5.2582937759740265,-75.07968139648438,4.004304223590427,0.0085,0.17
17,17.061065646249418,18,9.322845815395242,5.443888062120401,-48.03691482543945,4.004931714799669,0.0156,0.18
18,28.907966576684252,26,10.353641644936769,6.870360461793821,-25.915456771850586,4.220405037586506,0.0224,0.21
19,10.401780895800929,16,10.356048607479977,6.696407268613208,-69.27454376220703,4.233782917261124,0.0119,0.22
20,4.635535874041145,8,10.083643239220985,6.647603842196035,-63.80664825439453,3.5121318995952606,0.0071,0.23
21,5.368094389503563,13,9.869300109688375,6.568620407092996,-92.71741485595703,4.752714487222525,0.0103,0.24
