episode,reward,length,avg_reward_100,std_reward_100,policy_loss,entropy,episode_time_s,cumulative_time_s
0,9.364864523305473,11,9.364864523305473,0.0,-63.59037780761719,4.201812245629051,0.0175,0.02
1,12.518912231454202,15,10.941888377379836,1.5770238540743646,-54.481563568115234,3.8640568415323893,0.02,0.04
2,22.45605159629867,20,14.779942783686115,5.57846986867789,-31.2000732421875,3.800902616977692,0.0236,0.06
3,9.461453190829753,11,13.450320385472024,5.351932522211777,-65.00569915771484,4.1678829409859395,0.013,0.08
4,26.32259845327108,27,16.024775999031835,7.0303507880193985,-35.76359939575195,4.458225444511131,0.0306,0.11
5,20.156579380651472,20,16.71340989596844,6.599945206001433,-46.587791442871094,4.458996927738189,0.0235,0.14
6,11.944865429889777,12,16.032189257957203,6.334105481492689,-46.80088424682617,3.5152735312779746,0.0158,0.16
7,12.247031300852697,14,15.55904451331914,6.055810628230675,-49.977699279785156,3.7067980085100447,0.0185,0.18
8,15.298502244756602,28,15.530095372367747,5.710060115647588,-65.69050598144531,4.484506223882947,0.0351,0.21
9,19.73564993459851,24,15.950650828590824,5.562023903014928,-45.7435417175293,4.112952331701915,0.0284,0.24
10,7.537675624810833,9,15.185834900974463,5.828650813181528,-68.37992858886719,4.3323286109500465,0.0112,0.25
11,15.377820806354782,19,15.201833726422821,5.580760554208349,-48.740821838378906,3.95801211658277,0.0208,0.28
12,6.366521378221533,10,14.522194315022723,5.855940955509037,-83.95658874511719,4.903940153121948,0.012,0.29
13,11.241840876551377,13,14.287883355131912,5.705815792966021,-64.73400115966797,4.586706179838914,0.0144,0.3
14,9.031489988163237,11,13.937457130667333,5.666135468624515,-59.888179779052734,3.7920334339141846,0.0135,0.32
15,11.659233140365217,15,13.795068131273451,5.513859116737598,-57.74127197265625,3.9753900527954102,0.0169,0.34
16,7.009277419344588,9,13.395903971748224,5.582433524208637,-65.54582214355469,4.090913534164429,0.0105,0.35
17,28.80924399127867,24,14.252200639499916,6.472820301278412,-18.980121612548828,4.43889307975769,0.0285,0.38
18,20.92193124144928,22,14.603239092234093,6.473822681584957,-44.50798034667969,4.501290505582636,0.0241,0.4
19,11.00479417715437,13,14.423316846480109,6.358453379777164,-77.16769409179688,5.230329458530132,0.0146,0.42
20,9.758059910413822,13,14.201161754286474,6.284246362932997,-68.92405700683594,4.328302310063289,0.0145,0.43
21,17.007884118689674,17,14.328740043577529,6.167533811470294,-49.80434036254883,4.209953434327069,0.019,0.45
22,26.959426566972017,24,14.877900327203376,6.558911573286899,-22.376718521118164,3.8638757864634194,0.0296,0.48
23,13.721885259374634,17,14.829733032710513,6.424967809002897,-58.37919235229492,4.472401086021872,0.0227,0.5
24,81.30017050901843,48,17.48855053176283,14.466943517248492,83.65593719482422,4.1329041719436646,0.0569,0.56
25,28.095901164195876,23,17.896525556087177,14.331916670345016,-23.022594451904297,4.370161823604418,0.0275,0.59
26,14.77769455691183,16,17.78101329685846,14.076334967511828,-44.787899017333984,3.6424959301948547,0.0203,0.61
27,24.319361239172043,25,18.014525723369662,13.875839451435606,-34.53132629394531,4.379030599594116,0.0266,0.64
28,14.778895587727098,23,17.90295227041647,13.647278452250337,-66.48120880126953,4.569399087325387,0.0274,0.67
29,12.87133487294618,13,17.73523169050079,13.44826052356604,-56.692996978759766,4.099307427039514,0.0168,0.68
30,108.54981725936179,66,20.664734450786632,20.796183510160898,120.65936279296875,4.127904353719769,0.0759,0.76
31,8.212505438926678,10,20.275602294166006,20.583011161263716,-66.94391632080078,4.2839860916137695,0.0108,0.77
32,10.51901865154254,11,19.979948244389536,20.33763305391666,-63.2239875793457,4.528256372971968,0.0115,0.78
33,29.809503306348834,33,20.269052805035397,20.10503001541036,-22.049463272094727,3.7130655592138115,0.0397,0.82
34,16.762078896600194,17,20.16885355050868,19.824345318047655,-45.407142639160156,4.108936632380766,0.0201,0.84
35,11.117861673197769,15,19.917437109472264,19.60357694183459,-64.10125732421875,4.593546390533447,0.0158,0.86
36,7.871806816413828,11,19.591879533984198,19.435259059234117,-69.80559539794922,4.203730474818837,0.0137,0.88
37,8.657730912475046,11,19.304138780786587,19.2575298395475,-63.94540786743164,4.2005791013891045,0.0125,0.89
38,15.15938616187647,20,19.197863072609405,19.02032098030038,-50.611656188964844,4.1198163509368895,0.0209,0.91
39,99.16988806677196,64,21.19716369746347,22.552587689485783,93.23357391357422,4.182138029485941,0.0662,0.98
40,33.40977802047072,32,21.495032339488038,22.35537729465225,-8.187137603759766,4.286779269576073,0.0329,1.01
41,152.8990797629627,106,24.623700135285056,29.819369991626633,174.89117431640625,4.0719945678171126,0.1096,1.12
42,209.89967006642883,110,28.93244362205584,40.598734407621706,278.94232177734375,4.331355894695629,0.1119,1.23
43,31.477500612965542,25,28.990285826394697,40.13652588068134,-13.531790733337402,4.335441904067993,0.0264,1.26
44,221.81077373306385,117,33.27518555765401,48.81596171783249,264.33270263671875,4.018639819234864,0.1159,1.38
45,116.63020109309193,63,35.08725111277222,49.7891050575968,142.4734344482422,3.9886080045548695,0.0641,1.44
46,14.561546266651435,23,34.65053398838668,49.34556174931542,-57.828792572021484,3.9765680458234702,0.024,1.47
47,205.90754375889145,106,38.21838835860552,54.612691815010486,246.06683349609375,3.94241974263821,0.1236,1.59
48,197.7688105258775,108,41.47451942324373,58.5712601525911,250.2809295654297,4.218258946030228,0.1221,1.71
49,93.51402258336974,63,42.51530948644625,58.438511440424705,93.0087890625,4.200038561745296,0.064,1.78
50,44.27321615657389,71,42.54977824468405,57.863261840448814,-27.239730834960938,4.119065251148922,0.071,1.85
51,169.56768399671188,108,44.992430278376894,59.90044600570179,207.42755126953125,4.112036148707072,0.1118,1.96
