episode,reward,length,is_success,avg_reward_100,std_reward_100,success_rate_100,episode_time_s,cumulative_time_s
1,-0.0323,1,1,-0.0323,0.0,1.0,0.007,0.01
2,-4.3111,50,0,-2.1717,2.1394,0.5,0.1071,0.11
3,-11.0207,50,0,-5.1214,4.5224,0.3333,0.1017,0.22
4,-3.8004,50,0,-4.7911,3.9581,0.25,0.0899,0.31
5,-8.8638,50,0,-5.6057,3.8971,0.2,0.1065,0.41
6,-5.3914,50,0,-5.57,3.5584,0.1667,0.1042,0.52
7,-5.1179,50,0,-5.5054,3.2982,0.1429,0.1017,0.62
8,-1.1405,13,1,-4.9598,3.4062,0.25,0.0304,0.65
9,-4.8655,50,0,-4.9493,3.2116,0.2222,0.1099,0.76
10,-6.2316,50,0,-5.0775,3.071,0.2,0.1117,0.87
11,-5.0111,50,0,-5.0715,2.9281,0.1818,0.1124,0.98
12,-5.496,50,0,-5.1069,2.8059,0.1667,0.1009,1.08
13,-0.0242,1,1,-4.7159,3.0169,0.2308,0.0021,1.09
14,-4.0627,50,0,-4.6692,2.912,0.2143,0.1138,1.2
15,-6.7796,50,0,-4.8099,2.8621,0.2,0.1085,1.31
16,-3.102,50,0,-4.7032,2.8019,0.1875,0.1241,1.43
17,-4.4202,50,0,-4.6865,2.7191,0.1765,0.1198,1.55
18,-0.0481,1,1,-4.4288,2.848,0.2222,0.0023,1.55
19,-2.6317,50,0,-4.3343,2.801,0.2105,0.094,1.65
20,-3.9871,50,0,-4.3169,2.7311,0.2,0.1108,1.76
21,-0.0344,1,1,-4.113,2.817,0.2381,0.0048,1.76
22,-0.0469,1,1,-3.9281,2.8796,0.2727,0.0028,1.77
23,-6.4909,50,0,-4.0396,2.8644,0.2609,0.1186,1.89
24,-4.887,50,0,-4.0749,2.8092,0.25,0.1222,2.01
25,-3.5175,50,0,-4.0526,2.7546,0.24,0.0916,2.1
26,-4.9901,50,0,-4.0886,2.7071,0.2308,0.0975,2.2
27,-0.0499,1,1,-3.9391,2.7638,0.2593,0.003,2.2
28,-4.6465,50,0,-3.9643,2.7172,0.25,0.0988,2.3
29,-1.0232,17,1,-3.8629,2.7233,0.2759,0.0274,2.33
30,-0.041,1,1,-3.7355,2.7641,0.3,0.0018,2.33
31,-6.8275,50,0,-3.8352,2.7735,0.2903,0.1078,2.44
