episode,reward,length,is_success,avg_reward_100,std_reward_100,success_rate_100,episode_time_s,cumulative_time_s
1,-0.0323,1,1,-0.0323,0.0,1.0,0.0069,0.01
2,-4.3111,50,0,-2.1717,2.1394,0.5,0.1083,0.12
3,-11.0207,50,0,-5.1214,4.5224,0.3333,0.1153,0.23
4,-3.8004,50,0,-4.7911,3.9581,0.25,0.1096,0.34
5,-8.8638,50,0,-5.6057,3.8971,0.2,0.1071,0.45
6,-5.3914,50,0,-5.57,3.5584,0.1667,0.1064,0.55
7,-5.1179,50,0,-5.5054,3.2982,0.1429,0.0917,0.65
8,-1.1405,13,1,-4.9598,3.4062,0.25,0.0317,0.68
9,-4.8655,50,0,-4.9493,3.2116,0.2222,0.1015,0.78
10,-6.2316,50,0,-5.0775,3.071,0.2,0.1023,0.88
11,-5.0111,50,0,-5.0715,2.9281,0.1818,0.1064,0.99
12,-5.496,50,0,-5.1069,2.8059,0.1667,0.0931,1.08
13,-0.0242,1,1,-4.7159,3.0169,0.2308,0.002,1.08
14,-4.0627,50,0,-4.6692,2.912,0.2143,0.0902,1.17
15,-6.7796,50,0,-4.8099,2.8621,0.2,0.0867,1.26
16,-3.102,50,0,-4.7032,2.8019,0.1875,0.1008,1.36
17,-4.4202,50,0,-4.6865,2.7191,0.1765,0.1012,1.46
18,-0.0481,1,1,-4.4288,2.848,0.2222,0.0039,1.47
19,-2.6317,50,0,-4.3343,2.801,0.2105,0.1016,1.57
20,-3.9871,50,0,-4.3169,2.7311,0.2,0.1141,1.68
21,-0.0344,1,1,-4.113,2.817,0.2381,0.007,1.69
22,-0.0469,1,1,-3.9281,2.8796,0.2727,0.0026,1.69
23,-6.4909,50,0,-4.0396,2.8644,0.2609,0.1193,1.81
24,-4.887,50,0,-4.0749,2.8092,0.25,0.1201,1.93
25,-3.5175,50,0,-4.0526,2.7546,0.24,0.0987,2.03
26,-4.9901,50,0,-4.0886,2.7071,0.2308,0.0957,2.12
27,-0.0499,1,1,-3.9391,2.7638,0.2593,0.0018,2.13
28,-4.6465,50,0,-3.9643,2.7172,0.25,0.1012,2.23
29,-1.0232,17,1,-3.8629,2.7233,0.2759,0.0307,2.26
30,-0.041,1,1,-3.7355,2.7641,0.3,0.0017,2.26
31,-6.8275,50,0,-3.8352,2.7735,0.2903,0.1045,2.36
32,-10.7696,50,0,-4.0519,2.9845,0.2812,0.1047,2.47
33,-3.6535,50,0,-4.0399,2.9397,0.2727,0.1073,2.58
34,-1.0262,15,1,-3.9512,2.9406,0.2941,0.0274,2.6
35,-6.5339,50,0,-4.025,2.9301,0.2857,0.102,2.71
36,-22.8785,50,0,-4.5487,4.2363,0.2778,0.1055,2.81
37,-0.0261,1,1,-4.4265,4.2425,0.2973,0.0035,2.81
38,-4.1605,50,0,-4.4195,4.1866,0.2895,0.1063,2.92
39,-0.0314,1,1,-4.307,4.1903,0.3077,0.0024,2.92
40,-0.0402,1,1,-4.2003,4.1909,0.325,0.0024,2.93
41,-5.5872,50,0,-4.2341,4.145,0.3171,0.1106,3.04
42,-5.3147,50,0,-4.2599,4.0987,0.3095,0.1075,3.14
43,-3.4302,50,0,-4.2406,4.0527,0.3023,0.0966,3.24
44,-2.9102,50,0,-4.2103,4.0113,0.2955,0.0932,3.33
45,-4.2726,50,0,-4.2117,3.9664,0.2889,0.1307,3.46
46,-0.0271,1,1,-4.1208,3.9703,0.3043,0.0032,3.47
47,-5.3236,50,0,-4.1463,3.9316,0.2979,0.1116,3.58
48,-4.3264,50,0,-4.1501,3.8906,0.2917,0.1119,3.69
49,-6.5838,50,0,-4.1998,3.866,0.2857,0.1022,3.79
50,-5.0777,50,0,-4.2173,3.8291,0.28,0.1025,3.9
51,-0.0289,1,1,-4.1352,3.8356,0.2941,0.0023,3.9
52,-5.3464,50,0,-4.1585,3.8022,0.2885,0.1095,4.01
53,-5.7047,50,0,-4.1877,3.772,0.283,0.1093,4.12
54,-0.0248,1,1,-4.1106,3.7788,0.2963,0.0024,4.12
55,-4.636,50,0,-4.1201,3.745,0.2909,0.1006,4.22
56,-3.2565,50,0,-4.1047,3.7132,0.2857,0.1067,4.33
57,-5.5512,50,0,-4.1301,3.6853,0.2807,0.1059,4.43
58,-4.6238,50,0,-4.1386,3.654,0.2759,0.1002,4.53
59,-3.8542,50,0,-4.1338,3.6231,0.2712,0.1155,4.65
60,-4.4732,50,0,-4.1394,3.593,0.2667,0.0967,4.74
61,-0.0326,1,1,-4.0721,3.6014,0.2787,0.002,4.75
62,-2.9701,50,0,-4.0543,3.5749,0.2742,0.0993,4.85
63,-4.3286,50,0,-4.0587,3.5466,0.2698,0.0973,4.94
64,-0.045,1,1,-3.996,3.5538,0.2812,0.0026,4.95
65,-17.012,50,0,-4.1962,3.8732,0.2769,0.136,5.08
66,-8.8148,50,0,-4.2662,3.8849,0.2727,0.1188,5.2
67,-2.6458,50,0,-4.242,3.8608,0.2687,0.0949,5.3
68,-4.6199,50,0,-4.2476,3.8326,0.2647,0.1322,5.43
69,-14.9707,50,0,-4.403,4.0148,0.2609,0.1141,5.54
70,-3.1055,50,0,-4.3844,3.989,0.2571,0.0991,5.64
71,-4.788,50,0,-4.3901,3.9611,0.2535,0.1115,5.75
72,-3.5061,50,0,-4.3778,3.9348,0.25,0.0973,5.85
73,-4.8305,50,0,-4.384,3.9081,0.2466,0.1136,5.96
74,-8.5651,50,0,-4.4405,3.9115,0.2432,0.1087,6.07
75,-0.0161,1,1,-4.3816,3.9184,0.2533,0.0024,6.07
76,-15.1154,50,0,-4.5228,4.0802,0.25,0.1174,6.19
77,-10.3195,50,0,-4.5981,4.1064,0.2468,0.0898,6.28
78,-3.4537,50,0,-4.5834,4.082,0.2436,0.12,6.4
79,-4.8042,50,0,-4.5862,4.0561,0.2405,0.1149,6.52
80,-0.0053,1,1,-4.5289,4.0627,0.25,0.0027,6.52
81,-3.7654,50,0,-4.5195,4.0384,0.2469,0.1038,6.62
82,-0.04,1,1,-4.4649,4.0437,0.2561,0.0027,6.63
83,-3.3883,50,0,-4.4519,4.021,0.253,0.0909,6.72
84,-3.9416,50,0,-4.4458,3.9974,0.25,0.1017,6.82
