episode,reward,length,is_success,avg_reward_100,std_reward_100,success_rate_100,episode_time_s,cumulative_time_s
87,-5.8659,50,0,-4.3792,3.7504,0.2414,0.13,7.49
88,-3.7628,50,0,-4.3722,3.7296,0.2386,0.1194,7.61
89,-5.3795,50,0,-4.3836,3.7101,0.236,0.1053,7.71
90,-5.1755,50,0,-4.3924,3.6904,0.2333,0.1421,7.86
91,-5.5092,50,0,-4.4046,3.6719,0.2308,0.125,7.98
92,-0.0405,1,1,-4.3572,3.6798,0.2391,0.0031,7.98
93,-0.0364,1,1,-4.3107,3.687,0.2473,0.0025,7.99
94,-11.1143,50,0,-4.3831,3.7332,0.2447,0.1269,8.11
95,-3.633,50,0,-4.3752,3.7143,0.2421,0.1353,8.25
96,-4.5832,50,0,-4.3774,3.695,0.2396,0.0984,8.35
97,-3.9902,50,0,-4.3734,3.6761,0.2371,0.1255,8.47
98,-6.1747,50,0,-4.3918,3.6617,0.2347,0.1545,8.63
99,-5.2916,50,0,-4.4009,3.6443,0.2323,0.1602,8.79
100,-4.115,50,0,-4.398,3.6262,0.23,0.1334,8.92
101,-4.5978,50,0,-4.4159,3.6227,0.23,0.1423,9.06
102,-3.5794,50,0,-4.4066,3.6236,0.23,0.1198,9.18
103,-0.0362,1,1,-4.3682,3.6493,0.24,0.0027,9.19
104,-6.2371,50,0,-4.4303,3.6277,0.23,0.1161,9.3
105,-2.9844,50,0,-4.4248,3.6294,0.23,3.2671,12.57
106,-0.0421,1,1,-4.4205,3.6344,0.23,0.0046,12.57
107,-4.9272,50,0,-4.4344,3.6336,0.23,0.1742,12.75
108,-0.0345,1,1,-4.3855,3.6595,0.24,0.0038,12.75
109,-4.0561,50,0,-4.3843,3.6596,0.24,0.1692,12.92
110,-0.0274,1,1,-4.3274,3.6826,0.25,0.0043,12.92
111,-3.7913,50,0,-4.3125,3.6817,0.25,0.1576,13.08
112,-5.1529,50,0,-4.3638,3.6573,0.24,0.1293,13.21
113,-4.6335,50,0,-4.3297,3.6387,0.24,0.1093,13.32
114,-5.671,50,0,-4.3861,3.6154,0.23,0.1102,13.43
115,-5.0058,50,0,-4.4252,3.6006,0.22,0.118,13.55
116,-5.3501,50,0,-4.4202,3.599,0.22,0.1417,13.69
117,-4.1486,50,0,-4.4214,3.5989,0.22,0.1287,13.82
118,-3.3508,50,0,-4.3979,3.5982,0.22,0.1163,13.94
119,-0.0082,1,1,-4.3632,3.6235,0.23,0.0025,13.94
120,-2.9925,50,0,-4.3564,3.6254,0.23,0.1239,14.06
121,-5.7494,50,0,-4.4136,3.6018,0.22,0.137,14.2
122,-4.6594,50,0,-4.4304,3.599,0.22,0.13,14.33
123,-3.2348,50,0,-4.4624,3.5739,0.21,0.1072,14.44
124,-4.7708,50,0,-4.4808,3.5707,0.21,0.1128,14.55
125,-0.046,1,1,-4.4371,3.5979,0.22,0.0025,14.55
126,-18.3415,50,0,-4.5576,3.8509,0.22,0.1147,14.67
127,-3.0567,50,0,-4.5592,3.8502,0.22,0.1604,14.83
128,-24.69,50,0,-4.7001,4.3003,0.22,0.1422,14.97
129,-4.9224,50,0,-4.6864,4.2974,0.22,0.181,15.15
130,-5.9079,50,0,-4.7113,4.2972,0.22,0.1715,15.32
131,-4.022,50,0,-4.7116,4.2971,0.22,0.1296,15.45
132,-5.2199,50,0,-4.7633,4.2717,0.21,0.1403,15.59
133,-3.8437,50,0,-4.7583,4.2725,0.21,0.1328,15.72
134,-0.0413,1,1,-4.697,4.2957,0.22,0.0032,15.73
135,-4.8039,50,0,-4.6926,4.2954,0.22,0.1534,15.88
136,-4.3647,50,0,-4.7358,4.2701,0.21,0.1876,16.07
137,-9.9955,50,0,-4.6932,4.1955,0.21,0.1459,16.21
138,-4.3618,50,0,-4.6596,4.1845,0.21,0.1535,16.37
139,-5.3768,50,0,-4.6398,4.1764,0.21,0.1731,16.54
140,-6.9966,50,0,-4.7093,4.1571,0.2,0.1681,16.71
141,-4.897,50,0,-4.7579,4.1305,0.19,0.1736,16.88
142,-14.4072,50,0,-4.8516,4.2406,0.19,0.167,17.05
143,-4.3644,50,0,-4.8559,4.2399,0.19,0.1816,17.23
144,-5.2722,50,0,-4.7849,4.1723,0.19,0.1759,17.41
145,-3.9175,50,0,-4.8237,4.1459,0.18,0.1561,17.56
146,-4.7917,50,0,-4.8054,4.142,0.18,0.1895,17.75
147,-2.7759,50,0,-4.7828,4.1469,0.18,0.2155,17.97
148,-4.1701,50,0,-4.7807,4.1471,0.18,0.2608,18.23
149,-2.8418,50,0,-4.8087,4.1245,0.17,0.2578,18.49
150,-4.5916,50,0,-4.8545,4.0963,0.16,0.2276,18.71
151,-5.9742,50,0,-4.8629,4.0977,0.16,0.2556,18.97
152,-5.2285,50,0,-4.8756,4.0968,0.16,0.2131,19.18
153,-4.818,50,0,-4.8967,4.0911,0.16,0.2,19.38
154,-0.0309,1,1,-4.8495,4.1196,0.17,0.0076,19.39
155,-4.8853,50,0,-4.8448,4.1193,0.17,0.2156,19.61
156,-0.0499,1,1,-4.773,4.1396,0.18,0.0048,19.61
157,-3.5146,50,0,-4.7593,4.1415,0.18,0.2307,19.84
158,-3.8153,50,0,-4.7969,4.1155,0.17,0.2426,20.08
159,-7.9266,50,0,-4.8196,4.1264,0.17,0.2371,20.32
160,-0.0349,1,1,-4.7571,4.151,0.18,0.0048,20.33
161,-11.1756,50,0,-4.6882,3.9835,0.18,0.2502,20.58
162,-4.9871,50,0,-4.7052,3.9811,0.18,0.2702,20.85
163,-2.7568,50,0,-4.6903,3.9856,0.18,0.2146,21.06
164,-0.0425,1,1,-4.6239,4.0071,0.19,0.0051,21.07
165,-0.0478,1,1,-4.5158,3.9832,0.2,0.0034,21.07
166,-0.0169,1,1,-4.4824,4.0067,0.21,0.0032,21.07
167,-0.028,1,1,-4.4469,4.0302,0.22,0.0021,21.07
168,-5.7145,50,0,-4.4569,4.0321,0.22,0.1792,21.25
169,-3.0807,50,0,-4.4321,4.0329,0.22,0.1555,21.41
170,-3.3731,50,0,-4.2457,3.6263,0.22,0.2046,21.61
171,-11.0958,50,0,-4.3562,3.6647,0.21,0.199,21.81
172,-4.9409,50,0,-4.3868,3.6567,0.2,0.1983,22.01
173,-3.0555,50,0,-4.3646,3.658,0.2,0.2273,22.24
174,-4.8382,50,0,-4.4126,3.6324,0.19,0.2645,22.5
175,-12.1491,50,0,-4.4857,3.7129,0.19,0.1939,22.7
176,-4.7796,50,0,-4.4697,3.7082,0.19,0.196,22.89
177,-3.3139,50,0,-4.4612,3.7099,0.19,0.1993,23.09
178,-0.0468,1,1,-4.4144,3.7357,0.2,0.006,23.1
179,-5.6919,50,0,-4.4184,3.7368,0.2,0.2091,23.31
180,-4.7409,50,0,-4.4098,3.7351,0.2,0.1933,23.5
181,-8.3248,50,0,-4.4487,3.7553,0.2,0.1977,23.7
182,-6.0731,50,0,-4.5092,3.7322,0.19,0.1757,23.87
183,-8.318,50,0,-4.5921,3.7238,0.18,0.207,24.08
184,-0.0146,1,1,-4.5919,3.724,0.18,0.005,24.09
185,-5.1723,50,0,-4.618,3.7189,0.18,0.2228,24.31
186,-3.6478,50,0,-4.6144,3.7196,0.18,0.1808,24.49
187,-0.0173,1,1,-4.5559,3.7454,0.19,0.0034,24.49
188,-4.2871,50,0,-4.5611,3.7446,0.19,0.1622,24.65
189,-0.0453,1,1,-4.5078,3.7705,0.2,0.0038,24.66
190,-4.6159,50,0,-4.5022,3.7699,0.2,0.1386,24.8
191,-3.8054,50,0,-4.4852,3.7692,0.2,0.1239,24.92
192,-4.4273,50,0,-4.529,3.7426,0.19,0.1689,25.09
193,-4.187,50,0,-4.5705,3.7155,0.18,0.1452,25.24
194,-0.0319,1,1,-4.4597,3.6838,0.19,0.0031,25.24
195,-4.0795,50,0,-4.4642,3.6831,0.19,0.1587,25.4
196,-3.4806,50,0,-4.4531,3.6843,0.19,0.148,25.55
197,-6.5472,50,0,-4.4787,3.6899,0.19,0.1472,25.69
198,-0.0399,1,1,-4.4174,3.7121,0.2,0.0024,25.69
199,-3.0709,29,1,-4.3952,3.7135,0.21,0.0687,25.76
200,-5.0005,50,0,-4.404,3.7138,0.21,0.1465,25.91
201,-2.6234,50,0,-4.3843,3.718,0.21,0.1689,26.08
202,-5.1325,50,0,-4.3998,3.7179,0.21,0.1238,26.2
203,-5.3239,50,0,-4.4527,3.6929,0.2,0.1476,26.35
204,-0.016,1,1,-4.3905,3.7147,0.21,0.0028,26.35
205,-6.751,50,0,-4.4281,3.7193,0.21,0.1016,26.45
206,-3.4217,50,0,-4.4619,3.6946,0.2,0.1116,26.57
207,-5.9327,50,0,-4.472,3.6972,0.2,1.8948,28.46
208,-4.8559,50,0,-4.5202,3.6704,0.19,0.1244,28.59
209,-4.8606,50,0,-4.5282,3.6702,0.19,0.1128,28.7
210,-5.8941,50,0,-4.5869,3.6446,0.18,0.0879,28.79
211,-5.3316,50,0,-4.6023,3.6445,0.18,0.1093,28.9
212,-4.6899,50,0,-4.5977,3.6441,0.18,0.1091,29.0
213,-2.7607,50,0,-4.579,3.6487,0.18,0.1067,29.11
214,-4.3704,50,0,-4.5659,3.6471,0.18,0.0932,29.2
215,-5.2342,50,0,-4.5682,3.6474,0.18,0.1083,29.31
216,-6.1165,50,0,-4.5759,3.6498,0.18,0.0971,29.41
217,-5.0273,50,0,-4.5847,3.6499,0.18,0.0956,29.51
218,-4.314,50,0,-4.5943,3.6479,0.18,0.0977,29.6
219,-3.8415,50,0,-4.6326,3.6195,0.17,0.1073,29.71
220,-0.0441,1,1,-4.6032,3.6447,0.18,0.0023,29.71
221,-4.4729,50,0,-4.5904,3.6429,0.18,0.0965,29.81
222,-5.8511,50,0,-4.6023,3.645,0.18,0.1015,29.91
223,-5.8579,50,0,-4.6285,3.6445,0.18,0.0985,30.01
224,-3.7477,50,0,-4.6183,3.6455,0.18,0.0917,30.1
225,-14.5007,50,0,-4.7629,3.7465,0.17,0.0985,30.2
226,-4.2907,50,0,-4.6224,3.4893,0.17,0.1088,30.31
227,-3.8961,50,0,-4.6307,3.4865,0.17,0.1024,30.41
228,-5.6696,50,0,-4.4405,2.8473,0.17,0.0897,30.5
229,-0.0413,1,1,-4.3917,2.8802,0.18,0.0032,30.5
230,-5.2373,50,0,-4.385,2.8775,0.18,0.099,30.6
