episode,reward,length,is_success,avg_reward_100,std_reward_100,success_rate_100,episode_time_s,cumulative_time_s
1,-0.0323,1,1,-0.0323,0.0,1.0,0.0157,0.02
2,-4.3112,50,0,-2.1718,2.1394,0.5,0.188,0.2
3,-5.4281,50,0,-3.2572,2.3255,0.3333,0.1675,0.37
4,-3.7995,50,0,-3.3928,2.0276,0.25,0.1576,0.53
5,-4.9889,50,0,-3.712,1.9226,0.2,0.1744,0.7
6,-5.3908,50,0,-3.9918,1.8633,0.1667,0.1632,0.87
7,-5.1185,50,0,-4.1528,1.7696,0.1429,0.155,1.02
8,-4.676,50,0,-4.2182,1.6643,0.125,0.1554,1.18
9,-4.8669,50,0,-4.2903,1.5823,0.1111,0.142,1.32
10,-2.8395,50,0,-4.1452,1.5629,0.1,0.1609,1.48
11,-5.1869,50,0,-4.2399,1.52,0.0909,0.1732,1.65
12,-5.4965,50,0,-4.3446,1.4961,0.0833,0.1548,1.81
13,-0.0242,1,1,-4.0123,1.8416,0.1538,0.0071,1.81
14,-4.0625,50,0,-4.0159,1.7747,0.1429,0.1534,1.97
15,-6.7796,50,0,-4.2001,1.8479,0.1333,0.1517,2.12
16,-0.673,12,1,-3.9797,1.9825,0.1875,0.042,2.16
17,-4.421,50,0,-4.0056,1.9261,0.1765,0.1435,2.31
18,-0.0481,1,1,-3.7858,2.0798,0.2222,0.0035,2.31
19,-2.6306,50,0,-3.725,2.0407,0.2105,0.1611,2.47
20,-4.2773,50,0,-3.7526,1.9927,0.2,0.1464,2.62
21,-0.0344,1,1,-3.5755,2.0997,0.2381,0.0069,2.62
22,-0.0469,1,1,-3.4151,2.1791,0.2727,0.0032,2.63
23,-6.4606,50,0,-3.5475,2.2199,0.2609,0.1467,2.77
24,-4.9559,50,0,-3.6062,2.1913,0.25,0.1385,2.91
25,-3.5174,50,0,-3.6027,2.1471,0.24,0.1611,3.07
26,-5.1052,50,0,-3.6605,2.1251,0.2308,0.1367,3.21
27,-0.0499,1,1,-3.5267,2.194,0.2593,0.0031,3.21
28,-4.8255,50,0,-3.5731,2.1679,0.25,0.1397,3.35
29,-3.0792,50,0,-3.5561,2.1321,0.2414,0.1427,3.49
30,-0.041,1,1,-3.4389,2.1892,0.2667,0.0061,3.5
31,-3.976,50,0,-3.4563,2.1557,0.2581,0.1493,3.65
32,-3.0621,50,0,-3.4439,2.1228,0.25,0.1441,3.79
33,-3.6533,50,0,-3.4503,2.0907,0.2424,0.1529,3.95
34,-4.6606,50,0,-3.4859,2.0699,0.2353,0.1496,4.1
35,-6.5337,50,0,-3.573,2.1023,0.2286,0.1398,4.24
36,-2.9552,50,0,-3.5558,2.0754,0.2222,0.133,4.37
37,-0.026,1,1,-3.4604,2.1257,0.2432,0.0066,4.38
38,-5.1957,50,0,-3.5061,2.1159,0.2368,0.1419,4.52
39,-0.0314,1,1,-3.417,2.1596,0.2564,0.0032,4.52
40,-0.0402,1,1,-3.3326,2.1966,0.275,0.003,4.52
41,-5.588,50,0,-3.3876,2.1974,0.2683,0.132,4.66
42,-5.3143,50,0,-3.4334,2.1908,0.2619,0.1467,4.8
43,-3.2822,50,0,-3.4299,2.1653,0.2558,0.1341,4.94
44,-5.8066,50,0,-3.4839,2.1697,0.25,0.1409,5.08
45,-4.2711,50,0,-3.5014,2.1486,0.2444,0.1404,5.22
46,-0.0271,1,1,-3.4259,2.1847,0.2609,0.003,5.22
47,-4.9342,50,0,-3.458,2.1722,0.2553,0.1311,5.35
48,-10.6023,50,0,-3.6068,2.3794,0.25,0.1428,5.5
49,-6.5823,50,0,-3.6676,2.3923,0.2449,0.137,5.63
50,-5.1284,50,0,-3.6968,2.377,0.24,0.1331,5.77
51,-0.0289,1,1,-3.6249,2.4079,0.2549,0.0031,5.77
52,-5.2726,50,0,-3.6565,2.3954,0.25,0.1313,5.9
53,-5.7057,50,0,-3.6952,2.389,0.2453,0.1493,6.05
54,-0.0248,1,1,-3.6272,2.4179,0.2593,0.0029,6.05
55,-4.636,50,0,-3.6456,2.3996,0.2545,0.1333,6.19
56,-3.2225,50,0,-3.638,2.3788,0.25,0.1455,6.33
