episode,reward,length,is_success,avg_reward_100,std_reward_100,success_rate_100,episode_time_s,cumulative_time_s
1,-2.8067,50,0,-2.8067,0.0,0.0,0.1008,0.1
2,-4.513,50,0,-3.6599,0.8531,0.0,0.1097,0.21
3,-3.8734,50,0,-3.731,0.7038,0.0,0.126,0.34
4,-0.0277,1,1,-2.8052,1.7155,0.25,0.0018,0.34
5,-3.5335,50,0,-2.9509,1.5618,0.2,0.0828,0.42
6,-0.4753,9,1,-2.5383,1.6982,0.3333,0.0142,0.44
7,-3.5315,50,0,-2.6802,1.6102,0.2857,0.0916,0.53
8,-4.9244,50,0,-2.9607,1.6791,0.25,0.0955,0.62
9,-4.1765,50,0,-3.0958,1.6286,0.2222,0.1183,0.74
10,-5.7239,50,0,-3.3586,1.7345,0.2,0.1162,0.86
11,-5.2787,50,0,-3.5331,1.7435,0.1818,0.1107,0.97
12,-0.0266,1,1,-3.2409,1.9302,0.25,0.0028,0.97
13,-8.0377,50,0,-3.6099,2.2523,0.2308,0.0899,1.06
14,-0.0362,1,1,-3.3546,2.3575,0.2857,0.0031,1.06
15,-1.0915,20,1,-3.2038,2.3465,0.3333,0.053,1.12
16,-5.846,50,0,-3.3689,2.3602,0.3125,0.102,1.22
17,-4.0377,50,0,-3.4083,2.2952,0.2941,0.1091,1.33
18,-5.7013,50,0,-3.5356,2.2915,0.2778,0.0822,1.41
19,-3.4765,50,0,-3.5325,2.2304,0.2632,0.0999,1.51
20,-3.668,50,0,-3.5393,2.1742,0.25,0.0967,1.61
21,-0.0342,1,1,-3.3724,2.2492,0.2857,0.0019,1.61
22,-2.9726,50,0,-3.3542,2.1991,0.2727,0.0914,1.7
23,-0.041,1,1,-3.2102,2.2544,0.3043,0.0022,1.7
24,-2.9241,50,0,-3.1982,2.2077,0.2917,0.1124,1.81
25,-4.4234,50,0,-3.2473,2.1764,0.28,0.0987,1.91
26,-6.2906,50,0,-3.3643,2.2129,0.2692,0.1034,2.02
27,-2.8951,50,0,-3.3469,2.1733,0.2593,0.0988,2.12
28,-10.5958,50,0,-3.6058,2.5228,0.25,0.1068,2.22
29,-6.293,50,0,-3.6985,2.5269,0.2414,0.1254,2.35
30,-3.4244,50,0,-3.6893,2.4849,0.2333,0.1008,2.45
31,-3.9901,50,0,-3.699,2.4451,0.2258,0.0936,2.54
32,-0.0463,1,1,-3.5849,2.4891,0.25,0.0023,2.54
33,-4.3494,50,0,-3.6081,2.4546,0.2424,0.0982,2.64
34,-6.1669,50,0,-3.6833,2.4566,0.2353,0.0934,2.74
35,-5.2429,50,0,-3.7279,2.4351,0.2286,0.1023,2.84
36,-0.0446,1,1,-3.6256,2.4762,0.25,0.0019,2.84
37,-14.2545,50,0,-3.9128,2.9894,0.2432,0.0919,2.93
38,-7.7259,50,0,-4.0132,3.0123,0.2368,0.1075,3.04
39,-7.3555,50,0,-4.0989,3.02,0.2308,0.1019,3.14
40,-0.046,1,1,-3.9976,3.0484,0.25,0.0035,3.14
41,-0.0344,1,1,-3.9009,3.0724,0.2683,0.0033,3.15
42,-5.0371,50,0,-3.9279,3.0406,0.2619,0.101,3.25
43,-3.94,50,0,-3.9282,3.005,0.2558,0.0891,3.34
44,-12.3737,50,0,-4.1202,3.2263,0.25,0.1172,3.46
45,-0.0347,1,1,-4.0294,3.2466,0.2667,0.0023,3.46
46,-6.6178,50,0,-4.0856,3.2332,0.2609,0.1001,3.56
47,-5.0405,50,0,-4.106,3.2016,0.2553,0.1099,3.67
48,-4.375,50,0,-4.1116,3.1683,0.25,0.0899,3.76
49,-0.0469,1,1,-4.0286,3.1881,0.2653,0.0023,3.76
50,-0.0129,1,1,-3.9483,3.2057,0.28,0.0021,3.76
51,-5.1343,50,0,-3.9716,3.1784,0.2745,0.1216,3.88
52,-3.9516,50,0,-3.9712,3.1477,0.2692,0.0861,3.97
53,-2.7073,50,0,-3.9473,3.1226,0.2642,0.0802,4.05
54,-4.7543,50,0,-3.9623,3.0954,0.2593,0.1126,4.16
55,-5.3558,50,0,-3.9876,3.0728,0.2545,1.0221,5.18
56,-3.5419,50,0,-3.9796,3.0458,0.25,0.1034,5.29
57,-7.3551,50,0,-4.0389,3.0513,0.2456,0.1019,5.39
58,-0.0489,1,1,-3.9701,3.0692,0.2586,0.0018,5.39
59,-5.6536,50,0,-3.9986,3.0508,0.2542,0.1025,5.49
60,-6.2932,50,0,-4.0369,3.0395,0.25,0.1095,5.6
61,-8.439,50,0,-4.109,3.0659,0.2459,0.1098,5.71
62,-3.2843,50,0,-4.0957,3.0428,0.2419,0.0914,5.8
63,-4.2478,50,0,-4.0981,3.0186,0.2381,0.0994,5.9
64,-4.9725,50,0,-4.1118,2.9969,0.2344,0.0938,6.0
65,-5.0191,50,0,-4.1258,2.9759,0.2308,0.1066,6.1
66,-3.3581,50,0,-4.1141,2.9547,0.2273,0.1008,6.21
67,-3.5797,50,0,-4.1061,2.9333,0.2239,0.1233,6.33
68,-4.7183,50,0,-4.1151,2.9126,0.2206,0.0895,6.42
69,-5.5606,50,0,-4.1361,2.8966,0.2174,0.0916,6.51
70,-4.1803,50,0,-4.1367,2.8758,0.2143,0.1002,6.61
71,-0.0421,1,1,-4.0791,2.896,0.2254,0.003,6.61
72,-4.1925,50,0,-4.0806,2.8758,0.2222,0.122,6.73
73,-5.2682,50,0,-4.0969,2.8594,0.2192,0.0951,6.83
74,-0.0448,1,1,-4.0421,2.8783,0.2297,0.0018,6.83
75,-4.8403,50,0,-4.0528,2.8605,0.2267,0.1004,6.93
76,-6.3735,50,0,-4.0833,2.8539,0.2237,0.1063,7.04
77,-4.1626,50,0,-4.0843,2.8353,0.2208,0.1046,7.14
78,-4.7329,50,0,-4.0927,2.818,0.2179,0.1038,7.25
79,-5.2913,50,0,-4.1078,2.8033,0.2152,0.101,7.35
80,-5.6001,50,0,-4.1265,2.7907,0.2125,0.0916,7.44
81,-4.4337,50,0,-4.1303,2.7736,0.2099,0.1027,7.54
82,-0.0221,1,1,-4.0802,2.7933,0.2195,0.002,7.54
83,-0.027,1,1,-4.0313,2.8114,0.2289,0.0015,7.55
84,-0.0338,1,1,-3.9838,2.8281,0.2381,0.0016,7.55
85,-2.5635,50,0,-3.967,2.8155,0.2353,0.0917,7.64
86,-4.0094,50,0,-3.9675,2.7991,0.2326,0.1099,7.75
87,-7.9441,50,0,-4.0132,2.8151,0.2299,0.0952,7.84
88,-3.76,50,0,-4.0104,2.7992,0.2273,0.0813,7.93
89,-5.3772,50,0,-4.0257,2.7871,0.2247,0.0945,8.02
90,-5.1761,50,0,-4.0385,2.7742,0.2222,0.1309,8.15
91,-5.5091,50,0,-4.0547,2.7632,0.2198,0.1105,8.26
92,-0.0405,1,1,-4.011,2.7795,0.2283,0.0033,8.26
93,-0.0364,1,1,-3.9683,2.7947,0.2366,0.0026,8.27
94,-5.7595,50,0,-3.9874,2.7859,0.234,0.1042,8.37
95,-0.5355,8,1,-3.951,2.7935,0.2421,0.0216,8.39
96,-4.5864,50,0,-3.9576,2.7796,0.2396,0.0889,8.48
97,-9.2335,50,0,-4.012,2.8162,0.2371,0.0975,8.58
98,-6.1713,50,0,-4.0341,2.8102,0.2347,0.1048,8.68
99,-5.2921,50,0,-4.0468,2.7988,0.2323,0.112,8.8
100,-4.117,50,0,-4.0475,2.7847,0.23,0.0972,8.89
