episode,center,delta
11600,1.0670000000000004,0.9670000000000004
11700,1.0850000000000004,0.9850000000000004
11800,1.1090000000000004,1.0090000000000003
11900,1.1280000000000003,1.0280000000000002
12000,1.1500000000000004,1.0500000000000003
12100,1.1650000000000003,1.0650000000000002
12200,1.1770000000000003,1.0770000000000002
12300,1.1980000000000002,1.098
12400,1.2200000000000002,1.12
12500,1.239,1.139
12600,1.264,1.164
12700,1.288,1.188
12800,1.309,1.2089999999999999
12900,1.3299999999999998,1.2299999999999998
13000,1.3499999999999999,1.2499999999999998
13100,1.3719999999999999,1.2719999999999998
13200,1.396,1.2959999999999998
13300,1.4169999999999998,1.3169999999999997
13400,1.4429999999999998,1.3429999999999997
13500,1.4619999999999997,1.3619999999999997
13600,1.4839999999999998,1.3839999999999997
13700,1.5069999999999997,1.4069999999999996
13800,1.5319999999999996,1.4319999999999995
13900,1.5539999999999996,1.4539999999999995
14000,1.5729999999999995,1.4729999999999994
14100,1.5869999999999995,1.4869999999999994
14200,1.6069999999999995,1.5069999999999995
14300,1.6229999999999996,1.5229999999999995
14400,1.6449999999999996,1.5449999999999995
14500,1.6599999999999995,1.5599999999999994
14600,1.6819999999999995,1.5819999999999994
14700,1.7029999999999994,1.6029999999999993
14800,1.7229999999999994,1.6229999999999993
14900,1.7429999999999994,1.6429999999999993
15000,1.7649999999999995,1.6649999999999994
15100,1.7849999999999995,1.6849999999999994
15200,1.8059999999999994,1.7059999999999993
15300,1.8309999999999993,1.7309999999999992
15400,1.8549999999999993,1.7549999999999992
15500,1.8759999999999992,1.7759999999999991
15600,1.8969999999999991,1.796999999999999
15700,1.917999999999999,1.817999999999999
15800,1.944999999999999,1.8449999999999989
15900,1.960999999999999,1.8609999999999989
16000,1.9859999999999989,1.8859999999999988
16100,2.002999999999999,1.9029999999999987
16200,2.026999999999999,1.9269999999999987
16300,2.0479999999999987,1.9479999999999986
16400,2.074999999999999,1.9749999999999988
16500,2.098999999999999,1.9989999999999988
16600,2.1249999999999987,2.0249999999999986
16700,2.1499999999999986,2.0499999999999985
16800,2.1689999999999987,2.0689999999999986
16900,2.1929999999999987,2.0929999999999986
17000,2.2149999999999985,2.1149999999999984
17100,2.2379999999999987,2.1379999999999986
17200,2.2639999999999985,2.1639999999999984
17300,2.2849999999999984,2.1849999999999983
17400,2.3099999999999983,2.209999999999998
17500,2.3339999999999983,2.233999999999998
17600,2.358999999999998,2.258999999999998
17700,2.376999999999998,2.276999999999998
17800,2.396999999999998,2.296999999999998
17900,2.417999999999998,2.317999999999998
18000,2.440999999999998,2.340999999999998
18100,2.461999999999998,2.361999999999998
18200,2.4879999999999978,2.3879999999999977
18300,2.514999999999998,2.414999999999998
18400,2.539999999999998,2.4399999999999977
18500,2.562999999999998,2.462999999999998
18600,2.5889999999999977,2.4889999999999977
18700,2.611999999999998,2.511999999999998
18800,2.638999999999998,2.538999999999998
18900,2.661999999999998,2.561999999999998
19000,2.685999999999998,2.585999999999998
19100,2.707999999999998,2.607999999999998
19200,2.7299999999999978,2.6299999999999977
19300,2.753999999999998,2.6539999999999977
19400,2.780999999999998,2.680999999999998
19500,2.804999999999998,2.704999999999998
19600,2.8269999999999977,2.7269999999999976
19700,2.853999999999998,2.753999999999998
19800,2.8799999999999977,2.7799999999999976
19900,2.9059999999999975,2.8059999999999974
20000,2.9319999999999973,2.831999999999997
20100,2.9509999999999974,2.8509999999999973
20200,2.9759999999999973,2.8759999999999972
20300,3.001999999999997,2.901999999999997
20400,3.0289999999999973,2.928999999999997
20500,3.050999999999997,2.950999999999997
20600,3.078999999999997,2.978999999999997
20700,3.103999999999997,3.003999999999997
20800,3.129999999999997,3.0299999999999967
20900,3.152999999999997,3.052999999999997
21000,3.176999999999997,3.076999999999997
21100,3.2029999999999967,3.1029999999999966
21200,3.2289999999999965,3.1289999999999965
21300,3.2559999999999967,3.1559999999999966
21400,3.2809999999999966,3.1809999999999965
21500,3.3069999999999964,3.2069999999999963
21600,3.3339999999999965,3.2339999999999964
21700,3.3579999999999965,3.2579999999999965
21800,3.3809999999999967,3.2809999999999966
21900,3.407999999999997,3.3079999999999967
22000,3.4339999999999966,3.3339999999999965
22100,3.4599999999999964,3.3599999999999963
22200,3.485999999999996,3.385999999999996
22300,3.5139999999999962,3.413999999999996
22400,3.5419999999999963,3.441999999999996
22500,3.5699999999999963,3.469999999999996
22600,3.590999999999996,3.490999999999996
22700,3.612999999999996,3.512999999999996
22800,3.638999999999996,3.5389999999999957
22900,3.665999999999996,3.565999999999996
23000,3.688999999999996,3.588999999999996
23100,3.716999999999996,3.616999999999996
23200,3.742999999999996,3.642999999999996
23300,3.769999999999996,3.669999999999996
23400,3.795999999999996,3.6959999999999957
23500,3.822999999999996,3.722999999999996
23600,3.8489999999999958,3.7489999999999957
23700,3.8739999999999957,3.7739999999999956
23800,3.9029999999999956,3.8029999999999955
23900,3.9299999999999957,3.8299999999999956
24000,3.9559999999999955,3.8559999999999954
24100,3.9839999999999955,3.8839999999999955
24200,4.006999999999995,3.906999999999995
24300,4.032999999999995,3.932999999999995
24400,4.060999999999995,3.9609999999999945
24500,4.088999999999994,3.988999999999994
24600,4.1139999999999946,4.013999999999995
24700,4.141999999999994,4.0419999999999945
24800,4.169999999999994,4.069999999999994
24900,4.192999999999993,4.092999999999994
25000,4.216999999999993,4.116999999999994
25100,4.2439999999999936,4.143999999999994
25200,4.268999999999994,4.168999999999994
25300,4.293999999999994,4.193999999999995
25400,4.322999999999994,4.2229999999999945
25500,4.346999999999994,4.246999999999995
25600,4.374999999999994,4.274999999999994
25700,4.403999999999994,4.303999999999994
25800,4.426999999999993,4.326999999999994
25900,4.4539999999999935,4.353999999999994
26000,4.481999999999993,4.3819999999999935
26100,4.510999999999993,4.410999999999993
26200,4.537999999999993,4.4379999999999935
26300,4.567999999999993,4.467999999999994
26400,4.593999999999993,4.4939999999999936
26500,4.622999999999993,4.5229999999999935
26600,4.652999999999993,4.552999999999994
26700,4.678999999999993,4.5789999999999935
26800,4.705999999999993,4.605999999999994
26900,4.7359999999999935,4.635999999999994
27000,4.7649999999999935,4.664999999999994
27100,4.791999999999994,4.691999999999994
27200,4.818999999999994,4.718999999999994
27300,4.845999999999994,4.745999999999994
27400,4.874999999999994,4.774999999999994
27500,4.903999999999994,4.803999999999994
27600,4.928999999999994,4.828999999999994
27700,4.956999999999994,4.856999999999994
27800,4.983999999999994,4.883999999999994
27900,5.007999999999994,4.907999999999994
28000,5.033999999999994,4.933999999999994
28100,5.061999999999993,4.938000000000007
28200,5.090999999999993,4.909000000000007
28300,5.118999999999993,4.881000000000007
28400,5.147999999999993,4.852000000000007
28500,5.173999999999992,4.826000000000008
28600,5.203999999999993,4.796000000000007
28700,5.233999999999993,4.766000000000007
28800,5.2619999999999925,4.7380000000000075
28900,5.2859999999999925,4.7140000000000075
29000,5.313999999999992,4.686000000000008
