episode,reward,length,is_success,avg_reward_100,std_reward_100,success_rate_100,episode_time_s,cumulative_time_s
1,-3.8274,50,0,-3.8274,0.0,0.0,0.1148,0.11
2,-0.045,1,1,-1.9362,1.8912,0.5,0.0029,0.12
3,-0.048,1,1,-1.3068,1.7823,0.6667,0.0028,0.12
4,-4.9649,50,0,-2.2213,2.2117,0.5,0.0912,0.21
5,-6.2406,50,0,-3.0252,2.5491,0.4,0.0963,0.31
6,-5.76,50,0,-3.481,2.5404,0.3333,0.0978,0.41
7,-3.1765,50,0,-3.4375,2.3544,0.2857,0.0841,0.49
8,-2.8894,50,0,-3.369,2.2098,0.25,0.0973,0.59
9,-3.3246,50,0,-3.3641,2.0834,0.2222,0.1,0.69
10,-12.6401,50,0,-4.2917,3.4133,0.2,0.0987,0.79
11,-3.9898,50,0,-4.2642,3.2556,0.1818,0.108,0.89
12,-3.2258,50,0,-4.1777,3.1302,0.1667,0.1095,1.0
13,-2.5353,50,0,-4.0513,3.0391,0.1538,0.0924,1.1
14,-6.0115,50,0,-4.1914,2.9717,0.1429,0.107,1.2
15,-7.9379,50,0,-4.4411,3.0192,0.1333,0.1006,1.3
16,-3.9452,50,0,-4.4101,2.9258,0.125,0.1148,1.42
17,-9.0613,50,0,-4.6837,3.0421,0.1176,0.0823,1.5
18,-5.8065,50,0,-4.7461,2.9676,0.1111,0.097,1.6
19,-3.0219,50,0,-4.6554,2.914,0.1053,0.1125,1.71
20,-3.7411,50,0,-4.6096,2.8472,0.1,0.0957,1.81
21,-8.4143,50,0,-4.7908,2.8943,0.0952,0.1034,1.91
22,-4.1601,50,0,-4.7622,2.8308,0.0909,0.0912,2.0
23,-6.7086,50,0,-4.8468,2.7969,0.087,0.0899,2.09
24,-4.1894,50,0,-4.8194,2.7412,0.0833,0.0869,2.18
25,-4.9672,50,0,-4.8253,2.6859,0.08,0.1059,2.28
26,-7.8493,50,0,-4.9416,2.6972,0.0769,0.1074,2.39
27,-16.2708,50,0,-5.3612,3.4034,0.0741,0.1305,2.52
28,-3.3349,50,0,-5.2888,3.3632,0.0714,0.0896,2.61
29,-4.0633,50,0,-5.2466,3.3122,0.069,0.102,2.71
30,-20.147,50,0,-5.7433,4.2142,0.0667,0.085,2.8
31,-5.4115,50,0,-5.7326,4.146,0.0645,0.1018,2.9
32,-3.7371,50,0,-5.6702,4.0955,0.0625,0.0891,2.99
33,-2.9455,50,0,-5.5876,4.0599,0.0606,0.0857,3.07
34,-1.3518,14,1,-5.463,4.0633,0.0882,0.0315,3.11
35,-5.1556,50,0,-5.4543,4.0052,0.0857,0.083,3.19
36,-0.0135,1,1,-5.3031,4.0491,0.1111,0.0018,3.19
