episode,reward,length,avg_reward_100,std_reward_100,policy_loss,entropy,episode_time_s,cumulative_time_s
0,22.568973540049225,23,22.568973540049225,0.0,54.163326263427734,4.720035843227221,0.0245,0.02
1,4.986921679499572,17,13.777947609774397,8.791025930274827,0.2716502547264099,3.85879586724674,0.019,0.04
2,3.4385753199773275,26,10.33149017984204,8.676264301943636,-4.791299343109131,4.271905202132005,0.0287,0.07
3,11.486345431835133,16,10.620203992840313,7.530487280072526,18.417219161987305,3.842032805085182,0.0194,0.09
4,8.783085609774579,26,10.252780316227167,6.775440323168007,1.2991303205490112,4.121070660077608,0.0288,0.12
5,21.208079705686163,21,12.078663547803666,7.411122779586349,39.89018630981445,3.9329749516078403,0.0227,0.16
6,56.11775423317382,40,18.369962217142263,16.86893544312879,128.55401611328125,4.608297288417816,0.0418,0.2
7,15.213810139431628,23,17.975443207428427,15.813929835893733,18.4427547454834,3.9197271077529243,0.0251,0.22
8,12.958575534465288,37,17.41801346598808,14.992647919840957,10.920669555664062,4.002503536842965,0.0399,0.27
9,10.805626673145136,17,16.756774786703783,14.360942580566046,15.533699035644531,3.994462111416985,0.0182,0.28
10,10.445127298507577,16,16.18298865141322,13.812320179722406,17.5219669342041,4.783961355686188,0.0177,0.3
11,8.268437211551692,14,15.523442698091424,13.403986317319099,10.932455062866211,4.19091660635812,0.0163,0.32
12,5.198229980356928,16,14.729195565958001,13.168760929432926,0.00022009015083312988,3.4653641283512115,0.0182,0.34
13,5.368006667524547,14,14.060539216069898,12.916721932131187,2.1967694759368896,3.970407860619681,0.0155,0.35
14,13.129551157815568,19,13.99847334551961,12.480899627800042,21.217266082763672,4.0446984642430355,0.0215,0.38
15,8.683658672031552,22,13.666297428426608,12.152866519785226,6.932226181030273,4.3935381390831685,0.0266,0.4
16,8.124957775790866,22,13.340336272389212,11.8618885958602,2.8532207012176514,3.8196649117903276,0.0266,0.43
17,18.74497069138277,25,13.640593740111077,11.593969000659428,32.33527755737305,4.349230213165283,0.0294,0.46
18,18.04380568951745,22,13.872341737448254,11.327493217618805,35.3528938293457,4.26963192766363,0.0248,0.5
19,6.915195106145893,18,13.524484405883138,11.14430739008883,6.575925827026367,3.865757849481371,0.0207,0.52
20,9.238671547747355,26,13.320398079305242,10.913960610041126,3.7499008178710938,4.453488514973567,0.0338,0.55
21,4.331897230950394,9,12.911829858925477,10.82615937913495,5.561681270599365,4.635326915317112,0.0137,0.57
22,5.3908572621652775,23,12.584831050370687,10.69870303309136,-1.2920600175857544,4.170548708542533,0.0315,0.6
23,7.045367006314666,14,12.354020048535014,10.531774866695365,10.45644474029541,4.159384914806911,0.0196,0.62
24,7.512686077102337,18,12.160366689677709,10.362508843449406,3.9725027084350586,4.296117782592773,0.0253,0.64
25,62.29489080834036,42,14.08861761731858,14.007330916112217,123.93656921386719,4.17494565532321,0.0518,0.7
26,16.587383891335687,22,14.18116451635625,13.753586581462745,25.421415328979492,3.7928167364814063,0.0256,0.72
27,14.770128282718147,23,14.202198936583459,13.506196162527873,21.995336532592773,4.2503034342890205,0.0264,0.75
28,9.369852056788027,18,14.035566285556031,13.300546687564642,10.380792617797852,4.183160490459866,0.0226,0.77
29,5.413118840180832,15,13.748151370710191,13.168270075456,2.5521838665008545,4.109423891703288,0.0181,0.79
30,30.400802613357143,27,14.285333668860094,13.284074126500203,60.5098876953125,3.8232854737175836,0.0325,0.83
31,15.456196191316405,18,14.321923122686854,13.076450045280836,28.824920654296875,4.303286936548021,0.0216,0.85
32,18.585233870036365,19,14.45111435745502,12.89751973022864,41.351356506347656,4.245319943679006,0.0213,0.87
33,3.8964229616403276,16,14.140682257578119,12.830963808614726,-2.093832492828369,4.03693288564682,0.0176,0.89
34,21.845085896638352,21,14.360808075836982,12.711305872051375,42.80224609375,4.279194934027536,0.022,0.91
35,5.818294170954075,13,14.123516022923567,12.611891288254792,4.9261627197265625,3.843871703514686,0.014,0.93
36,30.89854012246481,27,14.576895052640898,12.734236526307265,64.3497543334961,4.048963273013079,0.0289,0.95
37,27.75554920144977,35,14.923701740767447,12.741411283032061,41.322418212890625,4.043781498500279,0.0385,0.99
38,32.00475912588082,38,15.361677571154969,12.86352103915815,67.15280151367188,4.354912952372902,0.0408,1.04
39,57.86905710787373,48,16.42436205957294,14.330947412567845,97.81976318359375,4.007238532106082,0.0499,1.09
40,45.401097334081044,35,17.1311117004146,14.844079085362457,100.12638092041016,4.577243743624006,0.0378,1.12
41,29.986311549781988,26,17.437187887304297,14.796665914841276,61.64269256591797,4.227371710997361,0.0301,1.16
42,30.016320711101976,32,17.729725859950758,14.745981116500937,69.89836120605469,4.799195401370525,0.0369,1.19
43,60.7865304839975,38,18.708289601406364,15.927281367485332,129.8279266357422,4.186876824027614,0.0409,1.23
44,5.035362051577091,16,18.404446766965712,15.87775478398703,-0.04053860902786255,4.513987526297569,0.0183,1.25
45,77.04467559023055,60,19.679234350080165,17.881592408535052,117.56468963623047,3.859086247285207,0.067,1.32
46,77.10686337458667,58,20.90109879741009,19.535197782119013,171.10462951660156,4.4711788399466155,0.0587,1.38
47,103.72312832834376,57,22.626557745971212,22.662794549380454,204.56202697753906,4.008252302805583,0.06,1.44
48,26.899183220580117,31,22.713754184228538,22.438483295045355,57.8829231262207,4.508019993382115,0.0385,1.48
49,61.72828944492744,43,23.494044889442517,22.874650764064395,121.47386932373047,4.230943696443425,0.048,1.53
50,118.98024567700556,84,25.366323336257476,26.234732315900853,194.8457794189453,4.319670316718874,0.0982,1.63
51,38.852543881712876,30,25.625673731362387,26.047183758890522,74.41887664794922,4.084035809834798,0.0335,1.66
52,63.77019127006579,49,26.34538160945113,26.31709823730403,115.72028350830078,4.256964712726827,0.052,1.72
53,78.49355298174306,51,27.311088486715796,27.003540196657276,163.22120666503906,4.387693138683543,0.0542,1.77
54,88.32944037208138,54,28.420513066449715,27.971371045034285,191.07545471191406,4.491930842399597,0.0554,1.83
55,62.44366611708703,49,29.02806937092538,28.08430289198712,100.86264038085938,3.8740109862113488,0.0512,1.88
56,82.9133365684976,60,29.97342493579507,28.721730004509638,135.58380126953125,3.9112228314081827,0.0612,1.94
57,109.76584531667295,61,31.349156321672275,30.30833234610881,199.3695831298828,3.9936178668600615,0.065,2.01
58,8.551840008244287,16,30.962761129919258,30.194123183559192,11.756115913391113,4.594520136713982,0.0171,2.02
59,6.1309499149555196,11,30.548897609669858,30.109733000594364,6.171806335449219,3.9461880813945425,0.0117,2.04
60,62.667572765142424,36,31.075433267956296,30.13914695998266,134.6234130859375,4.046338405874041,0.0388,2.07
61,53.77105795124444,43,31.441491730589977,30.031500237059145,93.76114654541016,4.1117157547972925,0.0454,2.12
62,76.99677828202293,55,32.164591517120655,30.33139332286214,133.83267211914062,4.224045398018577,0.0599,2.18
63,67.44385033816954,51,32.71582993619955,30.409898762880292,113.86029052734375,4.231424986147413,0.0565,2.24
64,36.148840687640906,29,32.76864548622172,30.17802781537502,78.12720489501953,4.533038501081796,0.034,2.27
65,84.63126567514755,57,33.55444276181151,30.611283929314226,173.84844970703125,4.241930116686905,0.0604,2.33
66,81.02730861396563,47,34.26299299841082,30.922479514018303,168.85110473632812,4.292100115025297,0.0524,2.39
67,90.76173767292794,51,35.093856890683135,31.438676984316384,184.43833923339844,4.00064767108244,0.0567,2.44
68,81.22573766923603,56,35.762434872981004,31.6932433662611,135.9641876220703,3.96266194326537,0.0705,2.52
69,86.58139975318963,67,36.48842008555541,32.03871072725153,137.56570434570312,4.211963461406195,0.0829,2.6
70,119.41333023109209,64,37.65637656647846,33.2792743079495,247.02151489257812,4.477005034685135,0.0758,2.68
71,59.36408589357209,47,37.957872529354766,33.144862357123195,96.9765625,3.9925838734241244,0.0586,2.74
72,57.33849326862373,41,38.22336048468721,32.9940550866191,107.53028869628906,4.297689856552497,0.0483,2.78
73,70.6831569616482,44,38.662006383024526,32.98397645746252,144.25807189941406,4.26451348174702,0.0531,2.84
74,4.422966747656157,15,38.20548585455295,32.99786680554171,0.1622079759836197,4.087163432439168,0.0204,2.86
75,28.4416125884673,51,38.07701383789392,32.79893288247019,50.465030670166016,4.226855114394543,0.063,2.92
76,82.761176648522,52,38.657327640629354,32.975643005463716,164.75079345703125,4.0697894004675055,0.0675,2.99
77,81.69267879272024,51,39.20906291181,33.119356948010136,152.47218322753906,3.9713666532553877,0.066,3.06
78,89.51532081306772,51,39.84585098650947,33.3861651634915,184.4705047607422,3.986069057501999,0.0642,3.12
79,62.32067142075473,46,40.12678624193754,33.270679566572376,116.39415740966797,4.300112760585288,0.0557,3.18
80,63.171551697430296,49,40.41128951916585,33.16244239045622,97.42308044433594,3.841969650618884,0.067,3.25
81,57.988271814764595,34,40.6256429617951,33.01602290782097,137.5464630126953,4.5118853695252366,0.0455,3.29
82,134.58623488232757,83,41.75769828613886,34.380395309335874,222.58624267578125,4.286996459386435,0.1128,3.41
83,51.30128062049203,31,41.87131236154783,34.19080859387723,119.67709350585938,4.48080317435726,0.0457,3.45
84,71.68154634428134,43,42.22202099663881,34.14073852488669,149.80331420898438,4.057909405508707,0.0669,3.52
85,53.88095254563795,31,42.357589968138804,33.964670836477595,121.83255767822266,4.326331607757076,0.044,3.57
86,62.913839034751625,38,42.593868693042396,33.839921463315726,125.255859375,4.072669104525917,0.05,3.62
87,133.62759208894587,77,43.628342822541306,35.00327444545377,259.84893798828125,4.245777501688375,0.1026,3.72
88,55.40625397050198,32,43.76067890285547,34.82820310022302,120.1100082397461,4.036203466355801,0.0449,3.77
89,70.37307604806463,42,44.05637220446891,34.74633196471293,138.8308868408203,3.937011332738967,0.0574,3.82
90,68.19302664933093,41,44.32161016540145,34.64638616820082,146.1153106689453,4.509644235052714,0.0627,3.89
91,65.34361585844276,39,44.550110227282346,34.526451733279075,135.63186645507812,4.168783530210837,0.0617,3.95
92,72.09153686775274,43,44.84625459976051,34.45760273453158,146.77859497070312,3.9818801547205727,0.0653,4.02
93,53.39906811201112,32,44.93724197755042,34.28505758802056,125.5516128540039,4.432218924164772,0.0439,4.06
94,56.44961061625713,35,45.058424805326275,34.12436478973758,122.52301788330078,4.278166995729719,0.0383,4.1
95,83.86827276039145,48,45.4626940548582,34.17409175502767,187.30419921875,4.423403516411781,0.0584,4.16
96,61.51363565624065,36,45.62816767961472,34.03611745363098,136.1649627685547,4.182691448264652,0.0488,4.21
97,81.54120820630112,48,45.99462727682581,34.05382040650455,169.66407775878906,4.111511786778768,0.056,4.27
98,65.99834050496482,40,46.19668498620095,33.94038887441866,141.15536499023438,4.172148805856705,0.0431,4.31
99,80.23530092206309,63,46.53707114555957,33.93966570236222,127.12308502197266,4.1559744713798406,0.0934,4.4
100,74.78704456352024,45,47.05925185579428,33.96857589371158,159.51522827148438,4.253539678785536,0.0538,4.46
101,67.62414799317185,39,47.68562411893101,33.76388819288436,146.45932006835938,3.955774105512179,0.0497,4.51
102,55.24155883996635,32,48.203653954130885,33.47722657587325,129.1660919189453,4.2319076880812645,0.0376,4.55
103,23.170430225437965,20,48.320494802066925,33.369088433457414,50.62249755859375,4.676036310195923,0.025,4.57
104,63.25523415897504,45,48.86521628755892,33.16319855688448,111.76097869873047,4.387783590952555,0.0505,4.62
105,59.5647043969004,35,49.248782534471076,33.06276204246267,126.1134033203125,4.1226635251726425,0.04,4.67
106,54.330929780265365,32,49.230914289941985,33.059527659763255,111.60193634033203,4.070173308253288,0.0355,4.7
107,63.88468081718405,44,49.7176229967195,32.91308522013518,123.1362075805664,4.346210235899145,0.0455,4.75
108,6.352431042690002,10,49.65156155180174,32.99333171448667,12.161410331726074,4.15757303237915,0.0119,4.76
109,53.97418229208799,36,50.08324710799118,32.76385766568712,101.78191375732422,4.042515542772081,0.038,4.8
110,77.29623904676667,46,50.751758225473765,32.630003461622486,159.1995849609375,4.1164404464804605,0.0517,4.85
111,60.4069950775391,38,51.27314380413365,32.3624658103618,123.42508697509766,4.337328095185129,0.042,4.89
112,152.56693392776532,91,52.74683084360773,33.56386125245338,257.46038818359375,4.312734058925083,0.1011,5.0
113,68.02474776511298,40,53.37339825458362,33.25698141901887,147.22010803222656,4.126254957914353,0.043,5.04
114,76.13020318779856,49,54.00340477488345,33.08493545868799,139.77658081054688,4.016854359179127,0.055,5.09
115,67.12494400501853,42,54.58781762821332,32.79412096659739,124.86223602294922,4.114120125770569,0.0503,5.15
116,55.86668114395503,41,55.06523486189496,32.46004966445779,103.65949249267578,4.353760760004928,0.0482,5.19
117,47.305115587390496,30,55.35083631085504,32.264281096110075,97.5315170288086,3.9825684785842896,0.0398,5.24
118,61.290046122136566,37,55.783298715181225,32.050450975168204,132.6844024658203,4.341836890658817,0.0413,5.28
119,71.87812164788899,45,56.43292798059866,31.70991812159236,137.14846801757812,4.247013547685412,0.0486,5.33
120,73.0193568711873,42,57.07073483383306,31.394111351127417,159.49560546875,4.343861199560619,0.0486,5.38
121,49.433726210938964,32,57.52175312363294,30.95409826047728,105.57770538330078,4.185593239963055,0.0375,5.41
122,63.158172992975764,36,58.09942628094105,30.511700740844514,147.87384033203125,4.433108270168304,0.0395,5.45
123,46.79710813712817,27,58.496943692249175,30.100134821568947,103.43535614013672,4.201182303605257,0.0304,5.49
124,64.88470536568109,41,59.07066388513497,29.666530824536792,134.87709045410156,4.565415178857198,0.0461,5.53
125,49.24838923405747,29,58.94019886939214,29.680748717705008,117.70172882080078,4.239721339324425,0.036,5.57
126,153.08857100906934,95,60.305210740569485,30.818584286675943,252.96356201171875,4.296186391930831,0.119,5.69
127,76.72010796492695,49,60.92471053739157,30.518214374388215,148.79769897460938,4.3160490308489114,0.0521,5.74
128,61.22532970913512,36,61.44326531391504,30.07514553471311,125.38118743896484,4.021151297622257,0.0429,5.78
129,65.82478005364567,39,62.04738192604968,29.54568709014195,127.44956970214844,4.055192922934507,0.0443,5.83
130,85.07825071552126,58,62.59415640707132,29.46078431823425,146.11642456054688,4.243365896159205,0.0638,5.89
131,51.550802608789326,30,62.95510247124604,29.099952135396947,129.1387481689453,4.511284232139587,0.0369,5.93
132,91.18337392753664,61,63.681083871821045,28.888780970917182,153.1702880859375,3.9444879508409345,0.069,6.0
133,70.6153522580346,42,64.34827316478498,28.264028524116103,166.8683319091797,4.577677221525283,0.0487,6.05
134,48.02257436820768,30,64.61004804950068,27.98904888441611,108.22885131835938,4.3545434395472205,0.0338,6.08
135,72.11714578956624,43,65.27303656568681,27.36688081614843,136.7199249267578,3.9664091953011447,0.0499,6.14
136,61.23449979040864,36,65.57639616236625,27.15144888023432,118.54531860351562,3.7690378758642407,0.042,6.18
137,51.88304306720384,31,65.81767110102379,26.920510345114756,116.30720520019531,4.202139677539948,0.0349,6.21
138,53.35303573921113,31,66.03115386715709,26.73553522065037,120.80057525634766,4.381402546359647,0.0363,6.25
139,64.77942218006565,39,66.10025751787902,26.723277087722213,133.26678466796875,4.045976779399774,0.0439,6.3
140,65.09277331379306,38,66.29717427767613,26.64245409150515,134.77154541015625,4.151371303357576,0.0439,6.34
141,57.018156266414216,34,66.56749272484245,26.40877699150748,125.89532470703125,4.1576305207084205,0.0411,6.38
142,59.13628769039869,34,66.85869239463543,26.16354431774002,127.76256561279297,4.168925881385803,0.0368,6.42
143,49.80763579559328,29,66.74890344775139,26.211784972836845,117.77847290039062,4.312832191072661,0.0335,6.45
144,63.843164351313476,38,67.33698147074874,25.469798919141382,137.5835723876953,4.496729461770308,0.0424,6.5
145,81.94599193521769,48,67.38599463419861,25.493138161231535,180.0523681640625,4.379935204982758,0.0526,6.55
146,47.52219034834885,31,67.09014790393623,25.5502117865238,96.23191833496094,3.8816009875266784,0.0416,6.59
147,71.23425844845843,44,66.76525920513738,25.287541470928215,137.40814208984375,4.302122148600492,0.0507,6.64
148,59.167466472439926,38,67.08794203765598,24.98078969595512,127.42938232421875,4.379370287845009,0.0453,6.69
149,100.48387447178479,58,67.47549788792456,25.194350131899842,186.9053192138672,4.034778196236183,0.0634,6.75
150,55.8973055312937,34,66.84466848646744,24.681379373311408,113.71244049072266,4.0072630643844604,0.0395,6.79
151,68.89713331153779,46,67.14511438076568,24.521149152387245,131.0974578857422,4.274238555327706,0.0601,6.85
152,87.37656529493192,52,67.38117812101436,24.601021211832922,165.10812377929688,4.000477139766399,0.0651,6.92
153,63.27644479563271,38,67.22900703915325,24.57886751323522,124.41751861572266,4.158300562908775,0.047,6.97
154,64.01297369193827,38,66.98584237235181,24.4890331580183,120.36080169677734,3.952537178993225,0.0445,7.01
155,65.86709887515353,39,67.02007669993247,24.485052077627305,139.48196411132812,4.129442331118462,0.0442,7.06
156,75.17708402688204,49,66.94271417451633,24.446905752601985,131.5166778564453,3.9997138879737077,0.055,7.11
157,70.04529615679448,42,66.54550868291753,24.06764390661105,149.22930908203125,4.192387092681158,0.0535,7.17
158,92.55174442336785,56,67.38550772706878,23.48779410101464,160.2215118408203,4.189689206225531,0.0589,7.23
159,40.626249475041874,28,67.73046072266963,22.829736083820496,84.34467315673828,4.050012171268463,0.0317,7.26
