episode,reward,length,is_success,avg_reward_100,std_reward_100,success_rate_100,episode_time_s,cumulative_time_s
1,-0.0323,1,1,-0.0323,0.0,1.0,0.0138,0.01
2,-4.3112,50,0,-2.1718,2.1394,0.5,0.1742,0.19
3,-5.4281,50,0,-3.2572,2.3255,0.3333,0.1363,0.32
4,-3.7995,50,0,-3.3928,2.0276,0.25,0.1377,0.46
5,-5.439,50,0,-3.802,1.9897,0.2,0.133,0.6
6,-5.3908,50,0,-4.0668,1.9104,0.1667,0.1307,0.73
7,-5.1185,50,0,-4.2171,1.8066,0.1429,0.1311,0.86
8,-4.676,50,0,-4.2744,1.6967,0.125,0.1376,0.99
9,-4.8669,50,0,-4.3403,1.6104,0.1111,0.1263,1.12
10,-2.8395,50,0,-4.1902,1.5928,0.1,0.1301,1.25
11,-5.3092,50,0,-4.2919,1.5523,0.0909,0.137,1.39
12,-5.4965,50,0,-4.3923,1.5231,0.0833,0.1302,1.52
13,-0.0242,1,1,-4.0563,1.8698,0.1538,0.0086,1.53
14,-4.0625,50,0,-4.0567,1.8018,0.1429,0.1319,1.66
15,-6.7796,50,0,-4.2383,1.8685,0.1333,0.1219,1.78
16,-0.6153,11,1,-4.0118,2.0105,0.1875,0.0344,1.81
17,-4.4188,50,0,-4.0358,1.9528,0.1765,0.1481,1.96
18,-0.0481,1,1,-3.8142,2.1062,0.2222,0.0027,1.97
19,-1.3097,25,1,-3.6824,2.1249,0.2632,0.0705,2.04
20,-4.9449,50,0,-3.7455,2.0893,0.25,0.1312,2.17
21,-0.0344,1,1,-3.5688,2.1868,0.2857,0.0061,2.17
22,-0.0469,1,1,-3.4087,2.2589,0.3182,0.0028,2.18
23,-6.4603,50,0,-3.5414,2.2953,0.3043,0.1198,2.3
24,-8.1359,50,0,-3.7328,2.4273,0.2917,0.1245,2.42
25,-3.6447,50,0,-3.7293,2.3783,0.28,0.1479,2.57
26,-4.989,50,0,-3.7778,2.3447,0.2692,0.1412,2.71
27,-0.0499,1,1,-3.6397,2.4061,0.2963,0.0027,2.71
28,-4.6471,50,0,-3.6757,2.3701,0.2857,0.1244,2.84
29,-3.0789,50,0,-3.6551,2.3315,0.2759,0.1431,2.98
30,-0.041,1,1,-3.5346,2.3823,0.3,0.0028,2.98
31,-3.976,50,0,-3.5489,2.3449,0.2903,0.133,3.12
32,-3.0623,50,0,-3.5337,2.3095,0.2812,0.1397,3.26
33,-3.9496,50,0,-3.5463,2.2754,0.2727,0.1454,3.4
34,-3.5325,50,0,-3.5459,2.2416,0.2647,0.1306,3.53
35,-6.5344,50,0,-3.6312,2.2648,0.2571,0.1191,3.65
36,-14.924,50,0,-3.9449,2.9036,0.25,0.1234,3.77
37,-0.026,1,1,-3.839,2.9337,0.2703,0.0058,3.78
38,-4.1606,50,0,-3.8475,2.8953,0.2632,0.1307,3.91
39,-0.0314,1,1,-3.7496,2.9209,0.2821,0.0025,3.91
40,-0.0402,1,1,-3.6569,2.9418,0.3,0.0024,3.91
41,-5.587,50,0,-3.704,2.9209,0.2927,0.123,4.04
42,-5.6881,50,0,-3.7512,2.9017,0.2857,0.1537,4.19
43,-4.8168,50,0,-3.776,2.8723,0.2791,0.1271,4.32
44,-2.9109,50,0,-3.7563,2.8424,0.2727,0.121,4.44
45,-4.271,50,0,-3.7678,2.8116,0.2667,0.1637,4.6
46,-0.0271,1,1,-3.6865,2.8339,0.2826,0.0035,4.61
47,-4.9317,50,0,-3.7129,2.8093,0.2766,0.1684,4.78
48,-4.5754,50,0,-3.7309,2.7826,0.2708,0.1678,4.94
49,-6.5788,50,0,-3.789,2.7834,0.2653,0.1298,5.07
50,-5.0777,50,0,-3.8148,2.7613,0.26,0.1156,5.19
51,-0.0289,1,1,-3.7406,2.784,0.2745,0.0027,5.19
52,-12.2817,50,0,-3.9048,2.9963,0.2692,0.1175,5.31
53,-5.7069,50,0,-3.9388,2.978,0.2642,0.1442,5.45
54,-0.0249,1,1,-3.8663,2.9971,0.2778,0.0039,5.46
55,-4.6361,50,0,-3.8803,2.9715,0.2727,0.1467,5.6
56,-6.6862,50,0,-3.9304,2.9682,0.2679,0.1533,5.76
57,-5.5513,50,0,-3.9589,2.9497,0.2632,0.1596,5.92
58,-4.6218,50,0,-3.9703,2.9255,0.2586,0.1399,6.06
59,-3.8536,50,0,-3.9683,2.9006,0.2542,0.1143,6.17
60,-4.4764,50,0,-3.9768,2.8771,0.25,0.115,6.29
61,-0.0326,1,1,-3.9121,2.897,0.2623,0.006,6.29
62,-2.9709,50,0,-3.897,2.876,0.2581,0.1293,6.42
63,-4.3269,50,0,-3.9038,2.8536,0.254,0.1812,6.6
64,-0.045,1,1,-3.8435,2.8714,0.2656,0.004,6.61
65,-5.993,50,0,-3.8766,2.8615,0.2615,0.1236,6.73
66,-3.1398,50,0,-3.8654,2.8411,0.2576,0.1334,6.86
67,-2.6458,50,0,-3.8472,2.8237,0.2537,0.1355,7.0
68,-4.6183,50,0,-3.8585,2.8044,0.25,0.1235,7.12
69,-2.5768,50,0,-3.84,2.7882,0.2464,0.1744,7.3
70,-8.0516,50,0,-3.9001,2.813,0.2429,0.1625,7.46
71,-4.7885,50,0,-3.9126,2.7951,0.2394,0.1759,7.63
72,-8.914,50,0,-3.9821,2.8366,0.2361,0.1717,7.81
73,-6.0994,50,0,-4.0111,2.8279,0.2329,0.1609,7.97
74,-4.4225,50,0,-4.0167,2.8091,0.2297,0.1576,8.12
75,-0.0161,1,1,-3.9633,2.8278,0.24,0.0032,8.13
76,-5.6968,50,0,-3.9861,2.8161,0.2368,0.1532,8.28
77,-5.3959,50,0,-4.0044,2.8023,0.2338,0.1227,8.4
78,-3.4543,50,0,-3.9974,2.7849,0.2308,0.1405,8.54
79,-4.8058,50,0,-4.0076,2.7687,0.2278,0.1246,8.67
80,-0.0053,1,1,-3.9576,2.7871,0.2375,0.0034,8.67
81,-3.7652,50,0,-3.9552,2.7699,0.2346,0.2138,8.89
82,-0.04,1,1,-3.9075,2.7863,0.2439,0.0048,8.89
83,-3.3883,50,0,-3.9012,2.77,0.241,0.1294,9.02
84,-3.9434,50,0,-3.9017,2.7535,0.2381,0.1458,9.17
85,-3.0823,50,0,-3.8921,2.7387,0.2353,0.1174,9.28
86,-0.0378,1,1,-3.8473,2.7539,0.2442,0.0024,9.29
87,-6.2436,50,0,-3.8748,2.7499,0.2414,0.1074,9.39
88,-4.1398,50,0,-3.8778,2.7344,0.2386,0.1233,9.52
89,-20.912,50,0,-4.0692,3.2583,0.236,0.1204,9.64
90,-4.4515,50,0,-4.0735,3.2404,0.2333,0.1092,9.75
91,-4.605,50,0,-4.0793,3.223,0.2308,0.1064,9.85
92,-3.0062,50,0,-4.0676,3.2074,0.2283,0.1169,9.97
93,-4.7195,50,0,-4.0746,3.1908,0.2258,0.1406,10.11
94,-5.057,50,0,-4.0851,3.1754,0.2234,0.1199,10.23
95,-6.5732,50,0,-4.1113,3.1688,0.2211,0.114,10.34
96,-0.0394,1,1,-4.0689,3.1793,0.2292,0.0026,10.35
97,-4.5405,50,0,-4.0737,3.1632,0.2268,0.1328,10.48
98,-0.0393,1,1,-4.0326,3.173,0.2347,0.0037,10.48
99,-5.8323,50,0,-4.0507,3.1621,0.2323,0.1542,10.64
100,-0.0446,1,1,-4.0107,3.1714,0.24,0.0048,10.64
101,-4.4444,50,0,-4.0548,3.1463,0.23,0.1463,10.79
102,-2.6788,50,0,-4.0385,3.1492,0.23,0.1398,10.93
103,-4.8696,50,0,-4.0329,3.1472,0.23,0.0982,11.03
104,-0.0442,1,1,-3.9953,3.1721,0.24,0.002,11.03
105,-0.0441,1,1,-3.9414,3.1929,0.25,0.0044,11.03
106,-10.6561,50,0,-3.994,3.2591,0.25,0.1301,11.16
107,-4.961,50,0,-3.9925,3.2586,0.25,0.1224,11.29
108,-4.0605,50,0,-3.9863,3.2578,0.25,0.1389,11.42
109,-4.328,50,0,-3.9809,3.2568,0.25,0.1634,11.59
110,-5.497,50,0,-4.0075,3.2582,0.25,0.1544,11.74
111,-5.4891,50,0,-4.0093,3.259,0.25,0.1434,11.89
112,-3.2441,50,0,-3.9868,3.2564,0.25,0.1317,12.02
113,-6.856,50,0,-4.0551,3.2442,0.24,0.1276,12.14
114,-5.8532,50,0,-4.073,3.2492,0.24,0.1029,12.25
115,-4.1737,50,0,-4.0469,3.2378,0.24,0.1253,12.37
116,-0.0396,1,1,-4.0412,3.2444,0.24,0.0033,12.38
117,-9.3512,50,0,-4.0905,3.287,0.24,0.1565,12.53
118,-6.4363,50,0,-4.1544,3.2698,0.23,0.1656,12.7
119,-2.6718,50,0,-4.168,3.2608,0.22,0.1654,12.86
120,-9.4924,50,0,-4.2135,3.3027,0.22,0.1414,13.01
121,-4.8567,50,0,-4.2617,3.2764,0.21,0.1346,13.14
122,-0.0481,1,1,-4.2617,3.2764,0.21,0.0035,13.14
123,-0.0344,1,1,-4.1975,3.2956,0.22,0.0031,13.15
124,-0.0404,1,1,-4.1165,3.2973,0.23,0.0052,13.15
125,-11.4221,50,0,-4.1943,3.3761,0.23,0.1363,13.29
126,-5.95,50,0,-4.2039,3.3797,0.23,0.1564,13.44
127,-6.069,50,0,-4.2641,3.3587,0.22,0.1582,13.6
128,-0.0253,1,1,-4.2179,3.3848,0.23,0.0038,13.61
129,-3.4819,50,0,-4.2219,3.3837,0.23,0.1592,13.77
130,-2.2068,26,1,-4.2435,3.3637,0.23,0.0739,13.84
131,-4.1822,50,0,-4.2456,3.3636,0.23,0.1283,13.97
132,-0.9837,19,1,-4.2248,3.3773,0.24,0.0465,14.01
133,-3.9087,50,0,-4.2244,3.3773,0.24,0.1429,14.16
134,-4.1955,50,0,-4.231,3.3766,0.24,0.166,14.32
135,-0.0282,1,1,-4.166,3.3942,0.25,0.0033,14.33
136,-5.3807,50,0,-4.0706,3.2201,0.25,0.1399,14.47
137,-4.0013,50,0,-4.1103,3.1943,0.24,0.1717,14.64
138,-12.5452,50,0,-4.1941,3.3028,0.24,0.1454,14.78
139,-6.3657,50,0,-4.2575,3.283,0.23,0.1336,14.92
140,-0.0485,1,1,-4.2576,3.2829,0.23,0.0028,14.92
141,-4.2093,50,0,-4.2438,3.2802,0.23,0.1414,15.06
142,-4.7133,50,0,-4.2341,3.2773,0.23,0.1205,15.18
143,-6.0165,50,0,-4.246,3.2816,0.23,0.1193,15.3
144,-4.0985,50,0,-4.2579,3.2789,0.23,0.1281,15.43
145,-2.8345,50,0,-4.2436,3.282,0.23,0.1371,15.57
146,-5.4123,50,0,-4.2974,3.2564,0.22,0.163,15.73
147,-0.0185,1,1,-4.2483,3.2834,0.23,0.0035,15.73
148,-4.3666,50,0,-4.2462,3.2833,0.23,0.131,15.86
149,-0.0401,1,1,-4.1808,3.3013,0.24,0.0052,15.87
150,-4.132,50,0,-4.1713,3.3,0.24,0.1225,15.99
151,-3.9576,50,0,-4.2106,3.2738,0.23,0.1822,16.17
152,-6.3668,50,0,-4.1515,3.1795,0.23,0.1581,16.33
153,-5.6739,50,0,-4.1512,3.1793,0.23,0.1706,16.5
154,-4.3633,50,0,-4.1945,3.1522,0.22,0.1616,16.66
155,-6.2549,50,0,-4.2107,3.1586,0.22,0.1586,16.82
156,-2.6933,50,0,-4.1708,3.1523,0.22,0.1123,16.94
157,-5.8491,50,0,-4.1738,3.1537,0.22,0.1315,17.07
158,-0.0408,1,1,-4.128,3.18,0.23,0.0035,17.07
159,-5.2123,50,0,-4.1416,3.1817,0.23,0.1679,17.24
160,-2.8603,50,0,-4.1254,3.1841,0.23,0.1655,17.4
161,-3.5222,50,0,-4.1603,3.1581,0.22,0.1705,17.57
162,-0.0248,1,1,-4.1308,3.1827,0.23,0.0039,17.58
163,-7.4514,50,0,-4.1621,3.1997,0.23,0.1537,17.73
164,-4.6056,50,0,-4.2077,3.1731,0.22,0.1538,17.89
165,-6.0918,50,0,-4.2087,3.1737,0.22,0.1523,18.04
166,-5.0888,50,0,-4.2282,3.173,0.22,0.1198,18.16
167,-4.6147,50,0,-4.2478,3.1693,0.22,0.1051,18.26
