episode,reward,length,is_success,avg_reward_100,std_reward_100,success_rate_100,episode_time_s,cumulative_time_s
1,-3.8274,50,0,-3.8274,0.0,0.0,0.1422,0.14
2,-0.045,1,1,-1.9362,1.8912,0.5,0.0032,0.15
3,-0.048,1,1,-1.3068,1.7823,0.6667,0.0027,0.15
4,-4.9649,50,0,-2.2213,2.2117,0.5,0.1191,0.27
5,-6.3859,50,0,-3.0542,2.5861,0.4,0.1412,0.41
6,-6.6827,50,0,-3.659,2.7207,0.3333,0.1368,0.55
7,-3.1753,50,0,-3.5899,2.5245,0.2857,0.1293,0.67
8,-2.888,50,0,-3.5022,2.3729,0.25,0.1349,0.81
9,-3.3254,50,0,-3.4825,2.2378,0.2222,0.1234,0.93
10,-13.7163,50,0,-4.5059,3.7327,0.2,0.1299,1.06
11,-3.9901,50,0,-4.459,3.5621,0.1818,0.1312,1.19
12,-3.2263,50,0,-4.3563,3.4274,0.1667,0.1214,1.32
13,-2.5325,50,0,-4.216,3.3286,0.1538,0.1332,1.45
14,-4.995,50,0,-4.2716,3.2138,0.1429,0.1356,1.58
15,-4.825,49,1,-4.3085,3.1079,0.2,0.126,1.71
16,-3.946,50,0,-4.2859,3.0105,0.1875,0.1277,1.84
17,-4.5186,49,1,-4.2996,2.9211,0.2353,0.1277,1.97
18,-5.8069,50,0,-4.3833,2.8597,0.2222,0.1181,2.08
19,-5.014,50,0,-4.4165,2.787,0.2105,0.1307,2.21
20,-3.7423,50,0,-4.3828,2.7204,0.2,0.1221,2.34
21,-11.6229,50,0,-4.7275,3.0701,0.1905,0.141,2.48
22,-4.1601,50,0,-4.7018,3.0018,0.1818,0.1208,2.6
23,-6.7085,50,0,-4.789,2.9642,0.1739,0.1286,2.73
24,-1.8295,26,1,-4.6657,2.9615,0.2083,0.0663,2.79
25,-4.1472,50,0,-4.645,2.9034,0.2,0.1222,2.92
26,-4.5444,50,0,-4.6411,2.8471,0.1923,0.1208,3.04
27,-5.0882,50,0,-4.6576,2.7952,0.1852,0.1204,3.16
28,-4.502,50,0,-4.6521,2.7449,0.1786,0.1266,3.28
29,-4.2765,50,0,-4.6391,2.6981,0.1724,0.1376,3.42
30,-4.1678,50,0,-4.6234,2.6541,0.1667,0.1257,3.55
31,-4.9325,50,0,-4.6334,2.6115,0.1613,0.13,3.68
32,-3.7223,50,0,-4.6049,2.5752,0.1562,0.1191,3.8
33,-2.9454,50,0,-4.5546,2.5518,0.1515,0.1195,3.91
34,-5.259,50,0,-4.5754,2.5168,0.1471,0.1183,4.03
35,-5.1563,50,0,-4.5919,2.4825,0.1429,0.1169,4.15
36,-0.0135,1,1,-4.4648,2.5608,0.1667,0.0026,4.15
37,-5.2279,50,0,-4.4854,2.529,0.1622,0.124,4.28
38,-5.9424,50,0,-4.5237,2.5064,0.1579,0.1173,4.39
39,-5.3141,50,0,-4.544,2.4772,0.1538,0.1184,4.51
40,-0.0414,1,1,-4.4314,2.545,0.175,0.0024,4.51
41,-7.6466,50,0,-4.5099,2.5623,0.1707,0.1807,4.7
42,-3.0245,50,0,-4.4745,2.5417,0.1667,0.1275,4.82
43,-5.5709,50,0,-4.5,2.5174,0.1628,0.1116,4.93
44,-6.2573,50,0,-4.5399,2.5024,0.1591,0.1107,5.05
45,-0.04,1,1,-4.4399,2.5618,0.1778,0.0057,5.05
46,-5.7948,50,0,-4.4694,2.5415,0.1739,0.1263,5.18
47,-0.0342,1,1,-4.375,2.5945,0.1915,0.0025,5.18
48,-2.7863,50,0,-4.3419,2.5773,0.1875,0.1134,5.29
49,-0.0346,1,1,-4.254,2.6226,0.2041,0.0056,5.3
50,-3.3831,50,0,-4.2366,2.5991,0.2,0.1088,5.41
51,-3.8082,50,0,-4.2282,2.5741,0.1961,0.1242,5.53
52,-4.1153,50,0,-4.226,2.5493,0.1923,0.1142,5.65
53,-3.1612,50,0,-4.2059,2.5293,0.1887,0.1243,5.77
54,-2.88,50,0,-4.1814,2.5121,0.1852,0.1181,5.89
55,-4.6887,50,0,-4.1906,2.4901,0.1818,0.1128,6.0
56,-4.8145,50,0,-4.2017,2.4692,0.1786,0.1124,6.11
57,-0.0499,1,1,-4.1289,2.5074,0.193,0.0054,6.12
58,-4.3412,50,0,-4.1326,2.4858,0.1897,0.1184,6.24
59,-4.821,50,0,-4.1442,2.4663,0.1864,0.1167,6.35
60,-4.1105,50,0,-4.1437,2.4456,0.1833,0.1108,6.47
61,-4.2931,50,0,-4.1461,2.4256,0.1803,0.1191,6.58
62,-4.6401,50,0,-4.1541,2.4067,0.1774,0.1174,6.7
63,-5.0828,50,0,-4.1688,2.3904,0.1746,0.1121,6.81
64,-4.4923,50,0,-4.1739,2.372,0.1719,0.1027,6.92
65,-3.2371,50,0,-4.1595,2.3565,0.1692,0.1158,7.03
66,-0.0388,1,1,-4.097,2.3921,0.1818,0.0023,7.03
67,-9.9158,50,0,-4.1839,2.4768,0.1791,0.1175,7.15
68,-0.0201,1,1,-4.1227,2.5091,0.1912,0.0026,7.15
69,-2.7296,50,0,-4.1025,2.4964,0.1884,0.1145,7.27
70,-3.2221,50,0,-4.0899,2.4807,0.1857,0.1175,7.39
71,-5.3418,50,0,-4.1075,2.4676,0.1831,0.1051,7.49
72,-4.6273,50,0,-4.1147,2.4512,0.1806,0.1191,7.61
73,-3.0074,50,0,-4.0996,2.4377,0.1781,0.1087,7.72
74,-4.785,50,0,-4.1088,2.4225,0.1757,0.1061,7.83
75,-3.4516,50,0,-4.1001,2.4075,0.1733,0.1058,7.93
76,-4.5125,50,0,-4.1055,2.392,0.1711,0.1109,8.04
77,-3.603,50,0,-4.099,2.3771,0.1688,0.116,8.16
78,-4.7132,50,0,-4.1068,2.3629,0.1667,0.1139,8.27
79,-3.782,50,0,-4.1027,2.3481,0.1646,0.1155,8.39
80,-0.0217,1,1,-4.0517,2.3771,0.175,0.0022,8.39
81,-0.0251,1,1,-4.002,2.4038,0.1852,0.0053,8.4
82,-3.756,50,0,-3.999,2.3893,0.1829,0.1151,8.51
83,-5.7298,50,0,-4.0199,2.3823,0.1807,0.1171,8.63
84,-5.4917,50,0,-4.0374,2.3735,0.1786,0.1062,8.73
85,-0.0475,1,1,-3.9904,2.3984,0.1882,0.0053,8.74
86,-4.4148,50,0,-3.9954,2.3848,0.186,0.1044,8.84
87,-4.9375,50,0,-4.0062,2.3732,0.1839,0.1155,8.96
88,-2.8377,50,0,-3.9929,2.3629,0.1818,0.1103,9.07
89,-3.8445,50,0,-3.9913,2.3497,0.1798,0.1221,9.19
90,-5.038,50,0,-4.0029,2.3392,0.1778,0.103,9.29
91,-3.5756,50,0,-3.9982,2.3267,0.1758,0.1095,9.4
92,-5.5612,50,0,-4.0152,2.3197,0.1739,0.1103,9.51
93,-4.2977,50,0,-4.0182,2.3074,0.172,0.1124,9.63
94,-3.462,50,0,-4.0123,2.2958,0.1702,0.1017,9.73
95,-0.0388,1,1,-3.9705,2.3194,0.1789,0.0025,9.73
96,-0.0299,1,1,-3.9294,2.3417,0.1875,0.0023,9.73
97,-2.6146,50,0,-3.9159,2.3334,0.1856,0.114,9.85
98,-6.0566,50,0,-3.9377,2.3314,0.1837,0.1056,9.95
99,-4.912,50,0,-3.9476,2.3216,0.1818,0.1117,10.06
100,-3.643,50,0,-3.9445,2.3102,0.18,0.1054,10.17
101,-0.0472,1,1,-3.9067,2.3425,0.19,0.0077,10.18
