episode,reward,length,is_success,avg_reward_100,std_reward_100,success_rate_100,episode_time_s,cumulative_time_s
1,-6.6044,50,0,-6.6044,0.0,0.0,0.0924,0.09
2,-5.3081,50,0,-5.9563,0.6482,0.0,0.0859,0.18
3,-6.7527,50,0,-6.2217,0.6489,0.0,0.0751,0.25
4,-0.0277,1,1,-4.6732,2.7403,0.25,0.0015,0.25
5,-3.5338,50,0,-4.4453,2.493,0.2,0.0755,0.33
6,-2.7825,50,0,-4.1682,2.3587,0.1667,0.0718,0.4
7,-3.5319,50,0,-4.0773,2.195,0.1429,0.0702,0.47
8,-9.2128,50,0,-4.7192,2.6647,0.125,0.0683,0.54
9,-4.1348,50,0,-4.6543,2.519,0.1111,0.0747,0.62
10,-5.724,50,0,-4.7613,2.4112,0.1,0.0828,0.7
11,-5.2772,50,0,-4.8082,2.3037,0.0909,0.0723,0.77
12,-0.0266,1,1,-4.4097,2.5713,0.1667,0.0017,0.77
13,-5.9893,50,0,-4.5312,2.506,0.1538,0.0781,0.85
14,-0.0362,1,1,-4.2101,2.678,0.2143,0.0016,0.85
15,-2.7454,50,0,-4.1125,2.6129,0.2,0.0716,0.92
16,-3.2488,50,0,-4.0585,2.5385,0.1875,0.0693,0.99
17,-4.0386,50,0,-4.0573,2.4627,0.1765,0.0765,1.07
18,-5.7002,50,0,-4.1486,2.4227,0.1667,0.0861,1.16
19,-5.2435,50,0,-4.2062,2.3708,0.1579,0.0727,1.23
20,-3.6676,50,0,-4.1793,2.3137,0.15,0.0756,1.3
21,-0.0342,1,1,-3.9819,2.4244,0.1905,0.0039,1.31
22,-10.1219,50,0,-4.261,2.6919,0.1818,0.0718,1.38
23,-0.041,1,1,-4.0775,2.7698,0.2174,0.0016,1.38
24,-2.9221,50,0,-4.0294,2.7213,0.2083,0.0671,1.45
25,-4.4235,50,0,-4.0452,2.6674,0.2,0.0834,1.53
26,-3.0068,50,0,-4.0052,2.6232,0.1923,0.0731,1.6
27,-2.896,50,0,-3.9641,2.5827,0.1852,0.0745,1.68
