episode,reward,length,is_success,avg_reward_100,std_reward_100,success_rate_100,episode_time_s,cumulative_time_s
1,-5.9359,50,0,-5.9359,0.0,0.0,0.2216,0.22
2,-5.1942,50,0,-5.5651,0.3708,0.0,0.1724,0.39
3,-7.2482,50,0,-6.1261,0.8493,0.0,0.1671,0.56
4,-0.0277,1,1,-4.6015,2.7412,0.25,0.0037,0.56
5,-3.5338,50,0,-4.388,2.4887,0.2,0.1802,0.75
6,-2.7794,50,0,-4.1199,2.3497,0.1667,0.1946,0.94
7,-3.5298,50,0,-4.0356,2.1851,0.1429,0.1795,1.12
8,-6.5487,50,0,-4.3497,2.2065,0.125,0.1706,1.29
9,-4.1321,50,0,-4.3255,2.0815,0.1111,0.1633,1.45
10,-5.724,50,0,-4.4654,2.0187,0.1,0.1845,1.64
11,-5.2782,50,0,-4.5393,1.9389,0.0909,0.1815,1.82
12,-0.0266,1,1,-4.1632,2.2364,0.1667,0.0036,1.82
13,-4.6763,50,0,-4.2027,2.1531,0.1538,0.1686,1.99
14,-0.0362,1,1,-3.9051,2.3358,0.2143,0.003,1.99
15,-2.7454,50,0,-3.8278,2.2751,0.2,0.1535,2.15
16,-3.2495,50,0,-3.7916,2.2073,0.1875,0.1672,2.31
17,-4.038,50,0,-3.8061,2.1421,0.1765,0.1704,2.49
18,-5.7009,50,0,-3.9114,2.1265,0.1667,0.1809,2.67
19,-3.8659,50,0,-3.909,2.0698,0.1579,0.1712,2.84
20,-3.6668,50,0,-3.8969,2.0181,0.15,0.1749,3.01
21,-0.0342,1,1,-3.7129,2.1344,0.1905,0.0075,3.02
22,-10.383,50,0,-4.0161,2.5058,0.1818,0.1445,3.16
23,-0.041,1,1,-3.8433,2.5813,0.2174,0.0028,3.17
24,-2.9221,50,0,-3.8049,2.5336,0.2083,0.1585,3.33
25,-4.4235,50,0,-3.8297,2.4854,0.2,0.171,3.5
26,-3.0068,50,0,-3.798,2.4423,0.1923,0.162,3.66
27,-2.896,50,0,-3.7646,2.4027,0.1852,0.1709,3.83
28,-3.7783,50,0,-3.7651,2.3594,0.1786,0.1654,3.99
29,-6.2917,50,0,-3.8522,2.3637,0.1724,0.1878,4.18
30,-4.9883,50,0,-3.8901,2.3329,0.1667,0.1777,4.36
31,-3.9933,50,0,-3.8934,2.2951,0.1613,0.1391,4.5
32,-0.0463,1,1,-3.7732,2.356,0.1875,0.0065,4.51
33,-11.5171,50,0,-4.0078,2.673,0.1818,0.167,4.67
34,-6.1658,50,0,-4.0713,2.6585,0.1765,0.1607,4.83
35,-5.5456,50,0,-4.1134,2.6317,0.1714,0.1899,5.02
36,-0.0445,1,1,-4.0004,2.6797,0.1944,0.004,5.03
37,-5.7009,50,0,-4.0464,2.6575,0.1892,0.2077,5.24
38,-4.5305,50,0,-4.0591,2.6235,0.1842,0.169,5.4
39,-4.8128,50,0,-4.0784,2.5924,0.1795,0.1668,5.57
40,-0.046,1,1,-3.9776,2.6361,0.2,0.004,5.58
41,-0.0344,1,1,-3.8814,2.6738,0.2195,0.0083,5.58
42,-4.6604,50,0,-3.9,2.6445,0.2143,0.1663,5.75
43,-9.3043,50,0,-4.0257,2.7375,0.2093,0.1972,5.95
44,-3.4083,50,0,-4.0116,2.7078,0.2045,0.1947,6.14
45,-0.0347,1,1,-3.9233,2.741,0.2222,0.0086,6.15
46,-6.6178,50,0,-3.9818,2.7393,0.2174,0.1834,6.33
47,-14.1675,50,0,-4.1986,3.083,0.2128,0.176,6.51
48,-5.6083,50,0,-4.2279,3.0573,0.2083,0.1892,6.7
49,-0.0469,1,1,-4.1426,3.0832,0.2245,0.0091,6.71
50,-0.0129,1,1,-4.06,3.1065,0.24,0.0051,6.71
51,-5.1324,50,0,-4.081,3.0794,0.2353,0.1633,6.88
52,-3.9511,50,0,-4.0785,3.0497,0.2308,0.1828,7.06
53,-11.9496,50,0,-4.227,3.205,0.2264,0.2075,7.27
54,-4.7546,50,0,-4.2368,3.176,0.2222,0.1533,7.42
55,-5.3561,50,0,-4.2572,3.1506,0.2182,0.1487,7.57
56,-3.5419,50,0,-4.2444,3.1238,0.2143,0.1756,7.74
57,-4.8847,50,0,-4.2556,3.0974,0.2105,0.1931,7.94
58,-0.0489,1,1,-4.1831,3.119,0.2241,0.0034,7.94
59,-5.6541,50,0,-4.208,3.0983,0.2203,0.1582,8.1
60,-6.2918,50,0,-4.2428,3.0839,0.2167,0.1529,8.25
61,-5.545,50,0,-4.2641,3.063,0.2131,0.2088,8.46
62,-6.7547,50,0,-4.3043,3.0544,0.2097,0.1783,8.64
63,-4.2487,50,0,-4.3034,3.03,0.2063,0.1676,8.81
64,-18.7971,50,0,-4.5299,3.5027,0.2031,0.1635,8.97
65,-5.0195,50,0,-4.5374,3.4761,0.2,0.1787,9.15
66,-0.766,12,1,-4.4803,3.4803,0.2121,0.0375,9.19
67,-3.5795,50,0,-4.4668,3.456,0.209,0.1538,9.34
68,-4.7173,50,0,-4.4705,3.4306,0.2059,0.1956,9.54
69,-5.5613,50,0,-4.4863,3.4081,0.2029,0.2131,9.75
70,-4.1786,50,0,-4.4819,3.3839,0.2,0.1974,9.95
71,-0.0421,1,1,-4.4194,3.4005,0.2113,0.0036,9.95
72,-3.7271,50,0,-4.4098,3.3778,0.2083,0.1955,10.15
73,-5.2679,50,0,-4.4215,3.356,0.2055,0.1745,10.32
74,-0.0448,1,1,-4.3624,3.3714,0.2162,0.0036,10.32
75,-4.8858,50,0,-4.3693,3.3494,0.2133,0.1669,10.49
76,-6.3733,50,0,-4.3957,3.3351,0.2105,0.1776,10.67
77,-4.6458,50,0,-4.399,3.3135,0.2078,0.1914,10.86
78,-4.7314,50,0,-4.4032,3.2924,0.2051,0.1569,11.02
79,-5.2916,50,0,-4.4145,3.273,0.2025,0.1826,11.2
80,-5.6006,50,0,-4.4293,3.2551,0.2,0.1441,11.34
81,-4.4341,50,0,-4.4294,3.235,0.1975,0.2009,11.54
82,-0.0221,1,1,-4.3756,3.2514,0.2073,0.0036,11.55
83,-0.027,1,1,-4.3232,3.2664,0.2169,0.003,11.55
84,-0.0338,1,1,-4.2722,3.28,0.2262,0.003,11.55
85,-0.4024,8,1,-4.2266,3.2873,0.2353,0.0361,11.59
86,-4.0086,50,0,-4.2241,3.2682,0.2326,0.1727,11.76
87,-4.4337,50,0,-4.2265,3.2494,0.2299,0.1528,11.91
88,-3.7596,50,0,-4.2212,3.2313,0.2273,0.2002,12.12
89,-5.9909,50,0,-4.2411,3.2185,0.2247,0.1995,12.31
90,-5.1733,50,0,-4.2514,3.202,0.2222,0.1842,12.5
91,-5.5106,50,0,-4.2653,3.1871,0.2198,0.1693,12.67
92,-0.0405,1,1,-4.2194,3.1999,0.2283,0.0046,12.67
93,-0.0364,1,1,-4.1744,3.2117,0.2366,0.0072,12.68
94,-5.7595,50,0,-4.1912,3.1987,0.234,0.174,12.85
95,-3.6359,50,0,-4.1854,3.1823,0.2316,0.1667,13.02
96,-5.7901,50,0,-4.2021,3.1699,0.2292,0.1834,13.2
97,-3.9905,50,0,-4.1999,3.1536,0.2268,0.1914,13.4
98,-6.174,50,0,-4.2201,3.1437,0.2245,0.1632,13.56
99,-5.2951,50,0,-4.2309,3.1297,0.2222,0.1611,13.72
100,-6.7651,50,0,-4.2563,3.1242,0.22,0.2034,13.92
101,-6.093,50,0,-4.2578,3.1251,0.22,0.185,14.11
102,-3.577,50,0,-4.2417,3.1244,0.22,0.1736,14.28
103,-0.0362,1,1,-4.1695,3.1373,0.23,0.0045,14.29
104,-3.6093,50,0,-4.2054,3.1102,0.22,0.1997,14.49
105,-2.983,50,0,-4.1999,3.1118,0.22,0.182,14.67
106,-0.0421,1,1,-4.1725,3.1362,0.23,0.0046,14.67
107,-4.9271,50,0,-4.1865,3.1364,0.23,0.1745,14.85
108,-0.0345,1,1,-4.1213,3.1542,0.24,0.0032,14.85
109,-3.8061,50,0,-4.1181,3.1544,0.24,0.1855,15.04
110,-0.0274,1,1,-4.0611,3.1762,0.25,0.0044,15.04
111,-3.7915,50,0,-4.0462,3.174,0.25,0.1963,15.24
