episode,reward,length,is_success,avg_reward_100,std_reward_100,success_rate_100,episode_time_s,cumulative_time_s
1,-6.612,50,0,-6.612,0.0,0.0,0.1481,0.15
2,-5.2881,50,0,-5.95,0.662,0.0,0.1264,0.27
3,-6.7417,50,0,-6.2139,0.6568,0.0,0.1201,0.39
4,-0.0277,1,1,-4.6674,2.7385,0.25,0.0028,0.4
5,-3.5338,50,0,-4.4407,2.491,0.2,0.1317,0.53
6,-2.7825,50,0,-4.1643,2.3564,0.1667,0.123,0.65
7,-3.5319,50,0,-4.074,2.1928,0.1429,0.121,0.77
8,-8.8738,50,0,-4.6739,2.5937,0.125,0.1213,0.89
9,-4.1323,50,0,-4.6138,2.4513,0.1111,0.126,1.02
10,-5.7242,50,0,-4.7248,2.3492,0.1,0.1327,1.15
11,-5.277,50,0,-4.775,2.2455,0.0909,0.1189,1.27
12,-0.0266,1,1,-4.3793,2.5188,0.1667,0.0027,1.27
13,-5.9769,50,0,-4.5022,2.4572,0.1538,0.1247,1.4
14,-0.0362,1,1,-4.1832,2.6323,0.2143,0.0027,1.4
15,-2.7468,50,0,-4.0874,2.5682,0.2,0.1199,1.52
16,-3.2495,50,0,-4.0351,2.4949,0.1875,0.1299,1.65
17,-4.038,50,0,-4.0352,2.4204,0.1765,0.1338,1.79
18,-5.7009,50,0,-4.1278,2.383,0.1667,0.1393,1.93
19,-5.3179,50,0,-4.1904,2.3346,0.1579,0.1319,2.06
20,-3.6676,50,0,-4.1643,2.2783,0.15,0.1252,2.18
21,-0.0342,1,1,-3.9676,2.3911,0.1905,0.0081,2.19
22,-9.8368,50,0,-4.2344,2.6366,0.1818,0.1139,2.3
23,-0.041,1,1,-4.0521,2.7168,0.2174,0.0025,2.31
24,-2.9221,50,0,-4.005,2.6692,0.2083,0.1142,2.42
25,-4.4235,50,0,-4.0217,2.6165,0.2,0.1182,2.54
26,-3.0068,50,0,-3.9827,2.5731,0.1923,0.1199,2.66
27,-2.896,50,0,-3.9424,2.5333,0.1852,0.1287,2.79
28,-4.454,50,0,-3.9607,2.4895,0.1786,0.1247,2.91
29,-6.2916,50,0,-4.0411,2.4829,0.1724,0.1272,3.04
30,-5.2055,50,0,-4.0799,2.4501,0.1667,0.1278,3.17
31,-3.9925,50,0,-4.0771,2.4103,0.1613,0.1142,3.28
32,-0.0463,1,1,-3.9511,2.4739,0.1875,0.0034,3.28
33,-11.2974,50,0,-4.1737,2.7423,0.1818,0.1332,3.42
34,-6.1666,50,0,-4.2323,2.7226,0.1765,0.1205,3.54
35,-6.1283,50,0,-4.2865,2.7019,0.1714,0.1226,3.66
36,-0.0445,1,1,-4.1687,2.7538,0.1944,0.0031,3.66
37,-5.698,50,0,-4.21,2.7277,0.1892,0.1213,3.79
38,-4.5539,50,0,-4.2191,2.6921,0.1842,0.1109,3.9
39,-4.8126,50,0,-4.2343,2.659,0.1795,0.1148,4.01
40,-0.0459,1,1,-4.1296,2.7058,0.2,0.0029,4.01
41,-0.0344,1,1,-4.0297,2.7462,0.2195,0.0058,4.02
42,-4.6604,50,0,-4.0447,2.715,0.2143,0.127,4.15
43,-6.5948,50,0,-4.104,2.7107,0.2093,0.1191,4.27
44,-3.4091,50,0,-4.0882,2.6817,0.2045,0.117,4.38
45,-0.0347,1,1,-3.9981,2.7182,0.2222,0.0054,4.39
46,-6.6183,50,0,-4.0551,2.7155,0.2174,0.1174,4.51
47,-11.4623,50,0,-4.2127,2.8913,0.2128,0.1178,4.62
48,-6.3355,50,0,-4.2569,2.877,0.2083,0.123,4.75
49,-0.0469,1,1,-4.171,2.9091,0.2245,0.0051,4.75
50,-0.0129,1,1,-4.0878,2.9381,0.24,0.0022,4.75
51,-5.1343,50,0,-4.1084,2.9128,0.2353,0.1098,4.86
52,-3.9515,50,0,-4.1053,2.8847,0.2308,0.112,4.98
53,-18.8883,50,0,-4.3843,3.4943,0.2264,0.1257,5.1
54,-4.7547,50,0,-4.3911,3.4621,0.2222,0.1051,5.21
55,-5.3561,50,0,-4.4087,3.4329,0.2182,0.1074,5.31
56,-3.5419,50,0,-4.3932,3.4041,0.2143,0.1092,5.42
57,-4.8847,50,0,-4.4018,3.3747,0.2105,0.1138,5.54
58,-0.0489,1,1,-4.3268,3.3931,0.2241,0.0024,5.54
59,-5.6541,50,0,-4.3493,3.3686,0.2203,0.1145,5.65
60,-6.2918,50,0,-4.3816,3.3497,0.2167,0.0996,5.75
61,-5.545,50,0,-4.4007,3.3254,0.2131,0.1275,5.88
62,-7.4532,50,0,-4.4499,3.3208,0.2097,0.1105,5.99
63,-4.2468,50,0,-4.4467,3.2944,0.2063,0.1143,6.11
64,-23.8776,50,0,-4.7503,4.0609,0.2031,0.112,6.22
65,-5.0195,50,0,-4.7545,4.0297,0.2,0.1207,6.34
66,-0.7506,12,1,-4.6938,4.0288,0.2121,0.0239,6.36
67,-3.5793,50,0,-4.6772,4.0009,0.209,0.1044,6.47
68,-4.7181,50,0,-4.6778,3.9714,0.2059,0.115,6.58
69,-5.5619,50,0,-4.6906,3.9439,0.2029,0.1244,6.71
70,-4.1785,50,0,-4.6833,3.9161,0.2,0.1114,6.82
71,-0.0421,1,1,-4.6179,3.9267,0.2113,0.0024,6.82
72,-3.7267,50,0,-4.6055,3.9008,0.2083,0.1116,6.93
73,-5.2698,50,0,-4.6146,3.8747,0.2055,0.1146,7.05
74,-0.0448,1,1,-4.5529,3.8845,0.2162,0.0024,7.05
75,-5.012,50,0,-4.559,3.8588,0.2133,0.1056,7.15
76,-6.3736,50,0,-4.5829,3.8389,0.2105,0.0978,7.25
77,-1.1671,15,1,-4.5385,3.8335,0.2208,0.04,7.29
78,-4.7323,50,0,-4.541,3.8089,0.2179,0.116,7.41
79,-5.2913,50,0,-4.5505,3.7856,0.2152,0.1081,7.52
80,-10.1533,50,0,-4.6205,3.8131,0.2125,0.1171,7.63
81,-4.4343,50,0,-4.6182,3.7895,0.2099,0.1154,7.75
82,-0.0221,1,1,-4.5622,3.8,0.2195,0.0025,7.75
83,-0.027,1,1,-4.5075,3.8093,0.2289,0.0025,7.75
84,-0.0338,1,1,-4.4543,3.8175,0.2381,0.0022,7.76
85,-9.6206,50,0,-4.5151,3.8356,0.2353,0.1223,7.88
86,-4.0077,50,0,-4.5092,3.8137,0.2326,0.1078,7.99
87,-4.436,50,0,-4.5083,3.7917,0.2299,0.1043,8.09
88,-3.7609,50,0,-4.4998,3.7709,0.2273,0.1099,8.2
89,-5.377,50,0,-4.5097,3.7508,0.2247,0.1144,8.31
90,-5.1752,50,0,-4.5171,3.7306,0.2222,0.102,8.42
91,-5.5094,50,0,-4.528,3.7115,0.2198,0.1048,8.52
92,-0.0405,1,1,-4.4792,3.7204,0.2283,0.0022,8.52
93,-0.0364,1,1,-4.4314,3.7286,0.2366,0.0049,8.53
