episode,reward,avg_reward_100,std_reward_100
0,22.568973540049225,22.568973540049225,0.0
1,4.4622543973740445,13.515613968711634,9.053359571337591
2,8.90051535081628,11.977247762746515,7.705540486294975
3,16.423398823289737,13.08878552788232,6.945362787458805
4,4.33114928405316,11.337258279116488,7.131748888751683
5,6.938032385274321,10.604053963476128,6.713628776790087
6,4.320380848670199,9.70638637564671,6.593078256142381
7,31.61908700060602,12.445473953766623,9.51594982670889
8,23.730147284542877,13.699326546075095,9.647227259158818
9,2.9153390843357987,12.620927799901166,9.707141140037926
10,34.7576845044961,14.633360227591616,11.232150128045086
11,13.831304279241577,14.56652223189578,10.756249530004387
12,7.698209714022418,14.038190499751675,10.4950824265255
13,4.697536712113724,13.371000943491822,10.395478561577695
14,11.206980148964503,13.226732890523333,10.057482886791762
15,2.2636238950817376,12.541538578308234,10.093228946890891
16,4.921329676549058,12.093290995851811,9.954674257317581
17,4.523610150933616,11.672753171134135,9.82836287841276
18,9.10233441086399,11.53746797322518,9.583429274831284
19,0.024565592579989026,10.96182285419292,9.671917575675272
20,5.1166776138828105,10.683482604654344,9.5205506431105
21,3.9205934266441407,10.376078551108424,9.407724838459549
22,3.5129283758858265,10.077680717403094,9.306779172892547
23,15.603168719531245,10.307909384158433,9.17748621878664
24,3.3009376511705346,10.027630514838917,9.0962933678651
25,8.659781416648027,9.975020934139268,8.923527405004597
26,10.994748808447522,10.012788633187721,8.758835131426382
27,91.98705845137944,12.940441126694568,17.475649327805296
28,34.67600701143776,13.689943398582265,17.62374662925628
29,8.624296106728234,13.521088488853797,17.35137106531136
30,0.7091604564402978,13.107800487808202,17.218662811186473
31,22.074924583207558,13.38802311578943,17.019152210293353
32,14.345194053517432,13.417028295720582,16.760105731131215
33,2.9172637594430886,13.10821169171242,16.60682027645066
34,4.391558243405485,12.859164450332221,16.432154452648906
35,17.384914894392498,12.984879740445008,16.219383944580425
36,87.70692082118256,15.004394364248725,20.069436308281425
37,10.183135900495373,14.877519141518372,19.818636207675432
38,15.889635677655185,14.903470847573162,19.56355525654184
39,4.468516602983812,14.64259699145843,19.38603952596389
40,119.92984874524488,17.21057874155078,25.10843351707359
41,101.29132092130051,19.212501174401968,27.92379888813509
42,17.498420498319987,19.172638833097736,27.598402636530285
43,26.490680140908214,19.338957953729793,27.304771979776365
44,5.107867162642288,19.022711491705625,27.081050619355512
45,1.8296526438983762,18.64894934284025,26.90216727049584
46,10.393362184792812,18.473298552243495,26.641085050742028
47,119.07209971576575,20.569106909816874,30.023397606179035
48,47.55016433731513,21.119740734867857,29.959337122564175
49,14.228330987802575,20.98191253992655,29.673919140580352
50,10.37298205950132,20.77389429521233,29.41835375251931
51,30.01126117931016,20.951535966060366,29.161718985746806
52,108.76818166997516,22.608453809530456,31.258919546405036
53,29.24086739314505,22.731276283301096,30.981038709650235
54,3.8732469213980547,22.388403022175584,30.80132711779165
55,4.157420637689459,22.062849765309767,30.62040925794857
56,3.0469979817481794,21.72923833051044,30.453124360326935
57,37.033124512349076,21.993098437093867,30.25511056734258
58,14.732677888427752,21.87004046169275,30.01225166481336
59,3.7681041478080557,21.568341523128005,29.85118604926598
60,1.6210776263337294,21.24133719695105,29.71365227101548
61,91.51911767797199,22.374849785354613,30.77396120956662
62,5.222158659832775,22.102584846854267,30.603926354901724
63,2.3197771071066153,21.793478475920704,30.462852356226467
64,101.78406514326677,23.024102886187567,31.790448372521233
65,3.5913861524754536,22.729667784161627,31.637872468960197
66,99.50125799869772,23.87551241422933,32.75165190264457
67,24.01852561976139,23.877615549604805,32.50994354890084
68,29.79421195621491,23.963363323613645,32.28124954652178
69,2.468962653718385,23.656300456900855,32.151175298562364
70,128.73403849579702,25.13626859829376,34.241208276821965
71,19.37970147358888,25.0563162771173,34.009263904687174
72,31.060279352104935,25.13856234663768,33.782729645227455
73,96.05595765052142,26.096905526419892,34.53831201786171
74,23.254409200137754,26.059005575402796,34.308833038755104
75,99.92074426130574,27.03087055811205,35.106225014121485
76,5.563619984384462,26.752075096115583,34.9621005408427
77,3.267597922206884,26.450992055424447,34.837586982197685
78,3.9706833860771598,26.166431186192202,34.70750286733227
79,3.2809835363540785,25.880363090569222,34.58349436242872
80,123.80558393769994,27.089316434360956,36.03023566362176
81,3.9133786964145862,26.806683047312827,35.900095494865525
82,17.348943547443554,26.692734378639702,35.698090356933896
83,3.167221490869611,26.41266874902339,35.57657978371554
84,33.13872040561823,26.49179876851274,35.374121811304036
85,27.806049156802093,26.50708074977192,35.16813918033148
86,41.10235042216592,26.674842470144263,35.000033254873635
87,30.821792104622265,26.721966897808805,34.80337697351291
88,5.700224691970177,26.485767547181403,34.67815953127765
89,4.480623009438017,26.24126594120648,34.562021338036146
90,5.080599757593892,26.00873114797997,34.442315513150916
91,29.581760261649645,26.04756842095464,34.256621016634966
92,3.2628178352348027,25.80257110282862,34.15288875144575
93,70.80571717232138,26.28132797590833,34.28304896056329
94,103.84625616263196,27.09780090418963,35.00883623009103
95,43.69714436303603,27.27071073188594,34.86677566724131
96,54.588726477885544,27.552339760195217,34.79616888488135
97,118.9972191755172,28.48545077463728,35.81725934239095
98,64.090284658246,28.8450955613404,35.81331416116173
99,1.8151698247178074,28.574796303974175,35.73514577637465
100,9.659509660807377,28.445701665181755,35.779898823923425
101,70.14299376068082,29.10250905881482,35.93611481713574
102,23.473248971555996,29.248236395022218,35.883405522432845
103,28.40679893049571,29.368070396094282,35.86037851560138
104,6.712600318425872,29.391884906438005,35.84453109203687
105,34.56639670774621,29.66816854966272,35.7768092114135
106,1.6612059512923611,29.64157680068894,35.79662227578584
107,26.294850087986458,29.58833443156275,35.797600924313414
108,34.82970909104695,29.69933004962779,35.79647256959672
109,69.8869172398726,30.369045831183158,35.91539404098573
110,30.76735757981575,30.32914256193635,35.912712538554075
111,11.155668161764815,30.302386200761585,35.9259883719248
112,18.27322867010787,30.408136390322444,35.87482370353366
113,48.83882010061781,30.84954922420748,35.827289628603786
114,19.42981533300294,30.93177757604786,35.79153138177684
115,76.7960368476364,31.67710170557341,35.96240930506775
116,79.33468021771067,32.42123521098503,36.17035917542237
117,58.4007200682626,32.96000631015832,36.15205623579854
118,62.04184657174445,33.48940143176712,36.18641402691094
119,58.70919166149171,34.076247692456235,36.11472826158613
120,67.05978696222634,34.69567878593968,36.14391337645774
121,1.793478584415586,34.67440763751739,36.162639708619416
122,47.479221656587306,35.11407057032441,36.04819637546145
123,3.5097948476178447,34.99313683160527,36.13363234555761
124,13.443907603123296,35.09456653112479,36.05868600510112
125,2.758093525680108,35.03554965221511,36.10670089673539
126,14.31086060157922,35.06871077014644,36.086123043310266
127,3.768444187391522,34.18652462750656,35.76073416137539
128,66.26089867293162,34.50237354412149,35.902863479065985
129,96.23345510188602,35.378465134073075,36.327105374731175
130,67.34681702858802,36.04484169979455,36.29620745394332
131,95.25542594982598,36.776646713460735,36.74216221170878
132,68.40185698531992,37.31721334277876,36.80576191676827
133,1.257841382211018,37.30061911900644,36.82163837547308
134,50.85237928022763,37.76522732937466,36.69637081541583
135,52.68903928159342,38.118268573246674,36.66841451692458
136,56.30697970999198,37.804269162134766,36.375705840097716
137,94.45024955008748,38.64694029863068,36.700685029513906
138,58.13966561108784,39.069440597965006,36.679455958309944
139,47.129043526536236,39.496045867200536,36.52229223258662
140,79.81692118553794,39.09491659160347,35.85078365443138
141,2.5884165844624487,38.107887548235084,35.48165414149506
142,4.09890807592131,37.9738924240111,35.58438465745931
143,2.573703236575612,37.734722654967776,35.74079352187462
144,62.47819150050188,38.30842589834637,35.67285328753141
145,7.127478013443264,38.361404152041814,35.622537263744874
146,16.9089313896149,38.426559844090036,35.577252395373286
147,40.32566964031435,37.63909554333552,34.64274560636573
148,103.8043158391355,38.201637058353725,35.250523983520885
149,68.11429394241193,38.74049668789982,35.291777339651475
150,76.09082995987417,39.397675166903554,35.36920948129352
151,70.63186189717483,39.8038811740822,35.49212127420542
152,77.94704920532043,39.49566984943565,35.02262045547104
153,37.97815359796164,39.58304271148381,35.007823816577286
154,135.05142672886507,40.89482450955848,36.08624648258615
155,71.25469151131699,41.565797218294755,36.0206583454174
156,2.506943505951546,41.560396673536786,36.02647304494812
157,48.60661873505856,41.676131615763886,36.030332998776316
158,79.70993300722076,42.325904166951815,36.1243532139983
159,2.368300665291073,42.311906132126644,36.13955949562095
160,17.435730813707845,42.470052664000384,35.995465769341436
161,228.65278320323324,43.841389319253004,40.204166145472904
162,21.58896612984212,44.005057393953095,40.0797385448666
163,107.81481642552228,45.06000778713726,40.35607449992535
164,47.52455377636635,44.517412673468264,39.952507964157434
165,52.11861811698952,45.0026849931134,39.74664501786064
166,17.01476611161091,44.17782007424252,39.461977642766044
167,168.35273998673603,45.62116221791227,41.29521254041673
168,30.398821476049697,45.627208313110614,41.29293904814327
169,7.861394003951811,45.68113262661294,41.24003071073617
170,16.103615617337862,44.55482839782836,40.487553830749874
171,8.647213477987268,44.447503517872335,40.56829050507072
172,27.74201338376886,44.41432085818897,40.58058217562273
173,154.0616286106715,44.99437756779047,41.71335419735363
174,3.1471071663196333,44.7933045474523,41.86584725272671
175,76.19825036810194,44.55607960852026,41.619289405790276
176,128.53955904407346,45.785838999117146,42.260869271582514
177,96.28048048348917,46.71596782472998,42.338339739545304
178,16.55659915812383,46.84182698245043,42.22965134996794
179,15.502952072856836,46.96404666781545,42.12094841616219
180,21.67335707972241,45.942724399235686,41.478683291530864
181,77.62386466967807,46.67982925896832,41.380069254547685
182,240.71305232090987,48.91347034670299,45.55443871846269
183,128.55317467877325,50.16732987858203,46.001438623652696
184,80.83291494757918,50.644271824001635,46.0696095869804
