episode,reward,avg_reward_100,std_reward_100
0,22.568973540049225,22.568973540049225,0.0
1,4.291520412421878,13.430246976235551,9.138726563813673
2,8.519739829868508,11.79341126077987,7.812554711758402
3,15.358519750110109,12.68468838311243,6.939750216653624
4,3.766454955491965,10.901041697588337,7.159168139578756
5,6.691516819775181,10.19945421795281,6.721051405859523
6,6.088154761601864,9.61212572418839,6.3866299173006285
7,39.118875219587466,13.300469411113275,11.44192141024138
8,31.863936236552682,15.363076836162097,12.264010946829169
9,9.86213664694792,14.81298281724068,11.751119049708805
10,19.122506681710668,15.204757714010679,11.272539529459904
11,7.242990151795604,14.541277083826088,11.014682950614812
12,6.624123801818049,13.932265292902393,10.790802930210429
13,6.355248027217815,13.391049773924923,10.579795277978233
14,3.5488480503918876,12.734902992356053,10.511771051278009
15,5.0405602547260395,12.254006571254177,10.346988353490106
16,2.4674159229304715,11.678324768411606,10.298789426763614
17,0.8832851320024531,11.078600344166652,10.309555745323806
18,15.821214579071226,11.328211619687947,10.090311908432248
19,21.99729511286159,11.86166579434663,10.105966973117015
20,3.057401385699114,11.442415108220557,10.039055275031407
21,8.706596479266343,11.318059715995366,9.824782525674845
22,1.107221174208301,10.874110214178536,9.831864487543005
23,15.719566417743748,11.076004222660421,9.673434501202292
24,3.1619420729817156,10.759441736673272,9.604030665710805
25,5.250550242302066,10.54756129458207,9.476927010922845
26,22.17629062530581,10.978254973497766,9.55555822440532
27,106.57733745907154,14.392507919411115,20.069628647661123
28,21.84898246503612,14.649627731329216,19.7674424407978
29,7.570124356875739,14.413644285514101,19.47669578520726
30,20.319186309754237,14.604145641134751,19.188370784379828
31,1.6900563430426514,14.200580350569375,19.019367430269604
32,8.540510453000074,14.029063080946063,18.75409320156929
33,13.384131370850971,14.010094501237385,18.47656074224695
34,9.697716896287552,13.886883712524531,18.224863207378256
35,13.45044866416316,13.874760516736716,17.970100589460355
36,5.39213331228151,13.645500322021709,17.77889181369742
37,42.35988986429391,14.401142152081505,18.13553588914041
