episode,reward,length,is_success,avg_reward_100,std_reward_100,success_rate_100,episode_time_s,cumulative_time_s
1,-6.612,50,0,-6.612,0.0,0.0,0.1364,0.14
2,-5.2881,50,0,-5.95,0.662,0.0,0.1264,0.26
3,-6.7417,50,0,-6.2139,0.6568,0.0,0.1205,0.38
4,-0.0277,1,1,-4.6674,2.7385,0.25,0.0028,0.39
5,-3.5338,50,0,-4.4407,2.491,0.2,0.1363,0.52
6,-2.7825,50,0,-4.1643,2.3564,0.1667,0.1184,0.64
7,-3.5319,50,0,-4.074,2.1928,0.1429,0.1181,0.76
8,-8.8738,50,0,-4.6739,2.5937,0.125,0.1211,0.88
9,-4.1323,50,0,-4.6138,2.4513,0.1111,0.1227,1.0
10,-5.7242,50,0,-4.7248,2.3492,0.1,0.1375,1.14
11,-5.277,50,0,-4.775,2.2455,0.0909,0.1804,1.32
12,-0.0266,1,1,-4.3793,2.5188,0.1667,0.0026,1.32
13,-5.9769,50,0,-4.5022,2.4572,0.1538,0.1284,1.45
14,-0.0362,1,1,-4.1832,2.6323,0.2143,0.0026,1.45
15,-2.7468,50,0,-4.0874,2.5682,0.2,0.1179,1.57
16,-3.2495,50,0,-4.0351,2.4949,0.1875,0.1166,1.69
17,-4.038,50,0,-4.0352,2.4204,0.1765,0.1253,1.81
18,-5.7009,50,0,-4.1278,2.383,0.1667,0.1383,1.95
19,-5.3179,50,0,-4.1904,2.3346,0.1579,0.1242,2.08
20,-3.6676,50,0,-4.1643,2.2783,0.15,0.1223,2.2
21,-0.0342,1,1,-3.9676,2.3911,0.1905,0.0056,2.2
22,-9.8368,50,0,-4.2344,2.6366,0.1818,0.1126,2.32
23,-0.041,1,1,-4.0521,2.7168,0.2174,0.0023,2.32
24,-2.9221,50,0,-4.005,2.6692,0.2083,0.1124,2.43
25,-4.4235,50,0,-4.0217,2.6165,0.2,0.1181,2.55
26,-3.0068,50,0,-3.9827,2.5731,0.1923,0.1114,2.66
27,-2.896,50,0,-3.9424,2.5333,0.1852,0.1181,2.78
28,-4.454,50,0,-3.9607,2.4895,0.1786,0.1178,2.9
29,-6.2916,50,0,-4.0411,2.4829,0.1724,0.1233,3.02
30,-5.2055,50,0,-4.0799,2.4501,0.1667,0.1202,3.14
31,-3.9925,50,0,-4.0771,2.4103,0.1613,0.1085,3.25
