episode,reward,length,is_success,avg_reward_100,std_reward_100,success_rate_100,episode_time_s,cumulative_time_s
1,-5.311,50,0,-5.311,0.0,0.0,0.0941,0.09
2,-5.1845,50,0,-5.2478,0.0632,0.0,0.0916,0.19
3,-7.1652,50,0,-5.8869,0.9053,0.0,0.0754,0.26
4,-0.0277,1,1,-4.4221,2.6555,0.25,0.0014,0.26
5,-3.5332,50,0,-4.2443,2.4016,0.2,0.0798,0.34
6,-2.7794,50,0,-4.0002,2.2593,0.1667,0.0749,0.42
7,-3.5298,50,0,-3.933,2.0982,0.1429,0.0732,0.49
8,-6.6741,50,0,-4.2756,2.1619,0.125,0.0737,0.56
9,-4.1321,50,0,-4.2597,2.0388,0.1111,0.0757,0.64
10,-5.724,50,0,-4.4061,1.9834,0.1,0.0859,0.73
11,-5.2782,50,0,-4.4854,1.9077,0.0909,0.0739,0.8
12,-0.0266,1,1,-4.1138,2.2033,0.1667,0.0016,0.8
13,-4.7013,50,0,-4.159,2.1227,0.1538,0.0787,0.88
14,-0.0362,1,1,-3.8645,2.3046,0.2143,0.0016,0.88
15,-2.7386,50,0,-3.7895,2.2441,0.2,0.0725,0.95
16,-3.2485,50,0,-3.7556,2.1768,0.1875,0.0728,1.03
17,-4.0391,50,0,-3.7723,2.1128,0.1765,0.0827,1.11
18,-5.7004,50,0,-3.8794,2.1003,0.1667,0.0824,1.19
19,-3.2885,50,0,-3.8483,2.0485,0.1579,0.0784,1.27
20,-3.6668,50,0,-3.8393,1.997,0.15,0.0817,1.35
21,-0.0342,1,1,-3.6581,2.1107,0.1905,0.0043,1.36
22,-6.6122,50,0,-3.7923,2.152,0.1818,0.073,1.43
23,-0.041,1,1,-3.6292,2.2394,0.2174,0.0017,1.43
24,-2.924,50,0,-3.5999,2.1968,0.2083,0.0688,1.5
25,-4.4233,50,0,-3.6328,2.1584,0.2,0.0782,1.58
26,-3.0068,50,0,-3.6087,2.1199,0.1923,0.0748,1.65
27,-2.896,50,0,-3.5823,2.0847,0.1852,0.0793,1.73
28,-3.6575,50,0,-3.585,2.0471,0.1786,0.0797,1.81
29,-6.2918,50,0,-3.6783,2.0713,0.1724,0.0801,1.89
30,-4.6769,50,0,-3.7116,2.0444,0.1667,0.0795,1.97
31,-3.9921,50,0,-3.7207,2.0117,0.1613,0.0684,2.04
32,-0.0463,1,1,-3.6059,2.0807,0.1875,0.0018,2.04
33,-6.3489,50,0,-3.689,2.1022,0.1818,0.0864,2.13
34,-6.1668,50,0,-3.7619,2.1129,0.1765,0.076,2.2
35,-5.6148,50,0,-3.8148,2.1053,0.1714,0.0766,2.28
36,-0.0446,1,1,-3.7101,2.1663,0.1944,0.0017,2.28
37,-5.7007,50,0,-3.7639,2.1611,0.1892,0.0754,2.36
38,-4.2857,50,0,-3.7776,2.1341,0.1842,0.0752,2.43
39,-4.8127,50,0,-3.8041,2.1129,0.1795,0.0732,2.51
40,-0.046,1,1,-3.7102,2.1673,0.2,0.0017,2.51
41,-0.0344,1,1,-3.6205,2.2145,0.2195,0.0057,2.51
42,-4.6604,50,0,-3.6453,2.1937,0.2143,0.0767,2.59
43,-3.9678,50,0,-3.6528,2.1686,0.2093,0.0748,2.66
44,-3.408,50,0,-3.6472,2.1441,0.2045,0.0752,2.74
45,-0.0347,1,1,-3.5669,2.186,0.2222,0.0038,2.74
46,-6.618,50,0,-3.6333,2.2074,0.2174,0.072,2.82
47,-13.1379,50,0,-3.8355,2.5788,0.2128,0.0788,2.89
48,-5.2792,50,0,-3.8656,2.5601,0.2083,0.0829,2.98
49,-0.0469,1,1,-3.7876,2.5908,0.2245,0.0038,2.98
50,-0.0129,1,1,-3.7122,2.6186,0.24,0.0014,2.98
51,-5.1323,50,0,-3.74,2.6003,0.2353,0.0654,3.05
52,-3.9507,50,0,-3.744,2.5753,0.2308,0.0732,3.12
53,-14.5047,50,0,-3.9471,2.9412,0.2264,0.0851,3.21
54,-4.7547,50,0,-3.962,2.9159,0.2222,0.0701,3.28
55,-5.3561,50,0,-3.9874,2.8952,0.2182,0.0719,3.35
56,-3.5419,50,0,-3.9794,2.8699,0.2143,0.0762,3.42
57,-4.8847,50,0,-3.9953,2.8471,0.2105,0.0764,3.5
58,-0.0489,1,1,-3.9273,2.8688,0.2241,0.0015,3.5
59,-5.6541,50,0,-3.9565,2.8531,0.2203,0.0744,3.58
60,-6.2918,50,0,-3.9955,2.845,0.2167,0.0714,3.65
61,-5.545,50,0,-4.0209,2.8284,0.2131,0.0864,3.73
62,-5.9399,50,0,-4.0518,2.8159,0.2097,0.0752,3.81
63,-4.2481,50,0,-4.0549,2.7936,0.2063,0.0785,3.89
64,-15.5548,50,0,-4.2346,3.1171,0.2031,0.0736,3.96
65,-5.0195,50,0,-4.2467,3.0945,0.2,0.0833,4.05
66,-0.7719,12,1,-4.194,3.1002,0.2121,0.0173,4.06
67,-3.578,50,0,-4.1848,3.0779,0.209,0.0699,4.13
68,-4.7178,50,0,-4.1927,3.0558,0.2059,0.0759,4.21
69,-5.5613,50,0,-4.2125,3.038,0.2029,0.0775,4.29
70,-4.1786,50,0,-4.212,3.0162,0.2,0.0724,4.36
71,-0.0421,1,1,-4.1533,3.0349,0.2113,0.0017,4.36
72,-3.7271,50,0,-4.1474,3.0142,0.2083,0.0727,4.43
73,-5.2679,50,0,-4.1627,2.9963,0.2055,0.0768,4.51
74,-0.0448,1,1,-4.1071,3.0137,0.2162,0.0016,4.51
75,-4.8784,50,0,-4.1174,2.9949,0.2133,0.076,4.59
76,-6.3735,50,0,-4.1471,2.9862,0.2105,0.0637,4.65
77,-2.56,32,1,-4.1264,2.9722,0.2208,0.0596,4.71
78,-4.7491,50,0,-4.1344,2.9539,0.2179,0.0714,4.78
79,-5.2932,50,0,-4.1491,2.938,0.2152,0.0738,4.86
80,-5.5998,50,0,-4.1672,2.924,0.2125,0.0792,4.93
81,-4.4502,50,0,-4.1707,2.9061,0.2099,0.0875,5.02
82,-0.0221,1,1,-4.1201,2.924,0.2195,0.0036,5.03
83,-0.027,1,1,-4.0708,2.9404,0.2289,0.0021,5.03
