episode,reward,length,is_success,avg_reward_100,std_reward_100,success_rate_100,episode_time_s,cumulative_time_s
1,-5.311,50,0,-5.311,0.0,0.0,0.1079,0.11
2,-5.1845,50,0,-5.2478,0.0632,0.0,0.1014,0.21
3,-7.1652,50,0,-5.8869,0.9053,0.0,0.0959,0.31
4,-0.0277,1,1,-4.4221,2.6555,0.25,0.0016,0.31
5,-3.5332,50,0,-4.2443,2.4016,0.2,0.1157,0.42
6,-2.7794,50,0,-4.0002,2.2593,0.1667,0.077,0.5
7,-3.5298,50,0,-3.933,2.0982,0.1429,0.0738,0.57
8,-6.6741,50,0,-4.2756,2.1619,0.125,0.1017,0.68
9,-4.1321,50,0,-4.2597,2.0388,0.1111,0.0905,0.77
10,-5.724,50,0,-4.4061,1.9834,0.1,0.1202,0.89
11,-5.2782,50,0,-4.4854,1.9077,0.0909,0.0941,0.98
12,-0.0266,1,1,-4.1138,2.2033,0.1667,0.0021,0.98
13,-4.7013,50,0,-4.159,2.1227,0.1538,0.0867,1.07
14,-0.0362,1,1,-3.8645,2.3046,0.2143,0.0025,1.07
15,-2.7386,50,0,-3.7895,2.2441,0.2,0.0898,1.16
16,-3.2485,50,0,-3.7556,2.1768,0.1875,0.0822,1.24
17,-4.0391,50,0,-3.7723,2.1128,0.1765,0.1034,1.35
18,-5.7004,50,0,-3.8794,2.1003,0.1667,0.0944,1.44
19,-3.2885,50,0,-3.8483,2.0485,0.1579,0.0918,1.53
20,-3.6668,50,0,-3.8393,1.997,0.15,0.0944,1.63
21,-0.0342,1,1,-3.6581,2.1107,0.1905,0.004,1.63
22,-6.6122,50,0,-3.7923,2.152,0.1818,0.0792,1.71
23,-0.041,1,1,-3.6292,2.2394,0.2174,0.0021,1.71
24,-2.924,50,0,-3.5999,2.1968,0.2083,0.0883,1.8
25,-4.4233,50,0,-3.6328,2.1584,0.2,0.0803,1.88
26,-3.0068,50,0,-3.6087,2.1199,0.1923,0.0896,1.97
27,-2.896,50,0,-3.5823,2.0847,0.1852,0.0831,2.05
28,-3.6575,50,0,-3.585,2.0471,0.1786,0.0881,2.14
29,-6.2918,50,0,-3.6783,2.0713,0.1724,0.0848,2.23
30,-4.6769,50,0,-3.7116,2.0444,0.1667,0.1005,2.33
31,-3.9921,50,0,-3.7207,2.0117,0.1613,0.0885,2.42
32,-0.0463,1,1,-3.6059,2.0807,0.1875,0.002,2.42
33,-6.3489,50,0,-3.689,2.1022,0.1818,0.112,2.53
34,-6.1668,50,0,-3.7619,2.1129,0.1765,0.0948,2.62
35,-5.6148,50,0,-3.8148,2.1053,0.1714,0.0993,2.72
36,-0.0446,1,1,-3.7101,2.1663,0.1944,0.002,2.73
37,-5.7007,50,0,-3.7639,2.1611,0.1892,0.1003,2.83
38,-4.2857,50,0,-3.7776,2.1341,0.1842,0.0913,2.92
39,-4.8127,50,0,-3.8041,2.1129,0.1795,0.0815,3.0
40,-0.046,1,1,-3.7102,2.1673,0.2,0.0016,3.0
41,-0.0344,1,1,-3.6205,2.2145,0.2195,0.0046,3.01
42,-4.6604,50,0,-3.6453,2.1937,0.2143,0.0862,3.09
43,-3.9678,50,0,-3.6528,2.1686,0.2093,0.1006,3.19
44,-3.408,50,0,-3.6472,2.1441,0.2045,0.0817,3.27
45,-0.0347,1,1,-3.5669,2.186,0.2222,0.0038,3.28
46,-6.618,50,0,-3.6333,2.2074,0.2174,0.0875,3.36
