episode,reward,length,is_success,avg_reward_100,std_reward_100,success_rate_100,episode_time_s,cumulative_time_s
1,-5.5484,50,0,-5.5484,0.0,0.0,0.1351,0.14
2,-5.0845,50,0,-5.3165,0.2319,0.0,0.1248,0.26
3,-6.0675,50,0,-5.5668,0.4015,0.0,0.1175,0.38
4,-0.0277,1,1,-4.182,2.4236,0.25,0.0024,0.38
5,-3.5337,50,0,-4.0524,2.1832,0.2,0.1247,0.5
6,-2.7803,50,0,-3.8404,2.0486,0.1667,0.1182,0.62
7,-3.5303,50,0,-3.7961,1.8997,0.1429,0.1168,0.74
8,-5.7654,50,0,-4.0422,1.8926,0.125,0.1178,0.86
9,-4.1321,50,0,-4.0522,1.7846,0.1111,0.1142,0.97
10,-5.724,50,0,-4.2194,1.7657,0.1,0.129,1.1
11,-5.2761,50,0,-4.3155,1.7108,0.0909,0.1141,1.21
12,-0.0266,1,1,-3.9581,2.0219,0.1667,0.0026,1.22
13,-4.1804,50,0,-3.9752,1.9434,0.1538,0.1206,1.34
14,-0.0362,1,1,-3.6938,2.1298,0.2143,0.0025,1.34
15,-2.745,50,0,-3.6305,2.0712,0.2,0.1135,1.45
16,-3.2495,50,0,-3.6067,2.0075,0.1875,0.1162,1.57
17,-4.038,50,0,-3.6321,1.9502,0.1765,0.1191,1.69
18,-5.7009,50,0,-3.747,1.9536,0.1667,0.1283,1.82
19,-3.2332,50,0,-3.72,1.905,0.1579,0.1197,1.94
20,-3.6668,50,0,-3.7173,1.8568,0.15,0.1185,2.06
21,-0.0342,1,1,-3.5419,1.9745,0.1905,0.0053,2.06
22,-9.4826,50,0,-3.812,2.2919,0.1818,0.1076,2.17
23,-0.041,1,1,-3.648,2.3698,0.2174,0.0023,2.17
24,-2.9221,50,0,-3.6178,2.3244,0.2083,0.1088,2.28
25,-4.4235,50,0,-3.65,2.2829,0.2,0.1153,2.4
26,-3.0068,50,0,-3.6253,2.242,0.1923,0.1124,2.51
27,-2.896,50,0,-3.5982,2.2044,0.1852,0.1135,2.62
28,-3.6875,50,0,-3.6014,2.1647,0.1786,0.1141,2.74
