episode,reward,length,is_success,avg_reward_100,std_reward_100,success_rate_100,episode_time_s,cumulative_time_s
1,-6.6044,50,0,-6.6044,0.0,0.0,0.0967,0.1
2,-5.3081,50,0,-5.9563,0.6482,0.0,0.0954,0.19
3,-6.7527,50,0,-6.2217,0.6489,0.0,0.0713,0.26
4,-0.0277,1,1,-4.6732,2.7403,0.25,0.0014,0.26
5,-3.5338,50,0,-4.4453,2.493,0.2,0.1103,0.38
6,-2.7825,50,0,-4.1682,2.3587,0.1667,0.0742,0.45
7,-3.5319,50,0,-4.0773,2.195,0.1429,0.0884,0.54
8,-9.2128,50,0,-4.7192,2.6647,0.125,0.0978,0.64
9,-4.1348,50,0,-4.6543,2.519,0.1111,0.1233,0.76
10,-5.724,50,0,-4.7613,2.4112,0.1,0.1184,0.88
11,-5.2772,50,0,-4.8082,2.3037,0.0909,0.1072,0.98
12,-0.0266,1,1,-4.4097,2.5713,0.1667,0.0024,0.99
13,-5.9893,50,0,-4.5312,2.506,0.1538,0.1086,1.1
14,-0.0362,1,1,-4.2101,2.678,0.2143,0.0015,1.1
15,-2.7454,50,0,-4.1125,2.6129,0.2,0.0965,1.19
16,-3.2488,50,0,-4.0585,2.5385,0.1875,0.0966,1.29
17,-4.0386,50,0,-4.0573,2.4627,0.1765,0.1391,1.43
18,-5.7002,50,0,-4.1486,2.4227,0.1667,0.1273,1.56
19,-5.2435,50,0,-4.2062,2.3708,0.1579,0.0907,1.65
20,-3.6676,50,0,-4.1793,2.3137,0.15,0.0781,1.73
21,-0.0342,1,1,-3.9819,2.4244,0.1905,0.0035,1.73
22,-10.1219,50,0,-4.261,2.6919,0.1818,0.0802,1.81
23,-0.041,1,1,-4.0775,2.7698,0.2174,0.0014,1.81
24,-2.9221,50,0,-4.0294,2.7213,0.2083,0.0682,1.88
25,-4.4235,50,0,-4.0452,2.6674,0.2,0.1014,1.98
26,-3.0068,50,0,-4.0052,2.6232,0.1923,0.093,2.07
27,-2.896,50,0,-3.9641,2.5827,0.1852,0.0784,2.15
28,-4.4585,50,0,-3.9818,2.5378,0.1786,0.0755,2.23
29,-6.2916,50,0,-4.0614,2.5291,0.1724,0.0781,2.31
30,-4.6623,50,0,-4.0815,2.4889,0.1667,0.0788,2.38
31,-3.9932,50,0,-4.0786,2.4485,0.1613,0.0724,2.46
32,-0.0463,1,1,-3.9526,2.51,0.1875,0.0017,2.46
33,-10.9611,50,0,-4.165,2.7481,0.1818,0.0991,2.56
34,-6.1658,50,0,-4.2238,2.7285,0.1765,0.078,2.64
35,-6.137,50,0,-4.2785,2.708,0.1714,0.0742,2.71
36,-0.0445,1,1,-4.1609,2.7593,0.1944,0.0018,2.71
37,-5.7009,50,0,-4.2025,2.7332,0.1892,0.0802,2.79
38,-4.5401,50,0,-4.2114,2.6975,0.1842,0.0728,2.86
39,-4.8132,50,0,-4.2268,2.6644,0.1795,0.0707,2.93
40,-0.0459,1,1,-4.1223,2.7107,0.2,0.0015,2.94
41,-0.0344,1,1,-4.0226,2.7507,0.2195,0.0034,2.94
42,-4.6598,50,0,-4.0378,2.7195,0.2143,0.0965,3.04
43,-6.4362,50,0,-4.0935,2.7119,0.2093,0.0749,3.11
44,-3.4083,50,0,-4.078,2.6828,0.2045,0.0715,3.18
45,-0.0347,1,1,-3.9881,2.719,0.2222,0.0033,3.19
46,-6.6178,50,0,-4.0453,2.7164,0.2174,0.0941,3.28
47,-12.949,50,0,-4.2347,2.9787,0.2128,0.0769,3.36
48,-6.2858,50,0,-4.2775,2.9621,0.2083,0.1025,3.46
49,-0.0469,1,1,-4.1911,2.9921,0.2245,0.0034,3.46
50,-0.0129,1,1,-4.1076,3.0192,0.24,0.0014,3.46
51,-5.1311,50,0,-4.1276,2.9928,0.2353,0.0663,3.53
52,-3.9518,50,0,-4.1242,2.964,0.2308,0.0761,3.61
53,-18.9763,50,0,-4.4045,3.5641,0.2264,0.0963,3.7
54,-4.7546,50,0,-4.411,3.5313,0.2222,0.0945,3.8
55,-5.3561,50,0,-4.4281,3.5013,0.2182,0.0673,3.86
56,-3.5419,50,0,-4.4123,3.4719,0.2143,0.0852,3.95
57,-4.8847,50,0,-4.4206,3.4419,0.2105,0.0792,4.03
58,-0.0489,1,1,-4.3452,3.4592,0.2241,0.0016,4.03
59,-5.6541,50,0,-4.3674,3.4339,0.2203,0.0838,4.11
60,-6.2918,50,0,-4.3995,3.4141,0.2167,0.0937,4.21
61,-5.545,50,0,-4.4183,3.3891,0.2131,0.0971,4.31
62,-7.4199,50,0,-4.4667,3.3829,0.2097,0.0727,4.38
63,-4.2487,50,0,-4.4632,3.356,0.2063,0.0888,4.47
64,-23.6194,50,0,-4.7625,4.0904,0.2031,0.0895,4.56
65,-5.0195,50,0,-4.7665,4.0589,0.2,0.0994,4.66
66,-0.7505,12,1,-4.7056,4.0578,0.2121,0.0265,4.68
67,-3.5793,50,0,-4.6888,4.0297,0.209,0.089,4.77
68,-4.7181,50,0,-4.6893,4.0,0.2059,0.0729,4.84
69,-5.5619,50,0,-4.7019,3.9723,0.2029,0.0757,4.92
70,-4.1785,50,0,-4.6944,3.9443,0.2,0.0719,4.99
71,-0.0421,1,1,-4.6289,3.9546,0.2113,0.0016,4.99
72,-3.7267,50,0,-4.6164,3.9284,0.2083,0.0809,5.07
73,-5.2698,50,0,-4.6253,3.9022,0.2055,0.0781,5.15
74,-0.0448,1,1,-4.5634,3.9116,0.2162,0.0015,5.15
