episode,reward,length,avg_reward_100,std_reward_100,policy_loss,entropy,episode_time_s,cumulative_time_s
0,22.568973540049225,23,22.568973540049225,0.0,0.3022276759147644,4.720035843227221,0.0195,0.02
1,4.751525166362403,17,13.660249353205813,8.908724186843411,0.2177080363035202,3.858412504196167,0.015,0.04
2,2.753626570321328,23,10.024708425577652,8.907556348278208,0.2499900907278061,4.322056086167045,0.0193,0.05
3,14.260995610327264,16,11.083780221765053,7.929269782379231,-0.3257642686367035,3.8171883523464203,0.0142,0.07
4,5.220289501681593,18,9.911082077748361,7.469908913321681,-0.027134643867611885,3.9632429679234824,0.0159,0.09
5,5.309402157924751,20,9.144135424444427,7.031404683478219,-0.06351623684167862,4.21583399772644,0.0139,0.11
6,7.329698590192471,13,8.884930162408432,6.540705296039311,0.05017934367060661,3.8039394341982327,0.0094,0.12
7,36.15843341536534,29,12.294118069028045,10.899135645863026,0.10446763783693314,4.7652186360852475,0.0205,0.14
8,66.68434456072511,45,18.337476568105494,19.944161949742853,0.008185879327356815,4.076565000745985,0.0315,0.17
9,24.989351950596557,31,19.0026641063546,19.025638134874498,-0.018361814320087433,3.8626905948885026,0.0224,0.2
10,12.44331484849257,23,18.406359628367145,18.23797924846883,-0.18654842674732208,4.488843264787094,0.0161,0.21
11,11.77817681405923,19,17.854011060508153,17.55736905565645,0.24374158680438995,4.234473379034745,0.0166,0.23
12,3.4383147479414617,15,16.745111344156868,17.300425153740743,0.08344912528991699,3.5014581362406414,0.0132,0.24
13,3.008809359913934,16,15.763946916710944,17.042320553411255,0.15047717094421387,3.826753705739975,0.0141,0.26
14,5.9890585922807595,15,15.112287695082266,16.644014346447413,0.561737596988678,4.1825770537058515,0.0105,0.27
15,3.2307081874601646,18,14.369688975855885,16.37012692632224,0.05468813702464104,4.055062280760871,0.0148,0.28
16,9.359244765762929,27,14.074956963497476,15.925053702412011,0.5172747373580933,4.180039953302454,0.0233,0.31
17,17.28395493244418,25,14.253234628438959,15.493816468227303,-0.43716225028038025,4.367266063690185,0.017,0.32
18,9.753842459121921,17,14.016424514264378,15.11400414714775,0.019281582906842232,4.13486647605896,0.0119,0.34
19,2.3030562266072856,21,13.430756099881524,14.95087313946942,-0.05929029732942581,4.070397354307628,0.0163,0.35
20,2.1107147627278358,24,12.891706512398013,14.788369665948952,0.04123145341873169,4.266170014937718,0.0192,0.37
21,5.282353169175685,10,12.545826814978817,14.5350419244197,0.47833943367004395,4.298895168304443,0.009,0.38
22,0.9132178154466098,20,12.040061206303504,14.412129524552379,0.4819859564304352,4.399774539470672,0.0176,0.4
23,14.46992753881639,20,12.141305636824875,14.117034953245483,0.10731276124715805,4.293623757362366,0.0155,0.42
24,2.4832570647203736,23,11.754983693940694,13.960691970013517,-0.3730667233467102,4.174622857052347,0.0163,0.43
25,37.68057048283005,36,12.752121647359514,14.569208403125641,-0.05612080544233322,4.203513105710347,0.0266,0.46
26,28.54884791547511,33,13.337185583215648,14.604796442952471,-0.1531868726015091,3.836120591019139,0.0223,0.48
27,17.490327945695448,20,13.485512096161356,14.362320130840274,-0.39853763580322266,4.587988388538361,0.0145,0.5
28,2.1803697585685216,17,13.095679601761603,14.262482540805825,-0.1977057158946991,3.8441083711736344,0.0134,0.51
29,22.567011604635315,32,13.41139066852406,14.1254495670702,-0.026024945080280304,4.00592752546072,0.0282,0.54
30,14.801271251478012,23,13.456225526038702,13.897921888161143,-0.46185970306396484,4.125441654868748,0.0175,0.56
31,31.38990060099203,33,14.016652872130996,14.030419403988727,0.1491684764623642,4.151016379847671,0.0273,0.59
32,24.489085228691877,23,14.333999307178294,13.932340671374146,-0.47124820947647095,4.26655247937078,0.0199,0.61
33,0.21566203861753097,21,13.918754093397096,13.9316595887568,0.24682548642158508,4.107432308651152,0.0162,0.62
34,4.861367897241026,28,13.65997163064978,13.813855440409304,0.0012541754404082894,3.7627165487834384,0.021,0.65
35,2.1948752959757862,20,13.341496732464392,13.750341574619847,0.10357894748449326,4.294018232822419,0.0168,0.66
36,15.038811031419273,33,13.387370091895606,13.56604582732339,0.01721438579261303,4.393436200690992,0.0285,0.69
37,94.68186128317772,65,15.526698807455663,18.66904970097322,-0.1158667802810669,4.089829015731811,0.0583,0.75
38,8.630041140035317,21,15.349861431367962,18.460362343415422,-0.16007062792778015,4.40035511198498,0.0196,0.77
39,36.506988458241096,35,15.878789607039787,18.525015222387726,0.05863860622048378,4.357911934171404,0.0336,0.81
40,10.611717994859365,32,15.750324445767095,18.315735582966948,-0.09010317921638489,4.750240936875343,0.0286,0.83
41,90.94307149957808,50,17.540627947048307,21.42175370690395,-0.05174028500914574,4.282680373191834,0.0381,0.87
42,20.473011903999748,41,17.608822922791365,21.17581070672703,0.007340919692069292,4.074597457560097,0.0363,0.91
43,101.18710133370561,85,19.508329250312144,24.359249873785245,-0.2025064378976822,4.204187466116513,0.0651,0.98
44,2.3632765923205117,22,19.12732808013455,24.219292098891437,0.5180183053016663,3.8955196033824575,0.0172,0.99
45,27.805469054412807,54,19.31598331870582,23.98799876284503,-0.18349824845790863,4.3100146673343795,0.043,1.04
46,35.497738450207045,44,19.660275981078186,23.846042462727485,-0.0058860559947788715,4.3013480793346055,0.04,1.08
47,4.302740204325881,17,19.340327319062514,23.69806871324913,-0.11101439595222473,4.040221887476304,0.016,1.09
48,31.135746031007496,43,19.581050149918532,23.514224349609538,0.06962788105010986,4.368499755859375,0.0362,1.13
49,4.086305934349204,24,19.271155265607145,23.378752724542228,-0.32265007495880127,4.283318718274434,0.0199,1.15
50,5.548577694319881,27,19.002085117150532,23.226472703674016,0.10619786381721497,4.232414581157543,0.0221,1.17
51,34.7519197575488,39,19.304966552542805,23.10353274087729,-0.08864683657884598,4.072072713803022,0.0321,1.21
52,1.934600588806138,19,18.97722379851004,23.006251942654615,-0.02236306108534336,4.462255892000701,0.0181,1.23
53,43.57814175335401,56,19.43279635322937,23.03228087681203,0.055724065750837326,4.464065760374069,0.0578,1.28
54,4.626103205132916,31,19.163583750536706,22.907519203231747,-0.22708891332149506,4.411167290902907,0.0299,1.31
55,34.941695318312455,42,19.445335742818422,22.798025162292888,0.14644376933574677,4.11143159866333,0.0308,1.35
56,2.5005223639318253,21,19.148058315118657,22.70639706706885,-0.15602092444896698,3.8441286314101446,0.0148,1.36
57,5.276097688817372,26,18.908886580182426,22.58211077664746,-0.17404556274414062,3.9190675753813524,0.0221,1.38
58,4.180854067425624,27,18.659258910474684,22.470484818500932,0.0750216394662857,3.8036677130946406,0.0196,1.4
59,35.78311607243446,44,18.94465652984068,22.3900193415002,0.16483961045742035,4.03921485489065,0.0341,1.44
60,1.782803801543574,22,18.66331468183581,22.31241615990904,-0.11612725257873535,3.9430479244752363,0.0191,1.46
61,9.002527025545048,20,18.507495526089187,22.16518058797025,-0.08789899200201035,4.5613104701042175,0.0137,1.47
62,4.681870647339503,20,18.28804116293443,22.056355705120172,-0.3276013433933258,3.8163654446601867,0.0164,1.49
63,28.24632300758771,42,18.443639316757135,21.918184512040618,0.08904639631509781,4.132609622819083,0.0349,1.52
64,1.994614203810725,17,18.190577391942576,21.84295126321138,-0.5025492310523987,4.19742501483244,0.0121,1.54
65,2.358110697768297,19,17.950691532939935,21.76294905700201,0.15871623158454895,4.0947573310450505,0.0136,1.55
66,37.93959602842714,46,18.249033391081532,21.73548772510412,-0.28893572092056274,4.2092563484026035,0.0354,1.59
67,9.720027430439885,31,18.123606832836803,21.599489292791418,-0.162587508559227,4.13699746131897,0.0213,1.61
68,165.4803853731287,153,20.25921231892799,27.747281888384432,0.027496369555592537,4.315388098261715,0.1123,1.72
69,5.511684998994774,22,20.048533357214655,27.603904115608046,0.20927485823631287,3.9932874116030606,0.0153,1.74
70,7.551815274750934,34,19.872523243377138,27.448352264283518,0.06941423565149307,4.03033459887785,0.0278,1.76
71,27.85152227281789,44,19.983342674341593,27.27306240726924,0.04701782390475273,3.98531792380593,0.033,1.8
72,60.15269153792476,57,20.53360772726739,27.48511626624655,0.10323631763458252,4.038171199330113,0.0427,1.84
73,44.11098152170428,56,20.852220886651672,27.434168987318554,0.23773789405822754,4.332969503743308,0.0388,1.88
74,43.235264894407045,66,21.150661473421746,27.37132541525829,0.25306665897369385,4.395997444788615,0.0544,1.93
75,38.62414354629645,42,21.38057571122273,27.263459809001706,-0.3201225697994232,4.200132931981768,0.0342,1.97
76,2.178027786621118,21,21.131191971942187,27.172958134529168,0.2861039638519287,3.7549819946289062,0.0153,1.98
77,9.900431532450776,38,20.98720786374358,27.027757875398365,0.17415685951709747,4.452664086693211,0.0278,2.01
78,2.238444971627778,24,20.749881751185153,26.937819353241668,-0.057307109236717224,4.127827912569046,0.0193,2.03
79,10.788027995855744,40,20.62535857924353,26.791799318480177,0.14433395862579346,4.330016922950745,0.0317,2.06
80,5.232898124872383,31,20.435328203263644,26.680099316251642,-0.14496009051799774,4.0204135141065045,0.0226,2.09
81,31.11964650119405,44,20.56562476787255,26.542833810573935,-0.1181771457195282,3.9600033814256843,0.0342,2.12
82,24.244112154747572,42,20.609943893015622,26.385504972704695,-0.15737412869930267,4.136712693032765,0.0315,2.15
83,76.0179328114154,92,21.26956280871086,26.90761786044059,-0.033813439309597015,4.017590219559877,0.0738,2.23
84,4.24672419055012,29,21.069294119085438,26.81177076948509,0.13503192365169525,3.8033402048308274,0.02,2.25
85,71.61449880831506,86,21.657029057332295,27.200621986931235,0.08468832075595856,4.37058890697568,0.066,2.32
86,2.967144984802908,28,21.44220280362506,27.117124975984847,-0.20798417925834656,4.256383206163134,0.0227,2.34
87,5.821425449892909,30,21.264693970059923,27.0133978722016,0.1305072158575058,4.441752600669861,0.0243,2.36
