episode,reward,length,avg_reward_100,std_reward_100,policy_loss,entropy,episode_time_s,cumulative_time_s
0,9.364864523305473,11,9.364864523305473,0.0,-0.14723974466323853,4.201812245629051,0.0468,0.05
1,11.641624091270106,14,10.50324430728779,1.1383797839823169,0.2385093718767166,3.6791542938777377,0.0631,0.11
2,24.268710907351554,22,15.091733173975712,6.555333643771136,0.2085738331079483,3.872221448204734,0.0881,0.2
3,25.53567470942713,29,17.702718557838566,7.258170114436882,-0.36351141333580017,4.47911260867941,0.1006,0.3
4,9.036762164164776,11,15.969527279103806,7.359390923358581,-0.4682735204696655,4.441764311356978,0.0402,0.35
5,15.798534627382722,17,15.941028503816959,6.718476256064923,-0.3616964817047119,4.344408049302943,0.0535,0.4
6,14.471439527850467,14,15.731087221536031,6.241322016369046,0.055119533091783524,3.546867949622018,0.0543,0.46
7,12.817269954246335,14,15.36686006312482,5.917217919637698,-0.008298642002046108,3.7843163864953175,0.0529,0.51
8,17.138176383210354,26,15.56367298757877,5.60651096522372,0.2138979732990265,4.497200259795556,0.105,0.62
9,21.513678301950492,26,16.15867351901594,5.610338614963546,-0.019308557733893394,4.084532095835759,0.0929,0.71
10,18.823737082716814,19,16.400952024806926,5.403835926501447,0.2997779846191406,4.43704470835234,0.075,0.79
11,10.968555548988132,13,15.948252318488693,5.387234580525418,-1.1959192752838135,4.14700724528386,0.0534,0.84
12,7.157504297546405,13,15.272040932262364,5.681281030852377,-0.19854959845542908,4.469734375293438,0.0538,0.9
13,13.568456956916787,15,15.150356362594822,5.492171717531375,0.22255805134773254,4.039447196324667,0.0548,0.96
14,10.775848217153905,15,14.858722486232095,5.416984826726734,-0.12755797803401947,3.9732011795043944,0.0546,1.01
15,9.655464796901299,11,14.533518880648922,5.394080329485314,-0.5032460689544678,4.69293661551042,0.036,1.05
16,24.78699107232069,23,15.136664303688436,5.762388183311024,0.22481901943683624,4.120597310688185,0.082,1.13
17,20.127366610148712,23,15.41392554293623,5.715526514014575,0.03178461268544197,4.712940516679184,0.085,1.22
18,8.511990151653437,11,15.050665785500293,5.772620935126849,-1.1293020248413086,5.037747296420011,0.0339,1.25
19,9.4725113904747,13,14.771758065749015,5.756300517192604,-0.34924936294555664,4.32575433070843,0.0469,1.3
20,12.829015662756118,15,14.679246522749352,5.632788511967744,-0.2924552857875824,4.035104481379191,0.0593,1.36
21,31.71390004399243,30,15.45354895553313,6.548018026844402,0.16937921941280365,4.0574953635533655,0.1068,1.47
22,19.694874093016043,19,15.637954396293255,6.462233418091961,0.5385456085205078,4.1088785748732715,0.0678,1.54
23,46.446238910693666,39,16.92163291772661,8.827261416710508,0.130197212100029,4.2527038867657,0.1391,1.68
24,17.385957511970663,20,16.94020590149637,8.64939311695421,-0.2586696743965149,4.175940358638764,0.0787,1.76
25,17.504574462555855,19,16.961912384614042,8.482122134925092,0.31941840052604675,4.049079480924104,0.064,1.83
26,22.827779945815198,24,17.179166738732604,8.396957805996786,-0.6457954049110413,4.299433926741282,0.0844,1.91
27,22.240673257887074,35,17.359934828702407,8.298976270905012,0.21647419035434723,4.365680244990758,0.116,2.03
28,82.05331200665687,57,19.590740938287045,14.347123789243085,0.25120365619659424,4.103397206256264,0.2121,2.24
29,39.20031003010842,37,20.24439324134776,14.538542143397207,0.019063279032707214,4.3734816602758455,0.1474,2.39
30,29.683848371265256,38,20.54889179392574,14.399042578370631,-0.08138222247362137,3.6815074368527063,0.132,2.53
31,15.171636410316886,18,20.38085256318796,14.203120836619906,-0.10654895752668381,4.781519399748908,0.0703,2.6
32,10.668591243011054,15,20.08654161409169,14.085008280988992,-0.3937755227088928,4.127417214711508,0.0589,2.66
33,5.504928706581108,9,19.657670646223735,14.09334002874303,-0.1988627165555954,4.219870355394152,0.0341,2.7
34,14.919079936307101,20,19.522282340226116,13.912962732423598,-0.05506141111254692,4.256218421459198,0.0732,2.77
35,48.74217916767558,36,20.3339461409886,14.53449370164454,-0.13762852549552917,3.9174573487705655,0.1452,2.92
36,21.07660337846298,28,20.35401795821764,14.337242083888862,-0.3425750136375427,4.26691278389522,0.1028,3.02
37,63.658111382579094,47,21.493599364121888,15.75426997991767,0.2953042685985565,4.2886516185517,0.1774,3.2
38,221.4904121410488,136,26.621722768658476,35.229869190241736,-0.07502727210521698,4.18741520187434,0.5064,3.71
39,39.80089120264643,49,26.951201979508177,34.847507752311486,-0.009299482218921185,4.209765638623919,0.1692,3.88
40,47.05526341598144,40,27.44154494137338,34.55934001145007,-0.16545221209526062,4.392384874820709,0.1587,4.04
41,31.213096725203886,25,27.531343793369345,34.15028173381146,0.31348663568496704,4.252670364379883,0.0891,4.13
42,27.877744627324155,25,27.539399626717127,33.750889872139574,-0.01443916279822588,4.089475688934326,0.0966,4.23
43,16.179580396124436,17,27.28122191693093,33.40807708160314,0.18804703652858734,3.7086178695454315,0.0653,4.3
