episode,reward,length,is_success,avg_reward_100,std_reward_100,success_rate_100,episode_time_s,cumulative_time_s
1,-3.8274,50,0,-3.8274,0.0,0.0,0.2102,0.21
2,-0.045,1,1,-1.9362,1.8912,0.5,0.0064,0.22
3,-0.048,1,1,-1.3068,1.7823,0.6667,0.0038,0.22
4,-4.9649,50,0,-2.2213,2.2117,0.5,0.2041,0.42
5,-6.296,50,0,-3.0363,2.5631,0.4,0.2105,0.63
6,-5.4477,50,0,-3.4382,2.5065,0.3333,0.2153,0.85
7,-3.1769,50,0,-3.4009,2.3223,0.2857,0.1936,1.04
8,-2.8895,50,0,-3.3369,2.1789,0.25,0.1848,1.23
9,-3.3252,50,0,-3.3356,2.0543,0.2222,0.1876,1.42
10,-13.0882,50,0,-4.3109,3.5154,0.2,0.1857,1.6
11,-3.9901,50,0,-4.2817,3.3531,0.1818,0.2201,1.82
12,-3.2263,50,0,-4.1938,3.2236,0.1667,0.1688,1.99
13,-2.5325,50,0,-4.066,3.1286,0.1538,0.1721,2.16
14,-5.7686,50,0,-4.1876,3.0465,0.1429,0.2007,2.36
15,-5.9822,50,0,-4.3072,2.9771,0.1333,0.1693,2.53
16,-3.9452,50,0,-4.2846,2.8838,0.125,0.1817,2.71
17,-9.2089,50,0,-4.5743,3.0282,0.1176,0.2015,2.92
18,-5.8047,50,0,-4.6426,2.9563,0.1111,0.1684,3.08
19,-3.2976,50,0,-4.5718,2.8931,0.1053,0.1991,3.28
20,-3.741,50,0,-4.5303,2.8257,0.1,0.1642,3.45
21,-8.666,50,0,-4.7272,2.8948,0.0952,0.1959,3.64
22,-4.1603,50,0,-4.7015,2.8307,0.0909,0.1753,3.82
23,-6.7105,50,0,-4.7888,2.7986,0.087,0.1947,4.01
24,-4.1321,50,0,-4.7615,2.7428,0.0833,0.2042,4.22
25,-4.6751,50,0,-4.758,2.6875,0.08,0.1751,4.39
26,-9.7409,50,0,-4.9497,2.8041,0.0769,0.2971,4.69
27,-12.5955,50,0,-5.2328,3.1075,0.0741,0.2015,4.89
28,-3.3349,50,0,-5.165,3.0718,0.0714,0.16,5.05
29,-4.0633,50,0,-5.1271,3.0251,0.069,0.1813,5.23
30,-8.0926,50,0,-5.2259,3.0215,0.0667,0.1795,5.41
31,-5.2802,50,0,-5.2277,2.9724,0.0645,0.2038,5.62
32,-3.7375,50,0,-5.1811,2.937,0.0625,0.1787,5.79
33,-2.945,50,0,-5.1133,2.9175,0.0606,0.1701,5.97
34,-1.4059,15,1,-5.0043,2.9417,0.0882,0.0553,6.02
35,-5.1563,50,0,-5.0086,2.8995,0.0857,0.1735,6.19
36,-0.0135,1,1,-4.8699,2.9744,0.1111,0.0029,6.2
37,-5.2278,50,0,-4.8796,2.9346,0.1081,0.1812,6.38
38,-5.9423,50,0,-4.9075,2.9007,0.1053,0.1663,6.54
39,-6.6842,50,0,-4.9531,2.877,0.1026,0.183,6.73
40,-0.0414,1,1,-4.8303,2.9425,0.125,0.004,6.73
41,-7.1561,50,0,-4.887,2.9284,0.122,0.1639,6.9
42,-3.0253,50,0,-4.8427,2.9072,0.119,0.1752,7.07
43,-5.5722,50,0,-4.8597,2.8753,0.1163,0.1574,7.23
44,-3.9874,50,0,-4.8398,2.8455,0.1136,0.1621,7.39
45,-0.04,1,1,-4.7332,2.9012,0.1333,0.0068,7.4
46,-5.3687,50,0,-4.747,2.871,0.1304,0.1947,7.59
47,-0.0342,1,1,-4.6467,2.9206,0.1489,0.0036,7.59
48,-2.7868,50,0,-4.608,2.9022,0.1458,0.199,7.79
49,-0.0346,1,1,-4.5146,2.9443,0.1633,0.0073,7.8
50,-3.3812,50,0,-4.492,2.9191,0.16,0.1675,7.97
51,-6.8869,50,0,-4.5389,2.9093,0.1569,0.15,8.12
52,-4.1155,50,0,-4.5308,2.8818,0.1538,0.1862,8.3
53,-3.1601,50,0,-4.5049,2.8606,0.1509,0.1883,8.49
54,-2.88,50,0,-4.4748,2.8424,0.1481,0.2012,8.69
55,-4.6905,50,0,-4.4787,2.8166,0.1455,0.1842,8.88
56,-4.8309,50,0,-4.485,2.7917,0.1429,0.177,9.06
57,-0.0499,1,1,-4.4072,2.8277,0.1579,0.0077,9.06
58,-4.0489,50,0,-4.401,2.8036,0.1552,0.17,9.23
59,-4.8202,50,0,-4.4082,2.7803,0.1525,0.182,9.42
60,-7.7779,50,0,-4.4643,2.7906,0.15,0.1768,9.59
61,-4.2929,50,0,-4.4615,2.7677,0.1475,0.1803,9.77
62,-4.6402,50,0,-4.4644,2.7454,0.1452,0.1586,9.93
63,-5.0828,50,0,-4.4742,2.7246,0.1429,0.1647,10.1
64,-4.4923,50,0,-4.4745,2.7032,0.1406,0.1431,10.24
65,-3.2371,50,0,-4.4554,2.6867,0.1385,0.2001,10.44
66,-0.0388,1,1,-4.3885,2.7203,0.1515,0.0045,10.44
67,-5.1788,50,0,-4.4003,2.7016,0.1493,0.1842,10.63
68,-0.0201,1,1,-4.3359,2.733,0.1618,0.0039,10.63
69,-2.729,50,0,-4.3126,2.7199,0.1594,0.1826,10.81
70,-3.3579,50,0,-4.299,2.7028,0.1571,0.1738,10.99
71,-5.343,50,0,-4.3137,2.6865,0.1549,0.1523,11.14
72,-4.6275,50,0,-4.318,2.668,0.1528,0.1908,11.33
73,-3.0066,50,0,-4.3001,2.6541,0.1507,0.1654,11.5
74,-4.7877,50,0,-4.3067,2.6367,0.1486,0.1789,11.68
75,-3.4532,50,0,-4.2953,2.6209,0.1467,0.1636,11.84
76,-10.4892,50,0,-4.3768,2.6975,0.1447,0.1632,12.0
77,-3.8082,50,0,-4.3694,2.6807,0.1429,0.1919,12.19
78,-5.5693,50,0,-4.3848,2.6669,0.141,0.2142,12.41
79,-4.4953,50,0,-4.3862,2.65,0.1392,0.1667,12.57
