episode,reward,length,is_success,avg_reward_100,std_reward_100,success_rate_100,episode_time_s,cumulative_time_s
1,-6.0055,50,0,-6.0055,0.0,0.0,0.1635,0.16
2,-0.045,1,1,-3.0253,2.9802,0.5,0.0031,0.17
3,-0.048,1,1,-2.0328,2.8091,0.6667,0.0036,0.17
4,-4.9638,50,0,-2.7656,2.7439,0.5,0.1475,0.32
5,-4.7493,50,0,-3.1623,2.5793,0.4,0.1551,0.47
6,-4.4878,50,0,-3.3832,2.4058,0.3333,0.1484,0.62
7,-3.1757,50,0,-3.3536,2.2285,0.2857,0.1525,0.77
8,-2.8874,50,0,-3.2953,2.0903,0.25,0.1721,0.95
9,-3.3254,50,0,-3.2987,1.9708,0.2222,0.1361,1.08
10,-5.6406,50,0,-3.5329,1.9973,0.2,0.1431,1.23
11,-15.0263,50,0,-4.5777,3.8136,0.1818,0.1461,1.37
12,-3.5744,50,0,-4.4941,3.6618,0.1667,0.2077,1.58
13,-2.5328,50,0,-4.3432,3.5567,0.1538,0.1395,1.72
14,-4.7974,50,0,-4.3757,3.4294,0.1429,0.143,1.86
15,-4.7205,50,0,-4.3987,3.3142,0.1333,0.1432,2.0
16,-3.9436,50,0,-4.3702,3.2108,0.125,0.1462,2.15
17,-5.7647,50,0,-4.4523,3.1322,0.1176,0.1444,2.3
18,-5.8065,50,0,-4.5275,3.0597,0.1111,0.1349,2.43
19,-3.7738,50,0,-4.4878,2.9829,0.1053,0.1309,2.56
20,-3.7393,50,0,-4.4504,2.9119,0.1,0.1469,2.71
21,-5.3987,50,0,-4.4955,2.8489,0.0952,0.1741,2.88
22,-6.4994,50,0,-4.5866,2.8145,0.0909,0.1825,3.06
23,-6.7119,50,0,-4.679,2.7866,0.087,0.1414,3.21
24,-3.5788,50,0,-4.6332,2.7367,0.0833,0.1161,3.32
25,-4.1445,50,0,-4.6136,2.6832,0.08,0.146,3.47
26,-4.5439,50,0,-4.611,2.6311,0.0769,0.1751,3.64
27,-5.0868,50,0,-4.6286,2.5835,0.0741,0.1431,3.79
28,-3.3343,50,0,-4.5824,2.5483,0.0714,0.1389,3.93
29,-4.0631,50,0,-4.5645,2.5057,0.069,0.1493,4.07
30,-2.6135,50,0,-4.4994,2.4884,0.0667,0.143,4.22
31,-4.9321,50,0,-4.5134,2.4491,0.0645,0.1231,4.34
32,-3.7385,50,0,-4.4892,2.4143,0.0625,0.1231,4.46
33,-2.9467,50,0,-4.4424,2.3921,0.0606,0.1531,4.62
34,-5.2595,50,0,-4.4665,2.3607,0.0588,0.1374,4.75
35,-4.9621,50,0,-4.4806,2.3282,0.0571,0.157,4.91
36,-0.0135,1,1,-4.3565,2.4102,0.0833,0.0032,4.91
37,-5.2278,50,0,-4.3801,2.3816,0.0811,0.1417,5.06
38,-5.9299,50,0,-4.4209,2.3631,0.0789,0.1451,5.2
39,-4.6841,50,0,-4.4276,2.333,0.0769,0.1408,5.34
40,-0.0414,1,1,-4.318,2.4032,0.1,0.0037,5.35
41,-5.2687,50,0,-4.3411,2.3783,0.0976,0.1478,5.49
42,-23.481,50,0,-4.7969,3.7465,0.0952,0.1451,5.64
43,-5.5716,50,0,-4.8149,3.7045,0.093,0.136,5.77
44,-3.9859,50,0,-4.796,3.6642,0.0909,0.1585,5.93
45,-0.04,1,1,-4.6903,3.6905,0.1111,0.0062,5.94
46,-4.912,50,0,-4.6952,3.6503,0.1087,0.2217,6.16
47,-0.0342,1,1,-4.596,3.6734,0.1277,0.0031,6.16
48,-2.7849,50,0,-4.5583,3.6441,0.125,0.1306,6.29
49,-0.0347,1,1,-4.4659,3.663,0.1429,0.0031,6.3
50,-3.234,50,0,-4.4413,3.6303,0.14,0.15,6.45
51,-2.9001,50,0,-4.4111,3.6009,0.1373,0.1343,6.58
52,-4.116,50,0,-4.4054,3.5663,0.1346,0.1253,6.71
53,-9.9536,50,0,-4.5101,3.6122,0.1321,0.1338,6.84
54,-2.882,50,0,-4.4799,3.5854,0.1296,0.1283,6.97
55,-4.6908,50,0,-4.4838,3.5527,0.1273,0.1405,7.11
56,-5.1354,50,0,-4.4954,3.5219,0.125,0.1313,7.24
57,-0.0499,1,1,-4.4174,3.5394,0.1404,0.0039,7.24
58,-4.0501,50,0,-4.4111,3.509,0.1379,0.1472,7.39
59,-4.8211,50,0,-4.418,3.4796,0.1356,0.1257,7.52
60,-4.1092,50,0,-4.4129,3.4507,0.1333,0.1284,7.65
61,-22.5028,50,0,-4.7094,4.1217,0.1311,0.1302,7.78
62,-10.854,50,0,-4.8086,4.161,0.129,0.1619,7.94
63,-5.0825,50,0,-4.8129,4.128,0.127,0.1191,8.06
64,-8.2579,50,0,-4.8667,4.1178,0.125,0.1387,8.2
65,-3.2373,50,0,-4.8417,4.0909,0.1231,0.1447,8.34
66,-0.0388,1,1,-4.7689,4.102,0.1364,0.0033,8.34
67,-4.9724,50,0,-4.7719,4.0714,0.1343,0.1249,8.47
68,-0.0201,1,1,-4.702,4.0816,0.1471,0.0032,8.47
69,-0.7558,14,1,-4.6449,4.0793,0.1594,0.0398,8.51
70,-3.103,50,0,-4.6228,4.0541,0.1571,0.1639,8.68
71,-5.3408,50,0,-4.6329,4.0264,0.1549,0.1491,8.83
72,-4.6268,50,0,-4.6329,3.9983,0.1528,0.1304,8.96
73,-3.1513,50,0,-4.6126,3.9746,0.1507,0.125,9.08
74,-5.6219,50,0,-4.6262,3.9494,0.1486,0.136,9.22
75,-10.0455,50,0,-4.6985,3.9719,0.1467,0.1379,9.35
76,-2.5641,50,0,-4.6704,3.9531,0.1447,0.1274,9.48
77,-8.618,50,0,-4.7216,3.9527,0.1429,0.1273,9.61
78,-7.7614,50,0,-4.7606,3.9422,0.141,0.1515,9.76
79,-4.4961,50,0,-4.7573,3.9173,0.1392,0.1341,9.89
80,-0.0217,1,1,-4.6981,3.9281,0.15,0.0027,9.9
81,-0.0251,1,1,-4.6404,3.9377,0.1605,0.0035,9.9
82,-3.668,50,0,-4.6285,3.9151,0.1585,0.1304,10.03
83,-3.0907,50,0,-4.61,3.8951,0.1566,0.1456,10.18
84,-5.4911,50,0,-4.6205,3.873,0.1548,0.1601,10.34
85,-0.0475,1,1,-4.5667,3.8816,0.1647,0.0033,10.34
86,-4.7719,50,0,-4.5691,3.859,0.1628,0.1339,10.47
87,-4.9365,50,0,-4.5733,3.837,0.1609,0.1404,10.61
88,-21.5445,50,0,-4.7661,4.2179,0.1591,0.1497,10.76
89,-3.8442,50,0,-4.7558,4.1953,0.1573,0.1247,10.89
90,-5.0377,50,0,-4.7589,4.172,0.1556,0.1363,11.03
91,-3.0176,50,0,-4.7398,4.153,0.1538,0.1328,11.16
92,-5.5612,50,0,-4.7487,4.1312,0.1522,0.1404,11.3
93,-4.2973,50,0,-4.7439,4.1092,0.1505,0.1586,11.46
94,-3.462,50,0,-4.7302,4.0894,0.1489,0.1686,11.63
95,-0.0388,1,1,-4.6808,4.0959,0.1579,0.0036,11.63
96,-0.0299,1,1,-4.6324,4.1018,0.1667,0.0028,11.63
97,-2.6147,50,0,-4.6116,4.0857,0.1649,0.1302,11.76
98,-5.8096,50,0,-4.6238,4.0666,0.1633,2.3247,14.09
99,-4.9121,50,0,-4.6267,4.0461,0.1616,0.1351,14.22
100,-3.6441,50,0,-4.6169,4.027,0.16,0.1324,14.35
101,-0.0472,1,1,-4.5573,4.05,0.17,0.0057,14.36
102,-4.0162,50,0,-4.597,4.025,0.16,0.1359,14.5
103,-12.0573,50,0,-4.7171,4.0664,0.15,0.1513,14.65
104,-0.0447,1,1,-4.6679,4.0928,0.16,0.0034,14.65
105,-5.4238,50,0,-4.6747,4.0935,0.16,0.1359,14.79
106,-3.2382,50,0,-4.6622,4.0959,0.16,0.1393,14.93
107,-4.2658,50,0,-4.6731,4.0934,0.16,0.1466,15.07
108,-4.7277,50,0,-4.6915,4.0895,0.16,0.1415,15.21
109,-4.8648,50,0,-4.7069,4.0872,0.16,0.1458,15.36
110,-4.85,50,0,-4.699,4.0862,0.16,0.1413,15.5
111,-6.8912,50,0,-4.6176,3.9587,0.16,0.1688,15.67
112,-11.5858,50,0,-4.6977,4.0174,0.16,0.1314,15.8
113,-4.7987,50,0,-4.7204,4.0116,0.16,0.125,15.93
114,-5.7693,50,0,-4.7301,4.0129,0.16,0.1393,16.07
115,-4.0582,50,0,-4.7235,4.0135,0.16,0.1404,16.21
116,-0.0265,1,1,-4.6843,4.0399,0.17,0.0035,16.21
117,-0.0408,1,1,-4.6271,4.0647,0.18,0.0026,16.21
118,-3.5792,50,0,-4.6048,4.0643,0.18,0.1277,16.34
119,-2.5563,50,0,-4.5926,4.0685,0.18,0.1239,16.46
120,-5.0804,50,0,-4.606,4.0679,0.18,0.1481,16.61
121,-2.9552,50,0,-4.5816,4.0704,0.18,0.1346,16.75
122,-3.9794,50,0,-4.5564,4.0663,0.18,0.147,16.89
123,-4.5756,50,0,-4.535,4.0605,0.18,0.1467,17.04
124,-4.6308,50,0,-4.5456,4.0594,0.18,0.1781,17.22
125,-4.9856,50,0,-4.554,4.0594,0.18,0.1447,17.36
126,-2.8254,50,0,-4.5368,4.063,0.18,0.1202,17.48
127,-0.0435,1,1,-4.4864,4.0871,0.19,0.003,17.49
128,-4.99,50,0,-4.5029,4.0858,0.19,0.1357,17.62
129,-4.1514,50,0,-4.5038,4.0857,0.19,0.1569,17.78
130,-6.1796,50,0,-4.5395,4.0846,0.19,0.1606,17.94
131,-4.3647,50,0,-4.5338,4.0845,0.19,0.1259,18.07
132,-3.7844,50,0,-4.5342,4.0844,0.19,0.1157,18.18
133,-0.0301,1,1,-4.5051,4.106,0.2,0.0027,18.18
134,-5.1921,50,0,-4.5044,4.1058,0.2,0.1341,18.32
135,-4.8072,50,0,-4.5029,4.1057,0.2,0.1353,18.45
136,-14.3089,50,0,-4.6458,4.1948,0.19,0.1308,18.58
137,-4.0692,50,0,-4.6342,4.1948,0.19,0.1231,18.71
138,-0.0411,1,1,-4.5753,4.2174,0.2,0.0025,18.71
139,-2.7301,27,1,-4.5558,4.2214,0.21,0.0682,18.78
140,-5.048,50,0,-4.6059,4.1972,0.2,0.1233,18.9
141,-5.9888,50,0,-4.6131,4.199,0.2,0.1152,19.02
142,-4.0327,50,0,-4.4186,3.7466,0.2,0.1164,19.13
143,-12.4058,50,0,-4.4869,3.8284,0.2,0.1452,19.28
144,-3.1267,50,0,-4.4783,3.8305,0.2,0.1154,19.39
145,-5.3875,50,0,-4.5318,3.8054,0.19,0.1317,19.52
146,-4.3694,50,0,-4.5264,3.8052,0.19,0.1221,19.65
147,-3.0161,50,0,-4.5562,3.7815,0.18,0.1259,19.77
148,-5.0266,50,0,-4.5786,3.7776,0.18,0.1067,19.88
149,-4.3354,50,0,-4.6216,3.75,0.17,0.1067,19.99
150,-0.0474,1,1,-4.5898,3.7751,0.18,0.0025,19.99
151,-0.0265,1,1,-4.561,3.7987,0.19,0.0026,19.99
152,-8.5761,50,0,-4.6056,3.8194,0.19,0.1324,20.12
153,-3.3647,50,0,-4.5397,3.7832,0.19,0.15,20.27
154,-17.3632,50,0,-4.6845,3.9886,0.19,0.1358,20.41
155,-5.7883,50,0,-4.6955,3.9901,0.19,0.1422,20.55
156,-4.6154,50,0,-4.6903,3.9898,0.19,0.107,20.66
157,-4.4865,50,0,-4.7347,3.9626,0.18,0.1397,20.8
158,-0.0071,1,1,-4.6943,3.9899,0.19,0.0029,20.8
159,-4.8951,50,0,-4.695,3.9899,0.19,0.1238,20.93
160,-5.5405,50,0,-4.7093,3.9903,0.19,0.1349,21.06
161,-7.6244,50,0,-4.5605,3.5804,0.19,0.1413,21.2
162,-15.8904,50,0,-4.6109,3.702,0.19,0.1751,21.38
163,-2.659,50,0,-4.5867,3.7067,0.19,0.1272,21.5
