episode,reward,length,is_success,avg_reward_100,std_reward_100,success_rate_100,episode_time_s,cumulative_time_s
1,-6.6044,50,0,-6.6044,0.0,0.0,0.1137,0.11
2,-5.3081,50,0,-5.9563,0.6482,0.0,0.0862,0.2
3,-6.7527,50,0,-6.2217,0.6489,0.0,0.0797,0.28
4,-0.0277,1,1,-4.6732,2.7403,0.25,0.0015,0.28
5,-3.5338,50,0,-4.4453,2.493,0.2,0.0997,0.38
6,-2.7825,50,0,-4.1682,2.3587,0.1667,0.0839,0.46
7,-3.5319,50,0,-4.0773,2.195,0.1429,0.0771,0.54
8,-9.2128,50,0,-4.7192,2.6647,0.125,0.0927,0.63
9,-4.1348,50,0,-4.6543,2.519,0.1111,0.0835,0.72
10,-5.724,50,0,-4.7613,2.4112,0.1,0.1462,0.86
11,-5.2772,50,0,-4.8082,2.3037,0.0909,0.0828,0.95
12,-0.0266,1,1,-4.4097,2.5713,0.1667,0.0017,0.95
13,-5.9893,50,0,-4.5312,2.506,0.1538,0.081,1.03
14,-0.0362,1,1,-4.2101,2.678,0.2143,0.0016,1.03
15,-2.7454,50,0,-4.1125,2.6129,0.2,0.0728,1.1
16,-3.2488,50,0,-4.0585,2.5385,0.1875,0.0787,1.18
17,-4.0386,50,0,-4.0573,2.4627,0.1765,0.0771,1.26
18,-5.7002,50,0,-4.1486,2.4227,0.1667,0.0895,1.35
19,-5.2435,50,0,-4.2062,2.3708,0.1579,0.0864,1.44
20,-3.6676,50,0,-4.1793,2.3137,0.15,0.1002,1.54
21,-0.0342,1,1,-3.9819,2.4244,0.1905,0.0046,1.54
22,-10.1219,50,0,-4.261,2.6919,0.1818,0.0827,1.62
23,-0.041,1,1,-4.0775,2.7698,0.2174,0.0035,1.63
24,-2.9221,50,0,-4.0294,2.7213,0.2083,0.0696,1.7
25,-4.4235,50,0,-4.0452,2.6674,0.2,0.0862,1.78
26,-3.0068,50,0,-4.0052,2.6232,0.1923,0.0859,1.87
27,-2.896,50,0,-3.9641,2.5827,0.1852,0.0846,1.95
28,-4.4585,50,0,-3.9818,2.5378,0.1786,0.0937,2.05
29,-6.2916,50,0,-4.0614,2.5291,0.1724,0.1029,2.15
30,-4.6623,50,0,-4.0815,2.4889,0.1667,0.0842,2.23
31,-3.9932,50,0,-4.0786,2.4485,0.1613,0.0702,2.3
32,-0.0463,1,1,-3.9526,2.51,0.1875,0.0017,2.31
33,-10.9611,50,0,-4.165,2.7481,0.1818,0.0826,2.39
34,-6.1658,50,0,-4.2238,2.7285,0.1765,0.0863,2.47
35,-6.137,50,0,-4.2785,2.708,0.1714,0.0745,2.55
36,-0.0445,1,1,-4.1609,2.7593,0.1944,0.0018,2.55
37,-5.7009,50,0,-4.2025,2.7332,0.1892,0.0869,2.64
38,-4.5401,50,0,-4.2114,2.6975,0.1842,0.0833,2.72
39,-4.8132,50,0,-4.2268,2.6644,0.1795,0.0897,2.81
40,-0.0459,1,1,-4.1223,2.7107,0.2,0.0017,2.81
