episode,reward,length,is_success,avg_reward_100,std_reward_100,success_rate_100,episode_time_s,cumulative_time_s
1,-3.8274,50,0,-3.8274,0.0,0.0,0.1023,0.1
2,-0.045,1,1,-1.9362,1.8912,0.5,0.0026,0.1
3,-0.048,1,1,-1.3068,1.7823,0.6667,0.002,0.11
4,-4.9649,50,0,-2.2213,2.2117,0.5,0.0916,0.2
5,-6.2406,50,0,-3.0252,2.5491,0.4,0.0856,0.28
6,-5.76,50,0,-3.481,2.5404,0.3333,0.0796,0.36
7,-3.1765,50,0,-3.4375,2.3544,0.2857,0.0749,0.44
8,-2.8894,50,0,-3.369,2.2098,0.25,0.0867,0.53
9,-3.3246,50,0,-3.3641,2.0834,0.2222,0.077,0.6
10,-12.6401,50,0,-4.2917,3.4133,0.2,0.0783,0.68
11,-3.9898,50,0,-4.2642,3.2556,0.1818,0.0829,0.76
12,-3.2258,50,0,-4.1777,3.1302,0.1667,0.0761,0.84
13,-2.5353,50,0,-4.0513,3.0391,0.1538,0.0934,0.93
14,-6.0115,50,0,-4.1914,2.9717,0.1429,0.0862,1.02
15,-7.9379,50,0,-4.4411,3.0192,0.1333,0.0729,1.09
16,-3.9452,50,0,-4.4101,2.9258,0.125,0.0766,1.17
17,-9.0613,50,0,-4.6837,3.0421,0.1176,0.0806,1.25
18,-5.8065,50,0,-4.7461,2.9676,0.1111,0.0696,1.32
19,-3.0219,50,0,-4.6554,2.914,0.1053,0.0762,1.39
20,-3.7411,50,0,-4.6096,2.8472,0.1,0.0697,1.46
21,-8.4143,50,0,-4.7908,2.8943,0.0952,0.0914,1.56
22,-4.1601,50,0,-4.7622,2.8308,0.0909,0.0838,1.64
23,-6.7086,50,0,-4.8468,2.7969,0.087,0.0766,1.72
24,-4.1894,50,0,-4.8194,2.7412,0.0833,0.0785,1.79
25,-4.9672,50,0,-4.8253,2.6859,0.08,0.0755,1.87
26,-7.8493,50,0,-4.9416,2.6972,0.0769,0.0791,1.95
27,-16.2708,50,0,-5.3612,3.4034,0.0741,0.0768,2.03
28,-3.3349,50,0,-5.2888,3.3632,0.0714,0.071,2.1
29,-4.0633,50,0,-5.2466,3.3122,0.069,0.0825,2.18
30,-20.147,50,0,-5.7433,4.2142,0.0667,0.0772,2.26
31,-5.4115,50,0,-5.7326,4.146,0.0645,0.0821,2.34
32,-3.7371,50,0,-5.6702,4.0955,0.0625,0.0705,2.41
33,-2.9455,50,0,-5.5876,4.0599,0.0606,0.0753,2.48
34,-1.3518,14,1,-5.463,4.0633,0.0882,0.0235,2.51
35,-5.1556,50,0,-5.4543,4.0052,0.0857,0.0729,2.58
36,-0.0135,1,1,-5.3031,4.0491,0.1111,0.0019,2.58
37,-5.2308,50,0,-5.3012,3.994,0.1081,0.0775,2.66
38,-5.9429,50,0,-5.3181,3.9424,0.1053,0.0693,2.73
39,-5.206,50,0,-5.3152,3.8916,0.1026,0.0771,2.81
40,-0.0414,1,1,-5.1833,3.9299,0.125,0.0016,2.81
41,-7.3146,50,0,-5.2353,3.8956,0.122,0.0753,2.88
