episode,reward,avg_reward_100,std_reward_100
0,22.568973540049225,22.568973540049225,0.0
1,4.460598531619739,13.514786035834483,9.054187504214743
2,8.987110327519673,12.005560799729546,7.694655885802232
3,16.455408463156296,13.118022715586234,6.936750784292152
4,4.365336166297001,11.367485405728386,7.124067142266391
5,6.967047115604084,10.634079024041002,6.706939327524783
6,4.352217328187381,9.736670210347627,6.587028369369633
7,31.52574331466521,12.460304348387325,9.481171094426418
8,23.713884650319738,13.710702159713149,9.613141815054952
9,2.9159966477157235,12.631231608513406,9.677735067612126
10,34.311757521826266,14.602188509723668,11.135118001971033
11,13.863327502070153,14.540616759085873,10.66301944697547
12,7.464166621591725,13.996274440817093,10.416790957186564
13,4.802609012816205,13.339584053102742,10.313340986598716
14,11.41628115393481,13.21136385982488,9.975177592586116
15,2.213441013210222,12.523993681911467,10.018598900329126
16,4.9658552340396405,12.079397302624889,9.880826110437456
17,4.65241094729035,11.666786949550747,9.75197414054063
18,8.84235895551452,11.518132844601473,9.512804457145796
19,0.0454841672677575,10.944500410734786,9.603166426881854
20,4.998196850705539,10.661343098352441,9.456896941842334
21,3.8729710433827527,10.352780732217456,9.34704195832314
22,3.581412105286069,10.058373400611744,9.245295270444995
23,15.575890077938876,10.288269928833708,9.117544166384773
24,3.079751617247388,9.999929196370255,9.044323978765874
25,8.567201460369773,9.94482428344716,8.872968162324772
26,10.729686392342847,9.973893250443295,8.708365194305555
27,87.24516240230716,12.733581434438435,16.695985708235245
28,31.740128391156404,13.388979605359744,16.768153576569958
29,10.521726426153913,13.293404499386217,16.49434787982725
30,1.4028718925344283,12.909838931423257,16.36156917922618
31,28.872969929565638,13.408686775115203,16.341652785129693
32,13.37040393552849,13.40752668906712,16.09214858919866
33,3.352558001531994,13.111792315904323,15.944497410227301
34,4.7219320087511205,12.872082021414231,15.777105058270736
35,17.125933312215285,12.990244557269817,15.572134251817408
36,58.13118187643244,14.210269890220157,17.015351002732135
37,1.6453814676565304,13.879614931731641,16.910011095128688
38,8.075098654194345,13.730781181025558,16.71700390306447
39,31.277279575798143,14.169443640894873,16.732493221332597
40,14.087925711966657,14.167455398725892,16.527183564213086
41,27.90852096221064,14.494623626427911,16.463076219749517
42,2.569190800329298,14.21728797930934,16.36949055364011
43,38.871873204783036,14.777619461706468,16.594305796881677
44,25.984968755797244,15.02667166824182,16.491840944248203
45,1.065204669277081,14.723161516090412,16.4381726423175
46,3.2965906331359225,14.480042986665849,16.34573952082887
47,16.235994993981883,14.516625320151597,16.17651947610658
48,4.238017173324285,14.306857806951038,16.07642666452138
49,13.08628179838832,14.282446286779784,15.91576779823317
50,3.416604959448472,14.06939057447917,15.830805603317083
51,71.94256785606382,15.182336291432723,17.577427424242416
52,28.9421397174821,15.441955223999692,17.511176774396255
53,7.428841140139368,15.293564222446722,17.38188204263316
54,17.67530513650874,15.336868602702397,17.226079599651545
55,63.661368091553435,16.199806093574736,18.23171110957871
56,6.103847882360793,16.02268401969379,18.119620263536756
57,0.9594951199032699,15.762973866249126,18.06943694661782
58,47.76086503145118,16.30531100464238,18.38559466742834
59,5.2723347770925795,16.121428067516554,18.286367041044045
60,1.8795355279462391,15.887954419326876,18.225805687328336
61,17.043409150108722,15.906590785952389,18.078811833034283
62,2.215022957011695,15.689264312477139,18.01620813552717
63,4.18004284861841,15.509432727104345,17.93180182092171
64,1.4603602964671338,15.293293151248388,17.877148686122645
65,1.7348457428972532,15.087862129909734,17.818340527813945
66,65.64931370232456,15.842510660841299,18.71740325339272
67,13.807594822590175,15.812585427925839,18.580880176073205
68,1.1151269253569598,15.599578782961073,18.52918730946823
69,36.820282298035714,15.90273169031928,18.56790976843561
70,34.69402716208163,16.167397823724386,18.56918865847119
71,21.083292722808082,16.235674141767213,18.448757437555166
72,80.46296921432989,17.115500101665333,19.784564158260896
73,4.417505585196317,16.94390558117251,19.70504655505207
74,81.45506164405404,17.804054328677594,20.925128653368834
75,2.8020657674496805,17.60665974234565,20.857181659937403
76,0.002652258411800168,17.378036268528327,20.81693567111405
77,53.93587385098487,17.846726493944434,21.087999872994413
78,30.568477709324853,18.00776131945558,21.002316304800743
79,6.699225525498138,17.866404622031116,20.90842245594933
80,41.0595216883462,18.1527394006276,20.936190548970625
81,43.27262036009614,18.459079412328435,20.989998560789115
82,75.07814595697492,19.141236840577186,21.758438004622025
83,30.847141452144598,19.28059284785775,21.66576621020673
84,1.1858191235858553,19.067713156983963,21.62613467032667
85,85.6111568607988,19.841474130284134,22.652625944196203
86,5.13333590043627,19.672415070170942,22.57656412080794
87,58.166411368440784,20.109846846287645,22.81570376916051
88,3.885884486876094,19.927555134384146,22.751519827537177
89,111.02722473426094,20.93977368549389,24.55745061705725
90,2.194928474141832,20.73378637547903,24.500204595374548
91,3.661664961936765,20.54821983837531,24.430903365118837
92,34.821134149019514,20.70169203526396,24.343747336377078
93,1.2175988134684181,20.494414447798047,24.2962803540346
94,5.51885516995083,20.33677698171545,24.216344010301516
95,2.665788916008478,20.152704189364325,24.15660412795661
96,1.7923325881767287,19.963422007908786,24.103217512397872
97,88.27806611179363,20.660510213050465,24.94338148443383
98,67.17894433260642,21.130393385975275,25.249260397520025
99,34.23004481371773,21.2613899002527,25.156485201714606
100,29.272244861667208,21.328422613468877,25.168807968233665
101,6.130035368362503,21.345116981836306,25.158165487488297
102,155.39848420562987,22.809230720617407,28.442319016062154
103,54.80142374921417,23.192690873477986,28.612056250776778
104,29.690689357380673,23.445944405388822,28.556315808179065
105,18.261623497765747,23.558890169210443,28.51321881276738
106,80.62987167484633,24.32166671267704,29.005237897549367
107,4.142607354028555,24.047835353070667,29.065130294720095
108,41.00719376240959,24.22076844419157,29.11403401009377
109,13.856687944941134,24.330175357163824,29.054263286155454
110,7.9136785876954105,24.066194567822517,29.08228366344053
111,39.623689626692695,24.323798189068736,29.10484899491139
112,17.542666040273343,24.42458318325555,29.063713513035886
113,0.7815959329549195,24.38437305245694,29.093599228540477
114,4.057053490491233,24.310780775822504,29.13558623708485
115,2.7046791637956886,24.315693157328354,29.131901298575848
116,11.900857314176482,24.385043178129727,29.09398534161535
117,2.152829023538726,24.360047358892206,29.111995877674374
118,3.2738903107097865,24.304362672444157,29.14692911533199
119,39.703166718374284,24.700939497955222,29.083887351466892
120,1.8565575435432584,24.669523104883602,29.10684101158378
121,4.153476189481295,24.672328156344587,29.10485014287454
122,1.868717620703949,24.65520121149877,29.117757256403323
123,6.72108498097808,24.566653160529164,29.158668234825065
124,2.0276678856379293,24.55613232321307,29.166607820133784
125,3.015813029478224,24.50061843890415,29.20224861878843
126,103.03154369536443,25.423637011934364,30.194271602895466
127,3.111762399466352,24.58230301190596,29.626768001270666
128,64.73554202258457,24.912257148220238,29.887237976399444
129,18.87426399137592,24.995782523872457,29.858561874922053
130,22.155901933360536,25.20331282428072,29.765836848811457
131,20.32229530010541,25.117806077986117,29.767453895058097
132,20.018209629154303,25.184284134922372,29.748561920381942
133,39.549949802336485,25.54625805293042,29.70089884253549
134,1.4859230766608016,25.513897963609516,29.725322816058792
135,78.5486536709056,26.128125167196412,30.17682579531311
136,1.3064320557311018,25.5598776689894,30.103772487236682
137,7.162807015367107,25.615051924466503,30.064922493922193
138,4.4973543760942345,25.579274481685513,30.087893851686403
139,4.069545345756472,25.307197139385092,30.15807258769433
140,65.59551107376059,25.82227299300303,30.40093421184269
141,2.3832754875034348,25.56702053825596,30.4893750160916
142,52.52165830628647,26.066545213315536,30.51768318887245
143,42.776583425426075,26.105592315521967,30.536534709442858
144,12.754036267649795,25.97328299064049,30.56542067912891
145,54.314737275348264,26.505778316701207,30.59067908159174
146,2.8054993305202607,26.50086740367505,30.594443790773294
147,94.43298610453309,27.282837314780558,31.312977587270648
148,3.19391885169616,27.272396331564277,31.320832986056963
149,29.559810511078737,27.437131618691183,31.289092435007632
150,22.39715893514648,27.626937158448158,31.200247362804102
151,2.066428968631686,26.928175769573837,30.981636699334093
152,18.654790196867026,26.825302274367687,30.99185632055655
153,21.748115966859395,26.968495022634887,30.93493502811279
154,4.015290450014169,26.831894875769944,31.005747980211126
155,2.8918709214080023,26.22419990406849,30.873196483836395
156,2.5344980905333108,26.18850640615022,30.898490596939233
157,4.1803725028893295,26.22071517998008,30.87384383646217
158,65.02047381761092,26.39331126784167,31.041566905938463
159,4.971905842253115,26.390306978493278,31.043625377441764
160,2.369426912732859,26.395205892341142,31.039795427739474
161,77.6800545022932,27.001572345862986,31.440865380366617
162,28.879074988201403,27.26821286617488,31.3424382994515
163,62.718168620992415,27.853594123898628,31.452219715317696
164,19.33274387168771,28.032317959650833,31.352355633710594
165,74.17003675263392,28.7566698697482,31.57240628455958
166,3.8950265441950025,28.1391269981669,31.448462932199934
167,5.353956899093479,28.054590618931943,31.498196551834212
168,20.469985158661995,28.24813920126499,31.39134976905521
169,1.402026574197267,27.893956644026606,31.492280265145105
170,4.20502076734867,27.589066580079276,31.57245643890482
171,1.9384169257148691,27.397617822108344,31.669222603368453
172,3.3665627655613175,26.626653757620662,31.304326787210748
173,2.214306718268828,26.604621768951382,31.320720848125543
174,91.27721799768705,26.702843332487713,31.50742208520702
