episode,reward,length,is_success,avg_reward_100,std_reward_100,success_rate_100,episode_time_s,cumulative_time_s
1,-5.5484,50,0,-5.5484,0.0,0.0,0.1349,0.13
2,-5.0845,50,0,-5.3165,0.2319,0.0,0.1277,0.26
3,-6.0675,50,0,-5.5668,0.4015,0.0,0.12,0.38
4,-0.0277,1,1,-4.182,2.4236,0.25,0.0024,0.39
5,-3.5337,50,0,-4.0524,2.1832,0.2,0.125,0.51
6,-2.7803,50,0,-3.8404,2.0486,0.1667,0.1178,0.63
7,-3.5303,50,0,-3.7961,1.8997,0.1429,0.1107,0.74
8,-5.7654,50,0,-4.0422,1.8926,0.125,0.1236,0.86
9,-4.1321,50,0,-4.0522,1.7846,0.1111,0.1162,0.98
10,-5.724,50,0,-4.2194,1.7657,0.1,0.1317,1.11
11,-5.2761,50,0,-4.3155,1.7108,0.0909,0.1155,1.23
12,-0.0266,1,1,-3.9581,2.0219,0.1667,0.0026,1.23
13,-4.1804,50,0,-3.9752,1.9434,0.1538,0.123,1.35
14,-0.0362,1,1,-3.6938,2.1298,0.2143,0.0025,1.35
15,-2.745,50,0,-3.6305,2.0712,0.2,0.1132,1.47
16,-3.2495,50,0,-3.6067,2.0075,0.1875,0.1151,1.58
17,-4.038,50,0,-3.6321,1.9502,0.1765,0.121,1.7
18,-5.7009,50,0,-3.747,1.9536,0.1667,0.1311,1.83
19,-3.2332,50,0,-3.72,1.905,0.1579,0.1215,1.96
20,-3.6668,50,0,-3.7173,1.8568,0.15,0.1218,2.08
21,-0.0342,1,1,-3.5419,1.9745,0.1905,0.0056,2.08
22,-9.4826,50,0,-3.812,2.2919,0.1818,0.1104,2.19
23,-0.041,1,1,-3.648,2.3698,0.2174,0.0024,2.2
24,-2.9221,50,0,-3.6178,2.3244,0.2083,0.1068,2.3
25,-4.4235,50,0,-3.65,2.2829,0.2,0.1093,2.41
26,-3.0068,50,0,-3.6253,2.242,0.1923,0.1111,2.52
27,-2.896,50,0,-3.5982,2.2044,0.1852,0.1186,2.64
28,-3.6875,50,0,-3.6014,2.1647,0.1786,0.1155,2.76
29,-6.2917,50,0,-3.6942,2.183,0.1724,0.1184,2.88
30,-4.9122,50,0,-3.7348,2.1574,0.1667,0.1159,2.99
31,-3.9952,50,0,-3.7432,2.1228,0.1613,0.1058,3.1
32,-0.0463,1,1,-3.6277,2.1862,0.1875,0.0027,3.1
33,-12.011,50,0,-3.8817,2.5884,0.1818,0.118,3.22
34,-6.1663,50,0,-3.9489,2.5791,0.1765,0.1097,3.33
35,-5.3599,50,0,-3.9892,2.5528,0.1714,0.1104,3.44
36,-0.0446,1,1,-3.8796,2.5992,0.1944,0.0026,3.44
37,-5.7009,50,0,-3.9289,2.5808,0.1892,0.1108,3.55
38,-4.5257,50,0,-3.9446,2.5484,0.1842,0.104,3.66
39,-4.8126,50,0,-3.9668,2.5193,0.1795,0.1067,3.76
40,-0.0459,1,1,-3.8688,2.5618,0.2,0.0024,3.76
41,-0.0344,1,1,-3.7753,2.5986,0.2195,0.0053,3.77
42,-4.6604,50,0,-3.7964,2.571,0.2143,0.1155,3.89
43,-10.1593,50,0,-3.9443,2.7159,0.2093,0.1137,4.0
44,-3.4083,50,0,-3.9322,2.686,0.2045,0.1103,4.11
45,-0.0347,1,1,-3.8455,2.7174,0.2222,0.0049,4.11
46,-6.6178,50,0,-3.9058,2.718,0.2174,0.1061,4.22
47,-19.0716,50,0,-4.2285,3.4669,0.2128,0.1034,4.32
48,-5.2347,50,0,-4.2494,3.4336,0.2083,0.1137,4.44
49,-0.0469,1,1,-4.1637,3.45,0.2245,0.0047,4.44
50,-0.0129,1,1,-4.0807,3.4644,0.24,0.0021,4.44
51,-5.1311,50,0,-4.1013,3.4334,0.2353,0.0975,4.54
52,-3.9518,50,0,-4.0984,3.4002,0.2308,0.1029,4.64
53,-11.4392,50,0,-4.2369,3.513,0.2264,0.1274,4.77
54,-4.7545,50,0,-4.2465,3.481,0.2222,0.1048,4.88
55,-5.3556,50,0,-4.2666,3.4524,0.2182,0.1075,4.98
56,-3.5418,50,0,-4.2537,3.4228,0.2143,0.1022,5.09
57,-4.8846,50,0,-4.2648,3.3936,0.2105,0.1027,5.19
58,-0.0489,1,1,-4.1921,3.4087,0.2241,0.0022,5.19
59,-5.6514,50,0,-4.2168,3.3849,0.2203,0.0997,5.29
60,-6.2913,50,0,-4.2514,3.3671,0.2167,0.0953,5.39
61,-5.545,50,0,-4.2726,3.3434,0.2131,0.1167,5.5
62,-6.4932,50,0,-4.3084,3.3281,0.2097,0.1027,5.61
63,-4.2477,50,0,-4.3074,3.3016,0.2063,0.1039,5.71
64,-17.7844,50,0,-4.518,3.6775,0.2031,0.1001,5.81
65,-5.0195,50,0,-4.5257,3.6496,0.2,0.1071,5.92
66,-0.7733,12,1,-4.4689,3.6508,0.2121,0.0226,5.94
67,-3.5795,50,0,-4.4556,3.625,0.209,0.0943,6.03
68,-4.7173,50,0,-4.4595,3.5984,0.2059,0.1016,6.14
69,-5.5613,50,0,-4.4754,3.5747,0.2029,0.1084,6.24
70,-4.1786,50,0,-4.4712,3.5492,0.2,0.1009,6.34
71,-0.0421,1,1,-4.4088,3.5626,0.2113,0.0022,6.35
72,-3.7271,50,0,-4.3993,3.5386,0.2083,0.0993,6.45
73,-5.2679,50,0,-4.4112,3.5158,0.2055,0.1002,6.55
74,-0.0448,1,1,-4.3522,3.5281,0.2162,0.0021,6.55
75,-4.8636,50,0,-4.3591,3.505,0.2133,0.0951,6.64
76,-6.3735,50,0,-4.3856,3.4894,0.2105,0.0861,6.73
77,-4.5515,50,0,-4.3877,3.4668,0.2078,0.1148,6.84
78,-4.7327,50,0,-4.3921,3.4447,0.2051,0.0955,6.94
79,-5.2913,50,0,-4.4035,3.4243,0.2025,0.0909,7.03
80,-5.6,50,0,-4.4185,3.4054,0.2,0.0896,7.12
81,-4.4335,50,0,-4.4187,3.3843,0.1975,0.1028,7.22
82,-0.0221,1,1,-4.365,3.3981,0.2073,0.0021,7.23
83,-0.027,1,1,-4.3128,3.4105,0.2169,0.0019,7.23
84,-0.0338,1,1,-4.2618,3.4218,0.2262,0.002,7.23
85,-0.404,8,1,-4.2165,3.4269,0.2353,0.018,7.25
86,-4.0086,50,0,-4.214,3.407,0.2326,0.0963,7.34
87,-4.4337,50,0,-4.2166,3.3875,0.2299,0.0914,7.44
88,-3.7596,50,0,-4.2114,3.3685,0.2273,0.0945,7.53
89,-5.7582,50,0,-4.2287,3.3535,0.2247,0.1066,7.64
90,-5.1733,50,0,-4.2392,3.3363,0.2222,0.0929,7.73
91,-5.5106,50,0,-4.2532,3.3206,0.2198,0.0916,7.82
92,-0.0405,1,1,-4.2074,3.3312,0.2283,0.0022,7.82
93,-0.0364,1,1,-4.1626,3.3411,0.2366,0.0044,7.83
94,-5.7595,50,0,-4.1796,3.3273,0.234,0.0965,7.92
95,-3.6359,50,0,-4.1738,3.3102,0.2316,0.0885,8.01
96,-5.6229,50,0,-4.1889,3.2962,0.2292,0.0953,8.11
