episode,reward,length,is_success,avg_reward_100,std_reward_100,success_rate_100,episode_time_s,cumulative_time_s
1,-0.0323,1,1,-0.0323,0.0,1.0,0.0098,0.01
2,-4.3112,50,0,-2.1718,2.1394,0.5,0.1721,0.18
3,-5.4281,50,0,-3.2572,2.3255,0.3333,0.1245,0.31
4,-3.7995,50,0,-3.3928,2.0276,0.25,0.1228,0.43
5,-4.9889,50,0,-3.712,1.9226,0.2,0.1341,0.56
6,-5.3908,50,0,-3.9918,1.8633,0.1667,0.1217,0.68
7,-5.1185,50,0,-4.1528,1.7696,0.1429,0.1243,0.81
8,-4.676,50,0,-4.2182,1.6643,0.125,0.1249,0.93
9,-4.8669,50,0,-4.2903,1.5823,0.1111,0.1188,1.05
10,-2.8395,50,0,-4.1452,1.5629,0.1,0.137,1.19
11,-5.1869,50,0,-4.2399,1.52,0.0909,0.137,1.33
12,-5.4965,50,0,-4.3446,1.4961,0.0833,0.1084,1.44
13,-0.0242,1,1,-4.0123,1.8416,0.1538,0.0051,1.44
14,-4.0625,50,0,-4.0159,1.7747,0.1429,0.1083,1.55
15,-6.7796,50,0,-4.2001,1.8479,0.1333,0.1157,1.66
16,-0.673,12,1,-3.9797,1.9825,0.1875,0.0384,1.7
17,-4.421,50,0,-4.0056,1.9261,0.1765,0.1261,1.83
18,-0.0481,1,1,-3.7858,2.0798,0.2222,0.0029,1.83
19,-2.6306,50,0,-3.725,2.0407,0.2105,0.1187,1.95
20,-4.2773,50,0,-3.7526,1.9927,0.2,0.1069,2.06
21,-0.0344,1,1,-3.5755,2.0997,0.2381,0.005,2.06
22,-0.0469,1,1,-3.4151,2.1791,0.2727,0.0023,2.06
23,-6.4606,50,0,-3.5475,2.2199,0.2609,0.1311,2.2
24,-4.9559,50,0,-3.6062,2.1913,0.25,0.1186,2.31
25,-3.5174,50,0,-3.6027,2.1471,0.24,0.1219,2.44
26,-5.1052,50,0,-3.6605,2.1251,0.2308,0.1158,2.55
27,-0.0499,1,1,-3.5267,2.194,0.2593,0.0026,2.55
28,-4.8255,50,0,-3.5731,2.1679,0.25,0.1198,2.67
29,-3.0792,50,0,-3.5561,2.1321,0.2414,0.1321,2.81
30,-0.041,1,1,-3.4389,2.1892,0.2667,0.0032,2.81
31,-3.976,50,0,-3.4563,2.1557,0.2581,0.1273,2.94
32,-3.0621,50,0,-3.4439,2.1228,0.25,0.1121,3.05
33,-3.6533,50,0,-3.4503,2.0907,0.2424,0.1329,3.18
34,-4.6606,50,0,-3.4859,2.0699,0.2353,0.1299,3.31
35,-6.5337,50,0,-3.573,2.1023,0.2286,0.1276,3.44
36,-2.9552,50,0,-3.5558,2.0754,0.2222,0.1233,3.56
37,-0.026,1,1,-3.4604,2.1257,0.2432,0.0059,3.57
38,-5.1957,50,0,-3.5061,2.1159,0.2368,0.1365,3.71
39,-0.0314,1,1,-3.417,2.1596,0.2564,0.0029,3.71
40,-0.0402,1,1,-3.3326,2.1966,0.275,0.0028,3.71
41,-5.588,50,0,-3.3876,2.1974,0.2683,0.1279,3.84
42,-5.3143,50,0,-3.4334,2.1908,0.2619,0.133,3.97
43,-3.2822,50,0,-3.4299,2.1653,0.2558,0.1289,4.1
44,-5.8066,50,0,-3.4839,2.1697,0.25,0.1376,4.24
45,-4.2711,50,0,-3.5014,2.1486,0.2444,0.1174,4.36
46,-0.0271,1,1,-3.4259,2.1847,0.2609,0.0025,4.36
47,-4.9342,50,0,-3.458,2.1722,0.2553,0.1174,4.48
48,-10.6023,50,0,-3.6068,2.3794,0.25,0.1337,4.61
49,-6.5823,50,0,-3.6676,2.3923,0.2449,0.1233,4.73
50,-5.1284,50,0,-3.6968,2.377,0.24,0.1015,4.83
51,-0.0289,1,1,-3.6249,2.4079,0.2549,0.0023,4.84
52,-5.2726,50,0,-3.6565,2.3954,0.25,0.0981,4.93
53,-5.7057,50,0,-3.6952,2.389,0.2453,0.1142,5.05
54,-0.0248,1,1,-3.6272,2.4179,0.2593,0.0023,5.05
55,-4.636,50,0,-3.6456,2.3996,0.2545,0.1003,5.15
56,-3.2225,50,0,-3.638,2.3788,0.25,0.1106,5.26
57,-5.5517,50,0,-3.6716,2.3712,0.2456,0.1057,5.37
58,-4.623,50,0,-3.688,2.3539,0.2414,0.0979,5.47
59,-5.5437,50,0,-3.7194,2.3461,0.2373,0.1003,5.57
60,-4.4751,50,0,-3.732,2.3285,0.2333,0.0926,5.66
61,-0.0326,1,1,-3.6714,2.3566,0.2459,0.0066,5.67
62,-2.9705,50,0,-3.6601,2.3392,0.2419,0.1008,5.77
63,-5.4471,50,0,-3.6885,2.3313,0.2381,0.0967,5.86
64,-0.045,1,1,-3.6315,2.3567,0.25,0.002,5.86
65,-8.6328,50,0,-3.7085,2.4182,0.2462,0.1078,5.97
66,-3.1398,50,0,-3.6999,2.4008,0.2424,0.0996,6.07
67,-2.648,50,0,-3.6842,2.3862,0.2388,0.0937,6.17
68,-4.6204,50,0,-3.6979,2.3713,0.2353,0.1007,6.27
69,-2.5783,50,0,-3.6817,2.3579,0.2319,0.1127,6.38
70,-4.5699,50,0,-3.6944,2.3433,0.2286,0.1155,6.49
71,-4.7884,50,0,-3.7098,2.3303,0.2254,0.1143,6.61
72,-4.2372,50,0,-3.7171,2.3149,0.2222,0.1363,6.75
73,-4.5812,50,0,-3.729,2.3012,0.2192,0.1434,6.89
74,-4.4209,50,0,-3.7383,2.287,0.2162,0.1148,7.0
75,-0.0161,1,1,-3.6887,2.3115,0.2267,0.0022,7.01
76,-5.6977,50,0,-3.7151,2.3076,0.2237,0.1006,7.11
77,-5.3986,50,0,-3.737,2.3005,0.2208,0.1063,7.21
78,-5.3663,50,0,-3.7579,2.293,0.2179,0.1214,7.33
79,-7.8461,50,0,-3.8096,2.3239,0.2152,0.1375,7.47
80,-0.0053,1,1,-3.7621,2.3476,0.225,0.0035,7.48
81,-3.765,50,0,-3.7621,2.3331,0.2222,0.1503,7.63
82,-0.0401,1,1,-3.7167,2.3545,0.2317,0.0031,7.63
83,-3.3859,50,0,-3.7127,2.3406,0.2289,0.1056,7.73
84,-4.81,50,0,-3.7258,2.3297,0.2262,0.1059,7.84
85,-3.0815,50,0,-3.7182,2.317,0.2235,0.1016,7.94
86,-0.0378,1,1,-3.6754,2.337,0.2326,0.002,7.94
87,-6.2511,50,0,-3.705,2.3397,0.2299,0.0958,8.04
