episode,reward,length,is_success,avg_reward_100,std_reward_100,success_rate_100,episode_time_s,cumulative_time_s
1,-3.8274,50,0,-3.8274,0.0,0.0,0.1225,0.12
2,-0.045,1,1,-1.9362,1.8912,0.5,0.0033,0.13
3,-0.048,1,1,-1.3068,1.7823,0.6667,0.0027,0.13
4,-4.9649,50,0,-2.2213,2.2117,0.5,0.1097,0.24
5,-5.6872,50,0,-2.9145,2.4156,0.4,0.1236,0.36
6,-5.6782,50,0,-3.3751,2.4338,0.3333,0.1096,0.47
7,-3.1769,50,0,-3.3468,2.2544,0.2857,0.1162,0.59
8,-2.8895,50,0,-3.2897,2.1142,0.25,0.1212,0.71
9,-3.3252,50,0,-3.2936,1.9933,0.2222,0.1301,0.84
10,-9.3756,50,0,-3.9018,2.6277,0.2,0.1048,0.94
11,-3.9898,50,0,-3.9098,2.5056,0.1818,0.1237,1.07
12,-3.2258,50,0,-3.8528,2.4063,0.1667,0.1015,1.17
13,-2.5353,50,0,-3.7515,2.3384,0.1538,0.1175,1.29
14,-5.2852,50,0,-3.861,2.2877,0.1429,0.1139,1.4
15,-4.6621,49,1,-3.9144,2.2192,0.2,0.1028,1.5
16,-3.9447,50,0,-3.9163,2.1487,0.1875,0.0981,1.6
17,-5.5406,50,0,-4.0119,2.1193,0.1765,0.1122,1.71
18,-5.8063,50,0,-4.1115,2.1002,0.1667,0.1066,1.82
19,-4.4833,50,0,-4.1311,2.0459,0.1579,0.0999,1.92
20,-3.7419,50,0,-4.1117,1.9959,0.15,0.1006,2.02
21,-6.2464,50,0,-4.2133,2.0001,0.1429,0.116,2.14
22,-4.1583,50,0,-4.2108,1.9542,0.1364,0.1155,2.25
23,-6.7105,50,0,-4.3195,1.978,0.1304,0.1048,2.36
24,-6.0961,50,0,-4.3935,1.9687,0.125,0.1001,2.46
25,-4.0612,50,0,-4.3802,1.93,0.12,0.0966,2.55
26,-5.3309,50,0,-4.4168,1.9013,0.1154,0.1124,2.67
27,-7.3721,50,0,-4.5262,1.9475,0.1111,0.1088,2.77
28,-3.3369,50,0,-4.4838,1.9251,0.1071,0.1168,2.89
29,-4.0659,50,0,-4.4694,1.8931,0.1034,0.1296,3.02
30,-4.1139,50,0,-4.4575,1.8624,0.1,0.1084,3.13
31,-4.9344,50,0,-4.4729,1.8341,0.0968,0.1088,3.24
32,-3.7384,50,0,-4.4499,1.8097,0.0938,0.096,3.33
33,-2.948,50,0,-4.4044,1.8006,0.0909,0.1018,3.44
34,-3.7166,50,0,-4.3842,1.7777,0.0882,0.1186,3.55
35,-5.1563,50,0,-4.4063,1.7568,0.0857,0.1103,3.67
36,-0.0135,1,1,-4.2842,1.8767,0.1111,0.0027,3.67
37,-5.2278,50,0,-4.3097,1.8574,0.1081,0.0982,3.77
38,-6.4207,50,0,-4.3653,1.8637,0.1053,0.1194,3.89
39,-5.3349,50,0,-4.3902,1.846,0.1026,0.0945,3.98
40,-0.0414,1,1,-4.2814,1.9452,0.125,0.0021,3.98
41,-5.2686,50,0,-4.3055,1.9273,0.122,0.1045,4.09
42,-3.0256,50,0,-4.275,1.9142,0.119,0.0973,4.18
43,-5.5731,50,0,-4.3052,1.9019,0.1163,0.0998,4.28
44,-3.9787,50,0,-4.2978,1.8808,0.1136,0.1075,4.39
45,-0.04,1,1,-4.2032,1.9628,0.1333,0.0045,4.4
46,-4.9669,50,0,-4.2198,1.9446,0.1304,0.1098,4.51
47,-0.0342,1,1,-4.1307,2.0164,0.1489,0.0025,4.51
48,-2.7863,50,0,-4.1027,2.0045,0.1458,0.0986,4.61
49,-0.0346,1,1,-4.0197,2.0656,0.1633,0.0042,4.61
50,-3.3824,50,0,-4.007,2.0468,0.16,0.1157,4.73
51,-9.2863,50,0,-4.1105,2.1548,0.1569,0.0808,4.81
52,-4.1153,50,0,-4.1106,2.1339,0.1538,0.1083,4.92
53,-3.1621,50,0,-4.0927,2.1176,0.1509,0.1058,5.02
54,-2.88,50,0,-4.0702,2.1043,0.1481,0.0912,5.11
55,-4.6891,50,0,-4.0815,2.0867,0.1455,0.1092,5.22
56,-4.8144,50,0,-4.0946,2.0703,0.1429,0.1062,5.33
57,-0.0499,1,1,-4.0236,2.1196,0.1579,0.0048,5.33
58,-8.9805,50,0,-4.1091,2.1981,0.1552,0.1223,5.45
59,-4.8194,50,0,-4.1211,2.1813,0.1525,0.1265,5.58
60,-5.6592,50,0,-4.1467,2.172,0.15,0.0958,5.68
61,-4.4688,50,0,-4.152,2.1545,0.1475,0.1179,5.8
62,-4.6401,50,0,-4.1599,2.138,0.1452,0.1075,5.9
63,-5.0829,50,0,-4.1745,2.1241,0.1429,0.0899,5.99
64,-4.4923,50,0,-4.1795,2.1078,0.1406,0.113,6.11
65,-3.718,50,0,-4.1724,2.0923,0.1385,0.1046,6.21
66,-0.0388,1,1,-4.1098,2.1369,0.1515,0.0023,6.21
67,-4.9717,50,0,-4.1226,2.1235,0.1493,0.1049,6.32
68,-0.0201,1,1,-4.0623,2.1649,0.1618,0.0023,6.32
69,-2.7285,50,0,-4.043,2.155,0.1594,0.0897,6.41
70,-3.103,50,0,-4.0295,2.1425,0.1571,0.09,6.5
71,-5.3405,50,0,-4.048,2.1329,0.1549,0.0986,6.6
72,-4.6274,50,0,-4.0561,2.1192,0.1528,0.0908,6.69
73,-1.3395,23,1,-4.0188,2.1281,0.1644,0.0462,6.73
74,-4.7858,50,0,-4.0292,2.1156,0.1622,0.1035,6.84
75,-3.4549,50,0,-4.0216,2.1025,0.16,0.094,6.93
76,-5.4738,50,0,-4.0407,2.0951,0.1579,0.1065,7.04
77,-3.6031,50,0,-4.035,2.0821,0.1558,0.1095,7.15
78,-5.1163,50,0,-4.0488,2.0722,0.1538,0.113,7.26
79,-4.8825,50,0,-4.0594,2.0612,0.1519,0.1253,7.39
80,-0.0217,1,1,-4.0089,2.0968,0.1625,0.0028,7.39
81,-0.0251,1,1,-3.9597,2.1298,0.1728,0.0052,7.39
82,-3.9357,50,0,-3.9594,2.1167,0.1707,0.1516,7.55
83,-5.4757,50,0,-3.9777,2.1104,0.1687,0.1233,7.67
84,-5.4919,50,0,-3.9957,2.1043,0.1667,0.1051,7.77
85,-0.0475,1,1,-3.9493,2.1347,0.1765,0.0061,7.78
86,-4.4149,50,0,-3.9547,2.1229,0.1744,0.0982,7.88
87,-4.9382,50,0,-3.966,2.1132,0.1724,0.1129,7.99
88,-3.7321,50,0,-3.9633,2.1013,0.1705,0.1083,8.1
