episode,reward,length,avg_reward_100,std_reward_100,actor_loss,critic_loss,entropy,episode_time_s,cumulative_time_s
45,3.9965693553367707,7,5.869206004681746,7.013133303316486,-0.1803741455078125,0.18230512738227844,1.3929884433746338,0.0097,0.66
46,2.8632033120414984,7,5.8052485005830174,6.951671431255996,0.3224240243434906,0.4663960635662079,1.392991065979004,0.0089,0.67
47,5.309702017854191,7,5.794924615526168,6.879241158027282,-0.22129292786121368,1.3622366189956665,1.3930022716522217,0.0091,0.68
48,6.722731273392347,8,5.813859445278539,6.809946634433095,0.3593355119228363,1.7340474128723145,1.3930071592330933,0.0099,0.69
49,4.553770716685727,7,5.788657670706683,6.743811017754506,0.1039641946554184,0.4458864629268646,1.3930302858352661,0.0094,0.7
50,2.16574468507851,10,5.717620161184562,6.696234657414441,0.7359944581985474,0.21150603890419006,1.3930548429489136,0.0122,0.71
51,2.7870040068756086,7,5.661262158217083,6.64373741451163,0.041109565645456314,0.15064369142055511,1.3930994272232056,0.0092,0.72
52,2.6322636304448768,11,5.604111242598739,6.593654120979783,-0.8486201763153076,0.16854031383991241,1.393141746520996,0.013,0.73
53,4.514882875876619,8,5.583940346918699,6.533966813222952,-0.04698100686073303,0.09937839210033417,1.393152117729187,0.01,0.74
54,4.764278522028449,9,5.569037404647967,6.475220789797567,0.18094195425510406,0.14492885768413544,1.3931608200073242,0.0123,0.75
55,4.181069018125456,7,5.544252254888636,6.419777881187794,0.8116354942321777,0.2317783385515213,1.3931788206100464,0.0092,0.76
56,28.013214951877735,20,5.938444582905989,7.013715738712176,-0.29548218846321106,1.7903306484222412,1.3932216167449951,0.0268,0.79
57,8.612574645477538,10,5.9845502736399805,6.96169762465709,0.554095983505249,0.852299690246582,1.3932573795318604,0.0135,0.8
58,5.315039610300367,7,5.973202635278292,6.902989046215987,0.6380486488342285,0.36779943108558655,1.3933050632476807,0.0092,0.81
59,4.089559337547389,7,5.94180858031611,6.8494685748,0.4481457471847534,0.45198050141334534,1.3933683633804321,0.0101,0.82
60,6.35360954187337,8,5.9485594157514745,6.793294651395957,0.3659554421901703,0.6274611949920654,1.3934345245361328,0.0121,0.84
61,4.293474949256894,8,5.921864505001563,6.741512115868481,0.031481076031923294,0.560523271560669,1.3935043811798096,0.0101,0.85
62,4.985725248602635,7,5.907005151725389,6.688817431728087,1.224429726600647,0.7062445878982544,1.3935678005218506,0.0103,0.86
63,4.192576194484686,8,5.880217199268503,6.639760555044004,-0.09413465112447739,0.4436401128768921,1.3936502933502197,0.0104,0.87
64,5.606571705549151,7,5.876007268595897,6.588573587238911,-0.012879252433776855,0.5707365870475769,1.3937227725982666,0.0089,0.88
65,5.337485405923376,7,5.867847846434192,6.53880055284143,0.25018736720085144,0.848288357257843,1.3937885761260986,0.0097,0.89
66,5.425238369006911,8,5.8612417348308,6.490041988033464,0.24540844559669495,0.2288413643836975,1.3938579559326172,0.0125,0.9
67,4.879087556290433,7,5.846798291028736,6.443229068716752,-0.048215389251708984,0.44795385003089905,1.3939297199249268,0.0093,0.91
68,7.07499402886416,9,5.864598229258235,6.3980525337908905,-1.118116021156311,0.37981319427490234,1.393993616104126,0.0109,0.92
69,5.055563531761283,9,5.853040590722564,6.352913219423008,0.022320935502648354,0.2332788109779358,1.3940249681472778,0.0116,0.93
70,5.762501009722683,8,5.8517653853563685,6.30802476629497,-0.3093641996383667,0.6641494035720825,1.394054651260376,0.0107,0.94
71,5.269005724641451,7,5.843671501179774,6.264437125705998,0.4271615445613861,0.4077393412590027,1.394073247909546,0.01,0.96
72,6.316792492195489,8,5.8501526106457415,6.22162512054297,-1.003008484840393,0.933906614780426,1.3941019773483276,0.0116,0.97
73,7.280034872907795,10,5.869475343919553,6.181649096986275,-0.5827027559280396,0.7805609703063965,1.3940973281860352,0.0146,0.98
74,5.300669605912648,7,5.861891267412795,6.1406463909629,-0.21704059839248657,0.4842112362384796,1.3940799236297607,0.0104,0.99
75,6.229253047271731,9,5.866724975042518,6.100257259859155,-0.31008297204971313,0.43699705600738525,1.3940565586090088,0.0108,1.0
76,6.8921655933767685,8,5.880042385670236,6.061627667719944,0.18503224849700928,1.455476999282837,1.3940238952636719,0.0121,1.02
77,5.369605249509153,8,5.8734983198220165,6.022919487955743,0.8432230353355408,0.3346707224845886,1.3940021991729736,0.0109,1.03
78,14.252329285600007,14,5.979559471287561,6.057540289388771,-0.4001788794994354,0.8111981153488159,1.394012451171875,0.0183,1.05
79,5.4503125081195964,7,5.972943884247961,6.019848788919618,0.8707869052886963,0.9191984534263611,1.3940142393112183,0.0104,1.06
80,9.585606653961392,10,6.017544659182695,5.995859229651049,0.1473916471004486,1.5896198749542236,1.3940436840057373,0.0122,1.07
81,3.6464529702850035,10,5.988628906879065,5.9648667250892595,0.04187851399183273,0.14101043343544006,1.3940746784210205,0.012,1.08
82,6.168216096834597,10,5.990792607962867,5.928857279247677,-0.3112531006336212,0.39550429582595825,1.3941048383712769,0.0123,1.09
83,46.599526275996745,29,6.474229913534698,7.35737353681768,-0.08904886245727539,2.2416670322418213,1.3941254615783691,0.0315,1.13
84,6.6383365231890625,8,6.476160579530632,7.313988229177543,-0.7258503437042236,1.9743103981018066,1.394142985343933,0.0102,1.14
85,9.827907934970861,10,6.515134385989239,7.280213391637193,0.03734521567821503,1.9694280624389648,1.3941420316696167,0.0121,1.15
86,7.439217085975573,9,6.525756026218967,7.238922347839969,0.22838334739208221,1.6119561195373535,1.3941422700881958,0.011,1.16
87,39.543337828531314,26,6.900955819427062,8.003370196473826,-0.05820658430457115,2.0668485164642334,1.3941518068313599,0.031,1.19
88,18.742987877603436,16,7.034012359406572,8.055568455529862,0.07683791220188141,1.830749750137329,1.3941601514816284,0.0181,1.21
89,16.058622745825502,15,7.1342858081445595,8.066351897049778,0.24506355822086334,1.4373631477355957,1.3941689729690552,0.0171,1.23
90,7.806134124506156,9,7.1416687566760055,8.022214612549554,-0.1554483324289322,2.8366236686706543,1.3941826820373535,0.0111,1.24
91,18.47836694445683,16,7.264893736977971,8.064625617851679,-0.2307504564523697,1.2939664125442505,1.394191026687622,0.0185,1.26
92,13.517626540043386,12,7.332127423032437,8.047032056893423,-0.261785626411438,1.9618223905563354,1.394195556640625,0.0141,1.27
93,6.625822385841548,9,7.324613539658066,8.004442235878344,-0.0035360301844775677,1.291833519935608,1.394195795059204,0.0111,1.28
94,7.239880321589195,9,7.323721611046815,7.9622068362777645,-0.0038305241614580154,1.4823057651519775,1.3941969871520996,0.0117,1.3
95,9.297570216194828,10,7.344282534017107,7.9231632834889405,0.33101871609687805,3.2290539741516113,1.3941984176635742,0.0118,1.31
96,12.611893865543394,13,7.39858780547614,7.9001547982303135,-0.474673330783844,3.086243152618408,1.394210934638977,0.0149,1.32
97,8.847979160128446,10,7.413377513176674,7.8610941657521485,0.11707983911037445,4.439661026000977,1.3942128419876099,0.0117,1.34
98,15.536204418666834,15,7.495426269797787,7.863353433250682,0.09130804240703583,3.2439725399017334,1.3942182064056396,0.0171,1.35
99,30.18766208390951,22,7.722348627938903,8.143211028203883,-0.18222148716449738,2.607694149017334,1.3942245244979858,0.0235,1.38
100,12.062147763493492,12,7.8053082162730405,8.144742483736657,0.20089592039585114,3.802201986312866,1.3942288160324097,0.0169,1.39
101,35.92214676172425,24,8.117595488125641,8.605116755458207,0.1409897357225418,2.2149546146392822,1.3942389488220215,0.0275,1.42
102,10.417251759866822,11,8.20786450707423,8.581387517891828,-0.29034414887428284,3.9750750064849854,1.3942497968673706,0.0129,1.44
103,16.760177897734348,14,8.280446754248409,8.622622428124945,0.21949490904808044,4.135418891906738,1.394252896308899,0.016,1.45
104,7.963123482957293,10,8.310543183422027,8.616207497694967,0.3113139569759369,4.035331726074219,1.394260287284851,0.0122,1.46
105,7.736577601555917,9,8.343839895917895,8.6074870625546,-0.6245477199554443,5.819277763366699,1.394271969795227,0.0125,1.48
106,38.47032968255522,26,8.684834536005953,9.10443654568582,-0.11167868971824646,2.1108388900756836,1.3942724466323853,0.0303,1.51
107,7.38895196139718,9,8.70414036506791,9.099620015191142,0.05007676035165787,5.7204389572143555,1.3942718505859375,0.0109,1.52
108,7.168314142342304,9,8.724728174657784,9.093791078363273,-0.7882685661315918,5.988587379455566,1.3942725658416748,0.0108,1.53
109,8.606070248816657,11,8.754470329469981,9.088489077897338,0.40096890926361084,2.531991720199585,1.3942612409591675,0.0128,1.54
110,6.26530945221395,14,8.724637598056702,9.09171389104547,0.11385555565357208,1.6969906091690063,1.394258737564087,0.016,1.56
111,39.1709508433307,25,9.102461869853352,9.552387372902144,-0.09571114182472229,2.7430062294006348,1.394260287284851,0.0286,1.59
112,24.296136707342676,18,9.241696227401448,9.670628769271438,-0.104576475918293,3.7774362564086914,1.3942606449127197,0.0208,1.61
113,8.523050095422262,9,8.828942841699977,8.769686821263397,-0.6686372756958008,6.779470443725586,1.3942601680755615,0.0132,1.62
114,13.988877307494196,13,8.913534032045224,8.778248932576718,-0.247484490275383,4.481723785400391,1.3942469358444214,0.0156,1.64
115,18.327485683116485,16,9.055084740950095,8.81470705466474,-0.13859140872955322,4.0779242515563965,1.394227147102356,0.0184,1.67
116,9.040350908009913,10,9.101069389403357,8.802507144107846,-0.11816026270389557,6.29586124420166,1.3942066431045532,0.0143,1.68
117,8.36314979638769,13,9.12029787605969,8.79877324763889,-0.3245347738265991,2.42441987991333,1.3941859006881714,0.0152,1.7
118,15.72301045567253,14,9.22112575937625,8.816070171170479,0.005055251531302929,4.468885898590088,1.3941611051559448,0.0189,1.72
119,7.277046563299661,10,9.229377013942369,8.81386037301031,-0.08706048130989075,4.149728298187256,1.394139051437378,0.012,1.73
120,40.93796960821989,29,9.630937647467894,9.320066231175808,0.013577890582382679,2.587675094604492,1.394117832183838,0.0307,1.76
121,12.185043219674565,12,9.646745020722353,9.323043750608281,0.247214213013649,5.949424743652344,1.3940986394882202,0.0146,1.77
122,5.6577064006662345,7,9.701223319107447,9.2835745442605,0.2914830446243286,5.283092021942139,1.3940916061401367,0.0115,1.79
123,43.42186051635061,29,10.093630232570217,9.853774753103833,-0.19449783861637115,2.630126953125,1.3940874338150024,0.0327,1.82
124,6.656634794974109,8,10.157679555721312,9.81031439489052,0.15544526278972626,6.720923900604248,1.3940813541412354,0.0107,1.83
125,25.212349004910493,19,10.36086866546649,9.909101424758486,-0.43508070707321167,3.609445333480835,1.394078254699707,0.0233,1.85
126,10.724306495567369,11,10.365432054438404,9.909162668263782,-0.1305646002292633,6.237375259399414,1.3940678834915161,0.0135,1.87
127,65.46883295942338,44,10.961845469242249,11.313430721538495,-0.5483871102333069,3.105769157409668,1.3940550088882446,0.0475,1.92
128,19.91729300208793,16,11.16904586353399,11.285775421650047,0.17611689865589142,4.5322465896606445,1.394037127494812,0.019,1.94
129,18.06769704413301,16,11.340312312305409,11.259182474851189,0.4484817385673523,4.14583683013916,1.3940249681472778,0.0188,1.95
130,10.702406423316425,11,11.40800686763066,11.234766871462805,0.09410610049962997,6.835209369659424,1.3940256834030151,0.0162,1.97
131,12.82287239824804,12,11.471661553886099,11.22456540235292,-0.19835606217384338,4.67353630065918,1.3940304517745972,0.0145,1.99
132,7.245602753895888,9,11.50446178002506,11.207362569523406,-0.3843533992767334,4.582481861114502,1.3940305709838867,0.0141,2.0
133,37.595541013382714,24,11.837945277619163,11.47930873015954,0.05499045178294182,2.4869368076324463,1.394027590751648,0.0309,2.03
134,33.014420392856,23,12.118155699656262,11.649547675273713,0.41398558020591736,4.540802955627441,1.3940255641937256,0.026,2.06
135,7.04954091306992,9,12.138394804270131,11.638961329591925,0.3144546449184418,5.645421504974365,1.3940279483795166,0.0136,2.07
136,23.474647461719996,17,12.32667422317742,11.668497069443317,-0.2691185772418976,3.7769343852996826,1.3940346240997314,0.0203,2.09
137,11.015783323321807,11,12.376948456171613,11.651898490878215,-0.19191087782382965,7.787683486938477,1.394037127494812,0.013,2.11
138,41.80166437758588,27,12.737167469494441,11.994160713500396,0.10221564024686813,2.2471845149993896,1.3940314054489136,0.0331,2.14
139,7.461732234526781,9,12.766447868107093,11.977661124450453,0.12721142172813416,5.763169288635254,1.3940277099609375,0.014,2.15
140,47.503922186515624,30,13.17683694699125,12.448525510515413,-0.4712398052215576,3.058117151260376,1.394026279449463,0.0357,2.19
141,12.985443721925229,12,13.253457970309048,12.423506308357188,-0.2152162790298462,5.5490031242370605,1.3940191268920898,0.0153,2.21
142,12.111374518829592,12,13.340415992261416,12.384714405360013,0.0146999042481184,6.873305797576904,1.3940078020095825,0.0156,2.22
143,52.17939300719118,32,13.799331807096866,12.952135585878525,-0.06574496626853943,3.452873706817627,1.3939993381500244,0.0344,2.26
144,46.26888849480209,32,14.212013413157955,13.317510162670468,-0.3152092397212982,2.695952892303467,1.3939907550811768,0.0344,2.29
145,12.16256830466816,12,14.293673402651265,13.279603076089646,-0.31556805968284607,8.740307807922363,1.3939800262451172,0.0138,2.31
146,45.92212402196072,28,14.724262609750461,13.596304027715655,-0.6383348107337952,2.5126986503601074,1.393962025642395,0.0293,2.34
147,18.213655182033328,16,14.853302141392248,13.567544033729936,0.17329499125480652,6.119349956512451,1.3939383029937744,0.0179,2.35
148,11.612165494168938,11,14.902196483600017,13.546949778151722,-0.14966098964214325,6.299005031585693,1.3939229249954224,0.0142,2.37
149,39.802306913655805,27,15.254681845569717,13.730435470046768,-0.009733065962791443,3.149379014968872,1.3939062356948853,0.0312,2.4
150,30.371073901202372,23,15.536735137730957,13.74835097258513,-0.17658764123916626,3.5830469131469727,1.3938910961151123,0.0294,2.43
151,25.914902195080167,18,15.768014119613003,13.726440601027406,-0.06245666369795799,2.3302290439605713,1.3938748836517334,0.0258,2.46
152,44.055503931575736,28,16.18224652262431,13.947039989879974,0.072759710252285,4.128451824188232,1.393858790397644,0.0368,2.49
153,17.274289174355754,15,16.309840585609102,13.897996116752934,0.11026627570390701,4.925905227661133,1.3938459157943726,0.0171,2.51
154,49.87741280523691,32,16.760971928441187,14.2437914751078,-0.14458872377872467,4.154358863830566,1.393836498260498,0.0378,2.55
155,15.905678354101784,14,16.878218021800947,14.187904166528572,-0.02281728945672512,6.974127769470215,1.3938263654708862,0.0165,2.57
156,36.71536972165743,26,16.965239569498745,14.282307103480797,0.12187423557043076,2.897979736328125,1.3938171863555908,0.0283,2.59
157,17.21771734630141,16,17.051290996506985,14.257624580798723,0.19971463084220886,5.933522701263428,1.3938102722167969,0.018,2.61
158,46.2730091882698,29,17.46087069228668,14.500820505564043,0.15043893456459045,3.0872528553009033,1.3938101530075073,0.0303,2.64
159,9.278762718622911,10,17.51276272609743,14.462110903560614,0.28598034381866455,11.096907615661621,1.393811821937561,0.0119,2.66
160,9.209811523669261,10,17.541324745915393,14.442851483925185,-0.3012527823448181,12.854641914367676,1.393818974494934,0.012,2.67
161,9.305775564380529,10,17.591447752066628,14.405437658462198,-0.16126826405525208,11.929408073425293,1.3938186168670654,0.012,2.68
162,46.696367175719345,29,18.0085541713378,14.63641272016724,0.20804360508918762,2.6956000328063965,1.3938151597976685,0.0335,2.71
163,34.96899384703863,23,18.316318347863334,14.666206434933438,-0.0615326426923275,3.47876238822937,1.393814206123352,0.0249,2.74
164,20.392607130974174,18,18.46417870211759,14.611758335727883,-0.13101519644260406,6.542758941650391,1.3938133716583252,0.0198,2.76
165,16.475491420372805,14,18.57555876226208,14.553608629684865,0.16763810813426971,7.1752495765686035,1.3938086032867432,0.0155,2.78
166,9.411886184728436,11,18.6154252404193,14.522959563965841,-0.047659821808338165,13.489627838134766,1.393809199333191,0.0142,2.79
167,48.10382829041873,31,19.04767264776058,14.749179844659214,-0.1458054482936859,2.42081880569458,1.3938090801239014,0.038,2.83
168,9.573354943586862,10,19.072656256907802,14.730982945338642,0.12757252156734467,9.871662139892578,1.3938068151474,0.013,2.84
169,44.8544547210618,30,19.470645168800807,14.88373897237106,-0.1752004772424698,1.9332201480865479,1.393807291984558,0.0349,2.88
170,48.278265456137504,32,19.895802813264954,15.091871470376493,0.038037385791540146,1.5986000299453735,1.3938050270080566,0.0348,2.91
171,50.40039260263976,32,20.347116682044938,15.320795290117069,0.015336718410253525,2.5639586448669434,1.3938040733337402,0.0335,2.95
172,43.294419106238706,27,20.71689294818537,15.423596232766988,-0.11159364134073257,2.747175693511963,1.393803358078003,0.029,2.98
173,42.168523671828716,28,21.065777836174583,15.510055871725312,-0.7557651996612549,4.5740766525268555,1.3938013315200806,0.0313,3.01
174,35.13353735585231,23,21.364106513673978,15.490851020784442,0.22152231633663177,3.9731268882751465,1.3937894105911255,0.0262,3.04
175,55.4285083722158,34,21.856099066923417,15.780925369603427,-0.14542217552661896,3.021585464477539,1.3937820196151733,0.0369,3.08
176,23.742701720707718,26,22.024604428196724,15.710048093813736,0.13200873136520386,5.890031814575195,1.3937734365463257,0.0283,3.11
177,56.443977598009624,34,22.53534815168173,15.988051616018407,0.1233854666352272,4.568495750427246,1.3937702178955078,0.0401,3.15
178,18.5101873395378,17,22.577926732221112,15.971597187545948,0.019986998289823532,5.586379051208496,1.3937690258026123,0.0238,3.17
179,72.11421538284246,44,23.24456576096834,16.620842228035762,0.11445167660713196,3.4081871509552,1.393768310546875,0.0567,3.23
180,53.13516502202019,33,23.680061344648927,16.82651323265847,0.040512971580028534,5.272030830383301,1.3937692642211914,0.0427,3.27
181,40.9078293399668,26,24.052675108345742,16.791283804639995,-0.048777054995298386,3.7534611225128174,1.3937708139419556,0.0304,3.3
182,47.02896657421153,30,24.461282613119515,16.848169415960534,0.03667110577225685,3.81966233253479,1.393771767616272,0.0333,3.34
183,35.48089076803207,25,24.35009625803987,16.738033025940084,0.023809967562556267,6.785099506378174,1.3937731981277466,0.0273,3.36
184,54.08396371045293,33,24.82455252991251,16.900905455959084,-0.5236030220985413,2.512410879135132,1.3937749862670898,0.0381,3.4
185,40.666497126425575,27,25.132938421827053,16.905803203866288,-0.0034613357856869698,6.305182456970215,1.39376962184906,0.0284,3.43
186,95.29694072993216,58,26.011515658266617,18.19707334873594,0.03686032444238663,5.33193826675415,1.3937643766403198,0.0634,3.5
187,70.40473159019909,42,26.32012959588329,18.679258818060738,-0.22739845514297485,4.235611915588379,1.3937604427337646,0.0515,3.55
188,37.85975484759352,24,26.5112972655832,18.69854710017523,0.1348777711391449,4.360239505767822,1.3937541246414185,0.0293,3.58
189,34.77632704914817,23,26.698474308616422,18.686657045579473,0.3319113850593567,3.912036657333374,1.3937504291534424,0.026,3.6
190,64.22028577300344,38,27.262615825101403,18.95738784927532,-0.22084090113639832,3.1150360107421875,1.3937515020370483,0.0445,3.65
191,48.906368364482915,30,27.566895839301665,19.057881773604816,-0.2694910764694214,2.4152348041534424,1.3937495946884155,0.0317,3.68
192,76.57311878194781,45,28.197450761720706,19.617531378313743,0.13321718573570251,6.574010372161865,1.3937437534332275,0.0513,3.73
193,46.448302326426905,31,28.59567556112656,19.57974817786893,-0.053642209619283676,5.11344051361084,1.3937398195266724,0.0326,3.77
194,71.38610171769109,41,29.237137775087582,19.91744388068648,0.010482982732355595,6.971122741699219,1.393735408782959,0.0479,3.81
195,61.63278993066621,40,29.76048997223229,20.073604371401142,0.34714561700820923,6.37078332901001,1.3937315940856934,0.0419,3.86
196,54.332908434417966,34,30.177700117921034,20.14628556732912,0.12342382967472076,5.221872329711914,1.393734097480774,0.0352,3.89
197,41.11408104199676,27,30.500361136739716,20.060288790122154,0.05191490054130554,7.141748428344727,1.393738865852356,0.0333,3.92
198,61.461362424904415,37,30.9596127168021,20.237362735152466,-0.17230026423931122,3.819986343383789,1.3937437534332275,0.0478,3.97
199,86.12222332585226,51,31.518958329221523,20.96809862563283,0.002414938062429428,5.172718524932861,1.3937461376190186,0.0574,4.03
200,51.62864122687013,32,31.914623263855287,20.970525218084077,-0.1887269914150238,3.630496025085449,1.3937482833862305,0.0387,4.07
201,79.76893741323416,46,32.35309117037039,21.501405191253696,-0.3447849452495575,6.7345194816589355,1.393746256828308,0.0489,4.12
202,70.6536448391095,44,32.95545510116281,21.72107493887531,-0.3826238512992859,6.241093158721924,1.393739938735962,0.0509,4.17
203,56.8636356421212,36,33.35648967860668,21.788469627276793,0.17558640241622925,4.834059715270996,1.393727421760559,0.0423,4.21
204,68.39776187691422,42,33.96083606254625,21.913531236482125,0.09325185418128967,6.145273208618164,1.3937194347381592,0.045,4.26
205,77.46486187127559,45,34.65811890524344,22.175787092839244,-0.009462561458349228,3.9768435955047607,1.3937134742736816,0.0533,4.31
206,33.90953125214945,37,34.612510920939386,22.172589551591404,-0.0440407358109951,7.2679338455200195,1.3937084674835205,0.0431,4.36
207,57.296909359350025,35,35.11159049491892,22.115814357673237,-0.11481703817844391,8.931462287902832,1.3937033414840698,0.0394,4.4
208,166.32062042012396,84,36.70311355769673,25.51325395651603,0.15500199794769287,6.45407772064209,1.393696665763855,0.091,4.49
209,51.67406019275888,32,37.133793457136164,25.398572721284708,0.14804033935070038,9.484782218933105,1.393692135810852,0.0342,4.52
210,88.50343549191187,49,37.95617471753314,25.71518915973834,-0.06081761419773102,7.489490509033203,1.3936901092529297,0.0512,4.57
211,175.41095484866955,88,39.318574757586525,29.12624638793367,-0.10118938982486725,5.190523624420166,1.3936877250671387,0.1017,4.68
212,67.3596509015072,40,39.749209899528175,29.21915579014051,-0.11220699548721313,8.074426651000977,1.3936842679977417,0.0442,4.72
213,78.06875505843857,46,40.44466694915833,29.295196695556818,-0.2941495478153229,4.3124589920043945,1.3936792612075806,0.0531,4.77
214,76.71524995484104,45,41.071930675631805,29.39339302477506,0.034061629325151443,8.23050594329834,1.3936707973480225,0.0507,4.83
215,177.954419008198,83,42.66820000888262,32.305085297296365,-0.03412298858165741,6.612720966339111,1.3936638832092285,0.1014,4.93
216,96.42596010753716,55,43.542056100877886,32.56448305981243,-0.08993258327245712,7.017198085784912,1.3936574459075928,0.0606,4.99
